Run timestamp: 30082023_163827_4.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '512', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '5000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_fc_layers_encoder', '2', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '1000000', '--contrastive_logits_pos_ratio', '0.0625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_4']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 5000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 5000, n_cat_covariates_embed_input: 0, n_hidden: 1530, n_latent: 1520, n_addon_latent: 10, n_fc_layers: 2, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1520, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 5000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.7962; val_auprc_score: 0.8998; val_best_acc_score: 0.7628; val_best_f1_score: 0.8473; train_kl_reg_loss: 342822.8701; train_edge_recon_loss: 2376035.5379; train_cat_covariates_contrastive_loss: 653117.8191; train_gene_expr_recon_loss: 71465207.4545; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 74837183.9394; train_optim_loss: 74837183.9394; val_kl_reg_loss: 244693.9336; val_edge_recon_loss: 2237420.4375; val_cat_covariates_contrastive_loss: 626819.2734; val_gene_expr_recon_loss: 59321203.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 62430138.0000; val_optim_loss: 62430138.0000
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9228; val_auprc_score: 0.9520; val_best_acc_score: 0.8685; val_best_f1_score: 0.9074; train_kl_reg_loss: 102197.6733; train_edge_recon_loss: 1927408.1629; train_cat_covariates_contrastive_loss: 635852.3816; train_gene_expr_recon_loss: 46584709.3939; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 49250167.8182; train_optim_loss: 49250167.8182; val_kl_reg_loss: 100173.7725; val_edge_recon_loss: 1910050.1094; val_cat_covariates_contrastive_loss: 634979.0078; val_gene_expr_recon_loss: 46763361.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49408564.0000; val_optim_loss: 49408564.0000
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9299; val_auprc_score: 0.9563; val_best_acc_score: 0.8839; val_best_f1_score: 0.9177; train_kl_reg_loss: 97197.1823; train_edge_recon_loss: 1900003.8542; train_cat_covariates_contrastive_loss: 635829.9422; train_gene_expr_recon_loss: 46226199.0909; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48859230.1818; train_optim_loss: 48859230.1818; val_kl_reg_loss: 93820.7314; val_edge_recon_loss: 1914878.3594; val_cat_covariates_contrastive_loss: 638844.0938; val_gene_expr_recon_loss: 46559650.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 49207194.0000; val_optim_loss: 49207194.0000
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9286; val_auprc_score: 0.9557; val_best_acc_score: 0.8858; val_best_f1_score: 0.9183; train_kl_reg_loss: 94287.2740; train_edge_recon_loss: 1889824.9299; train_cat_covariates_contrastive_loss: 635493.9981; train_gene_expr_recon_loss: 45894342.5455; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48513948.6061; train_optim_loss: 48513948.6061; val_kl_reg_loss: 94704.1465; val_edge_recon_loss: 1909024.7656; val_cat_covariates_contrastive_loss: 632562.6250; val_gene_expr_recon_loss: 46036480.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48672771.5000; val_optim_loss: 48672771.5000
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9380; val_auprc_score: 0.9582; val_best_acc_score: 0.8986; val_best_f1_score: 0.9273; train_kl_reg_loss: 91925.7886; train_edge_recon_loss: 1872459.9489; train_cat_covariates_contrastive_loss: 636057.1894; train_gene_expr_recon_loss: 45586169.3939; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 48186612.0606; train_optim_loss: 48186612.0606; val_kl_reg_loss: 90505.8447; val_edge_recon_loss: 1894778.8750; val_cat_covariates_contrastive_loss: 635075.8516; val_gene_expr_recon_loss: 46132595.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48752955.5000; val_optim_loss: 48752955.5000
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9378; val_auprc_score: 0.9611; val_best_acc_score: 0.9002; val_best_f1_score: 0.9284; train_kl_reg_loss: 88098.4174; train_edge_recon_loss: 1866089.0152; train_cat_covariates_contrastive_loss: 634753.1098; train_gene_expr_recon_loss: 45346427.5152; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47935368.1212; train_optim_loss: 47935368.1212; val_kl_reg_loss: 90546.2783; val_edge_recon_loss: 1843848.7656; val_cat_covariates_contrastive_loss: 635851.1094; val_gene_expr_recon_loss: 45603337.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48173583.0000; val_optim_loss: 48173583.0000
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9368; val_auprc_score: 0.9575; val_best_acc_score: 0.9020; val_best_f1_score: 0.9300; train_kl_reg_loss: 83518.5147; train_edge_recon_loss: 1857667.2481; train_cat_covariates_contrastive_loss: 635633.7434; train_gene_expr_recon_loss: 45033637.5152; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47610457.2121; train_optim_loss: 47610457.2121; val_kl_reg_loss: 82401.4639; val_edge_recon_loss: 1902702.5469; val_cat_covariates_contrastive_loss: 633434.4531; val_gene_expr_recon_loss: 45381704.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48000243.0000; val_optim_loss: 48000243.0000
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9481; val_auprc_score: 0.9660; val_best_acc_score: 0.9109; val_best_f1_score: 0.9363; train_kl_reg_loss: 80516.4486; train_edge_recon_loss: 1863543.1439; train_cat_covariates_contrastive_loss: 635714.2045; train_gene_expr_recon_loss: 44771865.3939; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47351639.1515; train_optim_loss: 47351639.1515; val_kl_reg_loss: 75019.0664; val_edge_recon_loss: 1869865.5312; val_cat_covariates_contrastive_loss: 638478.2969; val_gene_expr_recon_loss: 45441134.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 48024497.5000; val_optim_loss: 48024497.5000
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9469; val_auprc_score: 0.9667; val_best_acc_score: 0.9124; val_best_f1_score: 0.9369; train_kl_reg_loss: 77433.2773; train_edge_recon_loss: 1842594.8598; train_cat_covariates_contrastive_loss: 636374.7576; train_gene_expr_recon_loss: 44542534.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 47098936.9697; train_optim_loss: 47098936.9697; val_kl_reg_loss: 74641.1299; val_edge_recon_loss: 1856290.3750; val_cat_covariates_contrastive_loss: 635024.1484; val_gene_expr_recon_loss: 44823284.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47389239.5000; val_optim_loss: 47389239.5000
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9527; val_auprc_score: 0.9707; val_best_acc_score: 0.9085; val_best_f1_score: 0.9345; train_kl_reg_loss: 74494.6354; train_edge_recon_loss: 1849089.7159; train_cat_covariates_contrastive_loss: 635185.9375; train_gene_expr_recon_loss: 44311900.7879; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 46870671.0303; train_optim_loss: 46870671.0303; val_kl_reg_loss: 70765.6533; val_edge_recon_loss: 1864953.4219; val_cat_covariates_contrastive_loss: 634728.9688; val_gene_expr_recon_loss: 45004420.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47574868.0000; val_optim_loss: 47574868.0000
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9565; val_auprc_score: 0.9731; val_best_acc_score: 0.9185; val_best_f1_score: 0.9419; train_kl_reg_loss: 70653.0385; train_edge_recon_loss: 1844584.4981; train_cat_covariates_contrastive_loss: 635764.3153; train_gene_expr_recon_loss: 44117918.9697; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 46668920.9697; train_optim_loss: 46668920.9697; val_kl_reg_loss: 67441.0137; val_edge_recon_loss: 1820269.4375; val_cat_covariates_contrastive_loss: 641850.1562; val_gene_expr_recon_loss: 44834439.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 47364000.0000; val_optim_loss: 47364000.0000
Epoch 22/400 |█-------------------| 5.5% val_auroc_score: 0.9501; val_auprc_score: 0.9668; val_best_acc_score: 0.9173; val_best_f1_score: 0.9415; train_kl_reg_loss: 68511.6167; train_edge_recon_loss: 1826499.8655; train_cat_covariates_contrastive_loss: 637319.2831; train_gene_expr_recon_loss: 43886053.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 46418384.1212; train_optim_loss: 46418384.1212; val_kl_reg_loss: 69417.7266; val_edge_recon_loss: 1819830.6719; val_cat_covariates_contrastive_loss: 634484.8828; val_gene_expr_recon_loss: 44292235.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 46815968.0000; val_optim_loss: 46815968.0000
