Run timestamp: 30082023_120400_25.
Script arguments:
['../train_nichecompass_benchmarking_models.py', '--adata_new_name', 'None', '--n_neighbors_list', '6', '--edge_batch_size_list', '256', '--node_batch_size_list', 'None', '--seeds', '1', '--run_index', '2', '--cell_type_key', 'cell_type', '--filter_genes', '--n_svg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--dataset', 'visium_mouse_brain', '--reference_batches', 'batch1', 'batch2', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'data', '--cat_covariates_no_edges', 'True', 'False', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'gatv2conv_sample_integration_method_benchmarking', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '10', '--active_gp_thresh_ratio', '0.', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '2', '2', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '3000000', '--contrastive_logits_pos_ratio', '0.125', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.', '--lambda_l1_addon', '0.', '--n_sampled_neighbors', '6', '--timestamp_suffix', '_25']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.
Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...


Filtering genes...
Starting with 32285 genes.
Keeping 32285 genes after filtering genes with expression in 0 cells.
Keeping 3000 spatially variable, highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 3000, n_cat_covariates_embed_input: 0, n_hidden: 1475, n_latent: 1465, n_addon_latent: 10, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1465, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 3000
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1465, n_addon_gp_input: 10, n_cat_covariates_embed_input: 4, n_output: 3000

--- INITIALIZING TRAINER ---
Number of training nodes: 10948
Number of validation nodes: 1216
Number of training edges: 33527
Number of validation edges: 3725
Edge batch size: 256
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.8491; val_auprc_score: 0.9208; val_best_acc_score: 0.7907; val_best_f1_score: 0.8586; train_kl_reg_loss: 56803.9566; train_edge_recon_loss: 2636023.6279; train_cat_covariates_contrastive_loss: 1966094.2128; train_gene_expr_recon_loss: 49224088.3053; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 53883010.0153; train_optim_loss: 53883010.0153; val_kl_reg_loss: 95037.4281; val_edge_recon_loss: 2732920.3167; val_cat_covariates_contrastive_loss: 1879842.2083; val_gene_expr_recon_loss: 39492909.8667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 44200709.8667; val_optim_loss: 44200709.8667
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9168; val_auprc_score: 0.9534; val_best_acc_score: 0.8668; val_best_f1_score: 0.9090; train_kl_reg_loss: 63089.8405; train_edge_recon_loss: 1888503.2471; train_cat_covariates_contrastive_loss: 1897730.5859; train_gene_expr_recon_loss: 31086107.5878; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 34935431.2672; train_optim_loss: 34935431.2672; val_kl_reg_loss: 59536.9943; val_edge_recon_loss: 1904946.5250; val_cat_covariates_contrastive_loss: 1896092.9417; val_gene_expr_recon_loss: 31045937.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 34906513.7333; val_optim_loss: 34906513.7333
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9176; val_auprc_score: 0.9518; val_best_acc_score: 0.8691; val_best_f1_score: 0.9096; train_kl_reg_loss: 60156.5365; train_edge_recon_loss: 1895549.1202; train_cat_covariates_contrastive_loss: 1900999.3177; train_gene_expr_recon_loss: 30799011.7405; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 34655716.7328; train_optim_loss: 34655716.7328; val_kl_reg_loss: 58161.4047; val_edge_recon_loss: 1888643.0833; val_cat_covariates_contrastive_loss: 1898823.7833; val_gene_expr_recon_loss: 30850996.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 34696625.3333; val_optim_loss: 34696625.3333
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9151; val_auprc_score: 0.9486; val_best_acc_score: 0.8723; val_best_f1_score: 0.9128; train_kl_reg_loss: 57678.2385; train_edge_recon_loss: 1888222.7443; train_cat_covariates_contrastive_loss: 1899288.4933; train_gene_expr_recon_loss: 30534020.6412; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 34379210.2290; train_optim_loss: 34379210.2290; val_kl_reg_loss: 55398.0310; val_edge_recon_loss: 1908278.2917; val_cat_covariates_contrastive_loss: 1900132.7500; val_gene_expr_recon_loss: 30476818.2667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 34340627.6000; val_optim_loss: 34340627.6000
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9164; val_auprc_score: 0.9525; val_best_acc_score: 0.8715; val_best_f1_score: 0.9123; train_kl_reg_loss: 55020.1996; train_edge_recon_loss: 1866677.0630; train_cat_covariates_contrastive_loss: 1900150.9714; train_gene_expr_recon_loss: 30266009.9237; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 34087858.3817; train_optim_loss: 34087858.3817; val_kl_reg_loss: 54108.6279; val_edge_recon_loss: 1879154.9750; val_cat_covariates_contrastive_loss: 1895950.5583; val_gene_expr_recon_loss: 30332619.4667; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 34161833.4667; val_optim_loss: 34161833.4667
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9285; val_auprc_score: 0.9619; val_best_acc_score: 0.8800; val_best_f1_score: 0.9171; train_kl_reg_loss: 52495.1201; train_edge_recon_loss: 1890832.3225; train_cat_covariates_contrastive_loss: 1900541.7557; train_gene_expr_recon_loss: 30029141.1450; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 33873010.2748; train_optim_loss: 33873010.2748; val_kl_reg_loss: 53182.6888; val_edge_recon_loss: 1814888.7000; val_cat_covariates_contrastive_loss: 1899169.1000; val_gene_expr_recon_loss: 30018425.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 33785665.7333; val_optim_loss: 33785665.7333
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9157; val_auprc_score: 0.9484; val_best_acc_score: 0.8695; val_best_f1_score: 0.9111; train_kl_reg_loss: 50871.3768; train_edge_recon_loss: 1851166.9237; train_cat_covariates_contrastive_loss: 1901178.4361; train_gene_expr_recon_loss: 29830573.7252; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 33633790.4427; train_optim_loss: 33633790.4427; val_kl_reg_loss: 49551.8891; val_edge_recon_loss: 1904797.5583; val_cat_covariates_contrastive_loss: 1897668.8333; val_gene_expr_recon_loss: 29843606.9333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 33695625.4667; val_optim_loss: 33695625.4667
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9219; val_auprc_score: 0.9571; val_best_acc_score: 0.8792; val_best_f1_score: 0.9176; train_kl_reg_loss: 48850.9632; train_edge_recon_loss: 1859695.0076; train_cat_covariates_contrastive_loss: 1901105.0344; train_gene_expr_recon_loss: 29603924.8550; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 33413575.9389; train_optim_loss: 33413575.9389; val_kl_reg_loss: 47756.4206; val_edge_recon_loss: 1831074.0000; val_cat_covariates_contrastive_loss: 1899778.9083; val_gene_expr_recon_loss: 29647265.7333; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 33425875.4667; val_optim_loss: 33425875.4667
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9194; val_auprc_score: 0.9526; val_best_acc_score: 0.8722; val_best_f1_score: 0.9115; train_kl_reg_loss: 46185.0889; train_edge_recon_loss: 1855379.7290; train_cat_covariates_contrastive_loss: 1901711.2719; train_gene_expr_recon_loss: 29412141.9389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 33215418.1221; train_optim_loss: 33215418.1221; val_kl_reg_loss: 44294.9625; val_edge_recon_loss: 1895871.7000; val_cat_covariates_contrastive_loss: 1912872.0333; val_gene_expr_recon_loss: 29367222.8000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 33220261.4667; val_optim_loss: 33220261.4667
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9215; val_auprc_score: 0.9554; val_best_acc_score: 0.8748; val_best_f1_score: 0.9136; train_kl_reg_loss: 45155.6751; train_edge_recon_loss: 1860024.5821; train_cat_covariates_contrastive_loss: 1903960.9323; train_gene_expr_recon_loss: 29215064.1374; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 33024205.3435; train_optim_loss: 33024205.3435; val_kl_reg_loss: 44581.8513; val_edge_recon_loss: 1851964.7833; val_cat_covariates_contrastive_loss: 1903630.3417; val_gene_expr_recon_loss: 29361045.6000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 33161222.9333; val_optim_loss: 33161222.9333
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9255; val_auprc_score: 0.9565; val_best_acc_score: 0.8768; val_best_f1_score: 0.9128; train_kl_reg_loss: 43414.3070; train_edge_recon_loss: 1858340.1536; train_cat_covariates_contrastive_loss: 1902400.6135; train_gene_expr_recon_loss: 29029833.2366; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 32833988.3511; train_optim_loss: 32833988.3511; val_kl_reg_loss: 42657.7797; val_edge_recon_loss: 1896298.3250; val_cat_covariates_contrastive_loss: 1900511.2167; val_gene_expr_recon_loss: 29102017.2000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 32941484.2667; val_optim_loss: 32941484.2667
Epoch 22/400 |█-------------------| 5.5% val_auroc_score: 0.9213; val_auprc_score: 0.9550; val_best_acc_score: 0.8736; val_best_f1_score: 0.9111; train_kl_reg_loss: 41851.9209; train_edge_recon_loss: 1850430.0286; train_cat_covariates_contrastive_loss: 1904475.2214; train_gene_expr_recon_loss: 28884024.8092; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 32680782.0305; train_optim_loss: 32680782.0305; val_kl_reg_loss: 40269.1951; val_edge_recon_loss: 1903612.1833; val_cat_covariates_contrastive_loss: 1908714.9083; val_gene_expr_recon_loss: 28872460.4000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 32725056.6667; val_optim_loss: 32725056.6667
