[True]
Run timestamp: 26072023_025139_92.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_92']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8941; val_auprc_score: 0.9059; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 13010.1940; train_edge_recon_loss: 3486619.6667; train_gene_expr_recon_loss: 31429554.8889; train_masked_gp_l1_reg_loss: 1930.6140; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1090000.5000; train_global_loss: 36021117.3333; train_optim_loss: 36021117.3333; val_kl_reg_loss: 51854.8828; val_edge_recon_loss: 4065934.0000; val_gene_expr_recon_loss: 29366298.0000; val_masked_gp_l1_reg_loss: 2002.5696; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1077287.8750; val_global_loss: 34563376.0000; val_optim_loss: 34563376.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8922; val_auprc_score: 0.8847; val_best_acc_score: 0.6316; val_best_f1_score: 0.7284; train_kl_reg_loss: 185845.6302; train_edge_recon_loss: 3604844.0278; train_gene_expr_recon_loss: 21194711.5556; train_masked_gp_l1_reg_loss: 2939.6271; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974645.0417; train_global_loss: 25962985.5556; train_optim_loss: 25962985.5556; val_kl_reg_loss: 166212.7500; val_edge_recon_loss: 4057723.5000; val_gene_expr_recon_loss: 21270054.0000; val_masked_gp_l1_reg_loss: 2948.0767; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 985571.7500; val_global_loss: 26482510.0000; val_optim_loss: 26482510.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8937; val_auprc_score: 0.8869; val_best_acc_score: 0.6880; val_best_f1_score: 0.7576; train_kl_reg_loss: 183873.8854; train_edge_recon_loss: 3593714.3056; train_gene_expr_recon_loss: 21064545.7778; train_masked_gp_l1_reg_loss: 2955.7665; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 976828.7431; train_global_loss: 25821918.6667; train_optim_loss: 25821918.6667; val_kl_reg_loss: 159400.8750; val_edge_recon_loss: 4052879.2500; val_gene_expr_recon_loss: 21228394.0000; val_masked_gp_l1_reg_loss: 2965.4907; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 984991.9375; val_global_loss: 26428632.0000; val_optim_loss: 26428632.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9054; val_auprc_score: 0.8976; val_best_acc_score: 0.7413; val_best_f1_score: 0.7880; train_kl_reg_loss: 178253.4080; train_edge_recon_loss: 3588657.4722; train_gene_expr_recon_loss: 20997636.2222; train_masked_gp_l1_reg_loss: 2973.3272; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 971700.4653; train_global_loss: 25739221.3333; train_optim_loss: 25739221.3333; val_kl_reg_loss: 152993.0469; val_edge_recon_loss: 4045566.0000; val_gene_expr_recon_loss: 21149214.0000; val_masked_gp_l1_reg_loss: 2982.8684; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 982515.3125; val_global_loss: 26333270.0000; val_optim_loss: 26333270.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8983; val_auprc_score: 0.8852; val_best_acc_score: 0.7804; val_best_f1_score: 0.8112; train_kl_reg_loss: 174935.1024; train_edge_recon_loss: 3583002.1944; train_gene_expr_recon_loss: 20951520.4444; train_masked_gp_l1_reg_loss: 2990.1472; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 970386.3403; train_global_loss: 25682834.2222; train_optim_loss: 25682834.2222; val_kl_reg_loss: 147542.7500; val_edge_recon_loss: 4037380.0000; val_gene_expr_recon_loss: 21101714.0000; val_masked_gp_l1_reg_loss: 2999.4043; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 982560.1875; val_global_loss: 26272196.0000; val_optim_loss: 26272196.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9036; val_auprc_score: 0.8920; val_best_acc_score: 0.8056; val_best_f1_score: 0.8262; train_kl_reg_loss: 167796.2569; train_edge_recon_loss: 3574152.1667; train_gene_expr_recon_loss: 20879151.5556; train_masked_gp_l1_reg_loss: 3008.3120; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 965442.5000; train_global_loss: 25589551.3333; train_optim_loss: 25589551.3333; val_kl_reg_loss: 155312.1250; val_edge_recon_loss: 4027555.0000; val_gene_expr_recon_loss: 21045416.0000; val_masked_gp_l1_reg_loss: 3019.9727; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 980360.4375; val_global_loss: 26211664.0000; val_optim_loss: 26211664.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9083; val_auprc_score: 0.8967; val_best_acc_score: 0.8283; val_best_f1_score: 0.8380; train_kl_reg_loss: 169332.0156; train_edge_recon_loss: 3567447.2778; train_gene_expr_recon_loss: 20872317.3333; train_masked_gp_l1_reg_loss: 3029.2553; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974134.1389; train_global_loss: 25586259.7778; train_optim_loss: 25586259.7778; val_kl_reg_loss: 138258.5625; val_edge_recon_loss: 4012039.0000; val_gene_expr_recon_loss: 21016254.0000; val_masked_gp_l1_reg_loss: 3039.8208; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 979891.1875; val_global_loss: 26149484.0000; val_optim_loss: 26149484.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9125; val_auprc_score: 0.9010; val_best_acc_score: 0.8413; val_best_f1_score: 0.8430; train_kl_reg_loss: 160608.2361; train_edge_recon_loss: 3561478.7222; train_gene_expr_recon_loss: 20821740.2222; train_masked_gp_l1_reg_loss: 3048.4649; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 966879.8750; train_global_loss: 25513755.3333; train_optim_loss: 25513755.3333; val_kl_reg_loss: 145073.0938; val_edge_recon_loss: 3989847.5000; val_gene_expr_recon_loss: 20992114.0000; val_masked_gp_l1_reg_loss: 3058.9478; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 979059.7500; val_global_loss: 26109152.0000; val_optim_loss: 26109152.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9118; val_auprc_score: 0.9033; val_best_acc_score: 0.8327; val_best_f1_score: 0.8266; train_kl_reg_loss: 158746.6042; train_edge_recon_loss: 3555356.5833; train_gene_expr_recon_loss: 20858777.7778; train_masked_gp_l1_reg_loss: 3066.6941; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 972743.1389; train_global_loss: 25548689.7778; train_optim_loss: 25548689.7778; val_kl_reg_loss: 129249.0078; val_edge_recon_loss: 3968531.5000; val_gene_expr_recon_loss: 20922222.0000; val_masked_gp_l1_reg_loss: 3076.0911; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 976746.5625; val_global_loss: 25999824.0000; val_optim_loss: 25999824.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9144; val_auprc_score: 0.9027; val_best_acc_score: 0.8164; val_best_f1_score: 0.8107; train_kl_reg_loss: 152344.0868; train_edge_recon_loss: 3543397.2500; train_gene_expr_recon_loss: 20776767.3333; train_masked_gp_l1_reg_loss: 3084.0720; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 967729.7778; train_global_loss: 25443322.0000; train_optim_loss: 25443322.0000; val_kl_reg_loss: 124337.9531; val_edge_recon_loss: 3929589.7500; val_gene_expr_recon_loss: 20914910.0000; val_masked_gp_l1_reg_loss: 3094.1077; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 977338.3125; val_global_loss: 25949270.0000; val_optim_loss: 25949270.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9137; val_auprc_score: 0.9004; val_best_acc_score: 0.8013; val_best_f1_score: 0.8270; train_kl_reg_loss: 146026.8976; train_edge_recon_loss: 3533679.9444; train_gene_expr_recon_loss: 20718663.7778; train_masked_gp_l1_reg_loss: 3102.8291; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 963728.8403; train_global_loss: 25365202.4444; train_optim_loss: 25365202.4444; val_kl_reg_loss: 129743.4062; val_edge_recon_loss: 3893764.0000; val_gene_expr_recon_loss: 20906178.0000; val_masked_gp_l1_reg_loss: 3112.5928; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 977140.5625; val_global_loss: 25909938.0000; val_optim_loss: 25909938.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9104; val_auprc_score: 0.8999; val_best_acc_score: 0.8182; val_best_f1_score: 0.8354; train_kl_reg_loss: 142515.4062; train_edge_recon_loss: 3512995.7500; train_gene_expr_recon_loss: 20685042.4444; train_masked_gp_l1_reg_loss: 3119.9670; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 962315.0208; train_global_loss: 25305988.8889; train_optim_loss: 25305988.8889; val_kl_reg_loss: 121632.7188; val_edge_recon_loss: 3831229.2500; val_gene_expr_recon_loss: 20849190.0000; val_masked_gp_l1_reg_loss: 3130.4194; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 974972.0000; val_global_loss: 25780154.0000; val_optim_loss: 25780154.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9129; val_auprc_score: 0.8972; val_best_acc_score: 0.8339; val_best_f1_score: 0.8422; train_kl_reg_loss: 136521.7170; train_edge_recon_loss: 3490389.0000; train_gene_expr_recon_loss: 20603131.3333; train_masked_gp_l1_reg_loss: 3139.7718; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 962624.9931; train_global_loss: 25195806.8889; train_optim_loss: 25195806.8889; val_kl_reg_loss: 111239.4375; val_edge_recon_loss: 3729238.0000; val_gene_expr_recon_loss: 20857472.0000; val_masked_gp_l1_reg_loss: 3150.7727; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 975362.6250; val_global_loss: 25676462.0000; val_optim_loss: 25676462.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9085; val_auprc_score: 0.8899; val_best_acc_score: 0.8327; val_best_f1_score: 0.8383; train_kl_reg_loss: 128874.3750; train_edge_recon_loss: 3454302.2778; train_gene_expr_recon_loss: 20751210.6667; train_masked_gp_l1_reg_loss: 3159.2044; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 964201.2986; train_global_loss: 25301748.0000; train_optim_loss: 25301748.0000; val_kl_reg_loss: 114081.1328; val_edge_recon_loss: 3640934.5000; val_gene_expr_recon_loss: 20824330.0000; val_masked_gp_l1_reg_loss: 3169.3525; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 973973.7500; val_global_loss: 25556490.0000; val_optim_loss: 25556490.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9117; val_auprc_score: 0.8908; val_best_acc_score: 0.8306; val_best_f1_score: 0.8423; train_kl_reg_loss: 126584.4470; train_edge_recon_loss: 3405113.2778; train_gene_expr_recon_loss: 20741694.0000; train_masked_gp_l1_reg_loss: 3177.6357; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 965321.8264; train_global_loss: 25241892.0000; train_optim_loss: 25241892.0000; val_kl_reg_loss: 117883.9219; val_edge_recon_loss: 3502401.0000; val_gene_expr_recon_loss: 20811760.0000; val_masked_gp_l1_reg_loss: 3188.0994; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 973562.5000; val_global_loss: 25408794.0000; val_optim_loss: 25408794.0000
