[True]
Run timestamp: 24072023_165314_52.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_52']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9007; val_auprc_score: 0.9096; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 6295.9826; train_edge_recon_loss: 3494749.9722; train_gene_expr_recon_loss: 31550169.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 107612440.0000; train_global_loss: 142663655.1111; train_optim_loss: 142663655.1111; val_kl_reg_loss: 29261.7070; val_edge_recon_loss: 4065541.0000; val_gene_expr_recon_loss: 30176762.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107390808.0000; val_global_loss: 141662368.0000; val_optim_loss: 141662368.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8829; val_auprc_score: 0.8767; val_best_acc_score: 0.5807; val_best_f1_score: 0.7037; train_kl_reg_loss: 269161.6493; train_edge_recon_loss: 3647551.5278; train_gene_expr_recon_loss: 21064697.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97054190.2222; train_global_loss: 122035601.7778; train_optim_loss: 122035601.7778; val_kl_reg_loss: 188719.4688; val_edge_recon_loss: 4061022.0000; val_gene_expr_recon_loss: 21001156.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97407616.0000; val_global_loss: 122658512.0000; val_optim_loss: 122658512.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8817; val_auprc_score: 0.8718; val_best_acc_score: 0.6240; val_best_f1_score: 0.7251; train_kl_reg_loss: 250354.6892; train_edge_recon_loss: 3664051.2500; train_gene_expr_recon_loss: 21101371.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96987430.2222; train_global_loss: 122003207.1111; train_optim_loss: 122003207.1111; val_kl_reg_loss: 212283.3750; val_edge_recon_loss: 4058890.0000; val_gene_expr_recon_loss: 20965318.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97392704.0000; val_global_loss: 122629200.0000; val_optim_loss: 122629200.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8919; val_auprc_score: 0.8846; val_best_acc_score: 0.6659; val_best_f1_score: 0.7466; train_kl_reg_loss: 253010.0434; train_edge_recon_loss: 3641344.9722; train_gene_expr_recon_loss: 20869038.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97266031.1111; train_global_loss: 122029425.7778; train_optim_loss: 122029425.7778; val_kl_reg_loss: 201349.5000; val_edge_recon_loss: 4056181.0000; val_gene_expr_recon_loss: 20912880.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97213928.0000; val_global_loss: 122384336.0000; val_optim_loss: 122384336.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8903; val_auprc_score: 0.8792; val_best_acc_score: 0.7090; val_best_f1_score: 0.7694; train_kl_reg_loss: 253776.5868; train_edge_recon_loss: 3635891.1111; train_gene_expr_recon_loss: 20858739.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96686923.5556; train_global_loss: 121435330.6667; train_optim_loss: 121435330.6667; val_kl_reg_loss: 206498.7188; val_edge_recon_loss: 4052522.2500; val_gene_expr_recon_loss: 20861802.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97207536.0000; val_global_loss: 122328360.0000; val_optim_loss: 122328360.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8927; val_auprc_score: 0.8779; val_best_acc_score: 0.7575; val_best_f1_score: 0.7974; train_kl_reg_loss: 247847.0955; train_edge_recon_loss: 3635253.2500; train_gene_expr_recon_loss: 21001520.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97096132.4444; train_global_loss: 121980752.0000; train_optim_loss: 121980752.0000; val_kl_reg_loss: 195356.2812; val_edge_recon_loss: 4045992.7500; val_gene_expr_recon_loss: 20822786.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97048640.0000; val_global_loss: 122112776.0000; val_optim_loss: 122112776.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8924; val_auprc_score: 0.8774; val_best_acc_score: 0.7842; val_best_f1_score: 0.8118; train_kl_reg_loss: 242452.8021; train_edge_recon_loss: 3628830.1944; train_gene_expr_recon_loss: 20910524.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96903936.8889; train_global_loss: 121685743.1111; train_optim_loss: 121685743.1111; val_kl_reg_loss: 205938.6719; val_edge_recon_loss: 4039251.5000; val_gene_expr_recon_loss: 20786572.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96955528.0000; val_global_loss: 121987288.0000; val_optim_loss: 121987288.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8967; val_auprc_score: 0.8835; val_best_acc_score: 0.8054; val_best_f1_score: 0.8223; train_kl_reg_loss: 242995.0868; train_edge_recon_loss: 3622158.5556; train_gene_expr_recon_loss: 20926402.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97069261.3333; train_global_loss: 121860816.8889; train_optim_loss: 121860816.8889; val_kl_reg_loss: 200900.4688; val_edge_recon_loss: 4029347.0000; val_gene_expr_recon_loss: 20739166.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96800160.0000; val_global_loss: 121769576.0000; val_optim_loss: 121769576.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9007; val_auprc_score: 0.8933; val_best_acc_score: 0.8244; val_best_f1_score: 0.8317; train_kl_reg_loss: 237564.6510; train_edge_recon_loss: 3615385.7778; train_gene_expr_recon_loss: 20732514.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96582336.8889; train_global_loss: 121167801.7778; train_optim_loss: 121167801.7778; val_kl_reg_loss: 181099.2188; val_edge_recon_loss: 4018194.7500; val_gene_expr_recon_loss: 20725026.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96818576.0000; val_global_loss: 121742896.0000; val_optim_loss: 121742896.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9001; val_auprc_score: 0.8874; val_best_acc_score: 0.8193; val_best_f1_score: 0.8192; train_kl_reg_loss: 230575.2431; train_edge_recon_loss: 3616728.6111; train_gene_expr_recon_loss: 20647626.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96150166.2222; train_global_loss: 120645097.7778; train_optim_loss: 120645097.7778; val_kl_reg_loss: 201541.8594; val_edge_recon_loss: 3999937.2500; val_gene_expr_recon_loss: 20690662.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96613320.0000; val_global_loss: 121505456.0000; val_optim_loss: 121505456.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8955; val_auprc_score: 0.8809; val_best_acc_score: 0.8098; val_best_f1_score: 0.8006; train_kl_reg_loss: 234525.3490; train_edge_recon_loss: 3597189.6944; train_gene_expr_recon_loss: 20757120.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96077328.0000; train_global_loss: 120666162.6667; train_optim_loss: 120666162.6667; val_kl_reg_loss: 189958.1250; val_edge_recon_loss: 3975913.2500; val_gene_expr_recon_loss: 20670426.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96511872.0000; val_global_loss: 121348168.0000; val_optim_loss: 121348168.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9004; val_auprc_score: 0.8892; val_best_acc_score: 0.8001; val_best_f1_score: 0.8134; train_kl_reg_loss: 224274.1615; train_edge_recon_loss: 3597147.1111; train_gene_expr_recon_loss: 20772996.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96007443.5556; train_global_loss: 120601862.2222; train_optim_loss: 120601862.2222; val_kl_reg_loss: 177402.8750; val_edge_recon_loss: 3943196.0000; val_gene_expr_recon_loss: 20632716.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96347248.0000; val_global_loss: 121100560.0000; val_optim_loss: 121100560.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9016; val_auprc_score: 0.8829; val_best_acc_score: 0.7917; val_best_f1_score: 0.8188; train_kl_reg_loss: 215287.4253; train_edge_recon_loss: 3593370.3056; train_gene_expr_recon_loss: 20652407.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96040623.1111; train_global_loss: 120501689.7778; train_optim_loss: 120501689.7778; val_kl_reg_loss: 182449.2500; val_edge_recon_loss: 3911280.0000; val_gene_expr_recon_loss: 20629306.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96536464.0000; val_global_loss: 121259504.0000; val_optim_loss: 121259504.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9015; val_auprc_score: 0.8803; val_best_acc_score: 0.8146; val_best_f1_score: 0.8319; train_kl_reg_loss: 214212.4236; train_edge_recon_loss: 3566202.9444; train_gene_expr_recon_loss: 20558799.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95615160.8889; train_global_loss: 119954376.0000; train_optim_loss: 119954376.0000; val_kl_reg_loss: 182143.9844; val_edge_recon_loss: 3848652.0000; val_gene_expr_recon_loss: 20606868.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96436288.0000; val_global_loss: 121073952.0000; val_optim_loss: 121073952.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8980; val_auprc_score: 0.8816; val_best_acc_score: 0.8106; val_best_f1_score: 0.8241; train_kl_reg_loss: 209263.3003; train_edge_recon_loss: 3543606.8889; train_gene_expr_recon_loss: 20574838.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95967323.5556; train_global_loss: 120295032.8889; train_optim_loss: 120295032.8889; val_kl_reg_loss: 178385.5000; val_edge_recon_loss: 3783468.5000; val_gene_expr_recon_loss: 20574554.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96319704.0000; val_global_loss: 120856112.0000; val_optim_loss: 120856112.0000
