[True]
Run timestamp: 26072023_040247_152.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_152']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9157; val_auprc_score: 0.9250; val_best_acc_score: 0.5110; val_best_f1_score: 0.6716; train_kl_reg_loss: 11234.5735; train_edge_recon_loss: 34734414.6667; train_gene_expr_recon_loss: 31129643.1111; train_masked_gp_l1_reg_loss: 1933.2933; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10858505.4444; train_global_loss: 76735732.4444; train_optim_loss: 76735732.4444; val_kl_reg_loss: 35069.7539; val_edge_recon_loss: 40643840.0000; val_gene_expr_recon_loss: 29980526.0000; val_masked_gp_l1_reg_loss: 1987.6989; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10773160.0000; val_global_loss: 81434576.0000; val_optim_loss: 81434576.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8954; val_auprc_score: 0.8887; val_best_acc_score: 0.6217; val_best_f1_score: 0.7239; train_kl_reg_loss: 338084.9323; train_edge_recon_loss: 34890195.1111; train_gene_expr_recon_loss: 21185084.2222; train_masked_gp_l1_reg_loss: 3101.4787; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9784224.7778; train_global_loss: 66200691.1111; train_optim_loss: 66200691.1111; val_kl_reg_loss: 346168.0625; val_edge_recon_loss: 40587360.0000; val_gene_expr_recon_loss: 21203958.0000; val_masked_gp_l1_reg_loss: 3116.5894; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9795330.0000; val_global_loss: 71935936.0000; val_optim_loss: 71935936.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8909; val_auprc_score: 0.8802; val_best_acc_score: 0.6428; val_best_f1_score: 0.7349; train_kl_reg_loss: 346331.5590; train_edge_recon_loss: 34835949.3333; train_gene_expr_recon_loss: 21100309.7778; train_masked_gp_l1_reg_loss: 3128.1743; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9765797.6667; train_global_loss: 66051516.4444; train_optim_loss: 66051516.4444; val_kl_reg_loss: 288349.2188; val_edge_recon_loss: 40570168.0000; val_gene_expr_recon_loss: 21145664.0000; val_masked_gp_l1_reg_loss: 3140.0967; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9797405.0000; val_global_loss: 71804728.0000; val_optim_loss: 71804728.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8975; val_auprc_score: 0.8900; val_best_acc_score: 0.7173; val_best_f1_score: 0.7755; train_kl_reg_loss: 344718.5868; train_edge_recon_loss: 34843345.3333; train_gene_expr_recon_loss: 21039578.2222; train_masked_gp_l1_reg_loss: 3149.7161; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9808342.6667; train_global_loss: 66039135.1111; train_optim_loss: 66039135.1111; val_kl_reg_loss: 267174.8750; val_edge_recon_loss: 40515096.0000; val_gene_expr_recon_loss: 21124972.0000; val_masked_gp_l1_reg_loss: 3162.8845; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9783788.0000; val_global_loss: 71694192.0000; val_optim_loss: 71694192.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8949; val_auprc_score: 0.8831; val_best_acc_score: 0.7577; val_best_f1_score: 0.7979; train_kl_reg_loss: 322317.5278; train_edge_recon_loss: 34838417.7778; train_gene_expr_recon_loss: 20930320.2222; train_masked_gp_l1_reg_loss: 3174.7065; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9757024.8889; train_global_loss: 65851254.6667; train_optim_loss: 65851254.6667; val_kl_reg_loss: 295831.1562; val_edge_recon_loss: 40447000.0000; val_gene_expr_recon_loss: 21046920.0000; val_masked_gp_l1_reg_loss: 3189.3308; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9781225.0000; val_global_loss: 71574168.0000; val_optim_loss: 71574168.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9024; val_auprc_score: 0.8901; val_best_acc_score: 0.7945; val_best_f1_score: 0.8183; train_kl_reg_loss: 314508.6250; train_edge_recon_loss: 34833195.5556; train_gene_expr_recon_loss: 20955717.7778; train_masked_gp_l1_reg_loss: 3200.3109; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9816148.7778; train_global_loss: 65922771.5556; train_optim_loss: 65922771.5556; val_kl_reg_loss: 237311.9375; val_edge_recon_loss: 40354380.0000; val_gene_expr_recon_loss: 21005386.0000; val_masked_gp_l1_reg_loss: 3213.0718; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9761880.0000; val_global_loss: 71362176.0000; val_optim_loss: 71362176.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9027; val_auprc_score: 0.8889; val_best_acc_score: 0.8243; val_best_f1_score: 0.8340; train_kl_reg_loss: 309848.3108; train_edge_recon_loss: 34804629.7778; train_gene_expr_recon_loss: 20927164.6667; train_masked_gp_l1_reg_loss: 3223.8069; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9762822.6667; train_global_loss: 65807691.1111; train_optim_loss: 65807691.1111; val_kl_reg_loss: 197589.2188; val_edge_recon_loss: 40184228.0000; val_gene_expr_recon_loss: 20970288.0000; val_masked_gp_l1_reg_loss: 3236.5986; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9746904.0000; val_global_loss: 71102240.0000; val_optim_loss: 71102240.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9059; val_auprc_score: 0.8932; val_best_acc_score: 0.8310; val_best_f1_score: 0.8292; train_kl_reg_loss: 295486.0694; train_edge_recon_loss: 34772036.0000; train_gene_expr_recon_loss: 20731084.2222; train_masked_gp_l1_reg_loss: 3248.1485; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9738846.1111; train_global_loss: 65540700.4444; train_optim_loss: 65540700.4444; val_kl_reg_loss: 276119.5000; val_edge_recon_loss: 39972184.0000; val_gene_expr_recon_loss: 20926440.0000; val_masked_gp_l1_reg_loss: 3262.9741; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9745630.0000; val_global_loss: 70923640.0000; val_optim_loss: 70923640.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9097; val_auprc_score: 0.8987; val_best_acc_score: 0.7999; val_best_f1_score: 0.8107; train_kl_reg_loss: 277339.4913; train_edge_recon_loss: 34722269.7778; train_gene_expr_recon_loss: 20798321.5556; train_masked_gp_l1_reg_loss: 3275.2086; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9716130.5556; train_global_loss: 65517336.0000; train_optim_loss: 65517336.0000; val_kl_reg_loss: 229592.6094; val_edge_recon_loss: 39450684.0000; val_gene_expr_recon_loss: 20909724.0000; val_masked_gp_l1_reg_loss: 3289.1060; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9738004.0000; val_global_loss: 70331296.0000; val_optim_loss: 70331296.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9163; val_auprc_score: 0.9006; val_best_acc_score: 0.8288; val_best_f1_score: 0.8437; train_kl_reg_loss: 272272.5868; train_edge_recon_loss: 34573478.6667; train_gene_expr_recon_loss: 20779547.1111; train_masked_gp_l1_reg_loss: 3300.6002; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9722086.6667; train_global_loss: 65350685.3333; train_optim_loss: 65350685.3333; val_kl_reg_loss: 205659.9062; val_edge_recon_loss: 38461252.0000; val_gene_expr_recon_loss: 20941116.0000; val_masked_gp_l1_reg_loss: 3314.5186; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9737788.0000; val_global_loss: 69349136.0000; val_optim_loss: 69349136.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9177; val_auprc_score: 0.9007; val_best_acc_score: 0.8416; val_best_f1_score: 0.8500; train_kl_reg_loss: 233889.0781; train_edge_recon_loss: 34256817.7778; train_gene_expr_recon_loss: 20685922.2222; train_masked_gp_l1_reg_loss: 3326.7275; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9664423.8889; train_global_loss: 64844379.5556; train_optim_loss: 64844379.5556; val_kl_reg_loss: 135095.6094; val_edge_recon_loss: 36248592.0000; val_gene_expr_recon_loss: 21040660.0000; val_masked_gp_l1_reg_loss: 3341.2659; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9750713.0000; val_global_loss: 67178400.0000; val_optim_loss: 67178400.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9013; val_auprc_score: 0.8829; val_best_acc_score: 0.8222; val_best_f1_score: 0.8289; train_kl_reg_loss: 117084.7535; train_edge_recon_loss: 33073618.2222; train_gene_expr_recon_loss: 21169562.8889; train_masked_gp_l1_reg_loss: 3360.0035; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9755265.3333; train_global_loss: 64118890.6667; train_optim_loss: 64118890.6667; val_kl_reg_loss: 57821.1602; val_edge_recon_loss: 31526888.0000; val_gene_expr_recon_loss: 21657202.0000; val_masked_gp_l1_reg_loss: 3389.7661; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9867006.0000; val_global_loss: 63112304.0000; val_optim_loss: 63112304.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8873; val_auprc_score: 0.8691; val_best_acc_score: 0.8009; val_best_f1_score: 0.8103; train_kl_reg_loss: 80507.1545; train_edge_recon_loss: 30050760.8889; train_gene_expr_recon_loss: 21654000.6667; train_masked_gp_l1_reg_loss: 3432.6172; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9859907.2222; train_global_loss: 61648608.4444; train_optim_loss: 61648608.4444; val_kl_reg_loss: 119718.7344; val_edge_recon_loss: 29529166.0000; val_gene_expr_recon_loss: 21625246.0000; val_masked_gp_l1_reg_loss: 3491.6626; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9853619.0000; val_global_loss: 61131240.0000; val_optim_loss: 61131240.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8907; val_auprc_score: 0.8709; val_best_acc_score: 0.8060; val_best_f1_score: 0.8158; train_kl_reg_loss: 168810.0469; train_edge_recon_loss: 28926514.8889; train_gene_expr_recon_loss: 21191442.6667; train_masked_gp_l1_reg_loss: 3535.7308; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9771040.8889; train_global_loss: 60061344.4444; train_optim_loss: 60061344.4444; val_kl_reg_loss: 216346.5469; val_edge_recon_loss: 28693438.0000; val_gene_expr_recon_loss: 21334300.0000; val_masked_gp_l1_reg_loss: 3583.7708; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9813620.0000; val_global_loss: 60061288.0000; val_optim_loss: 60061288.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8902; val_auprc_score: 0.8646; val_best_acc_score: 0.8120; val_best_f1_score: 0.8189; train_kl_reg_loss: 255622.7917; train_edge_recon_loss: 28544115.3333; train_gene_expr_recon_loss: 21083467.1111; train_masked_gp_l1_reg_loss: 3612.7217; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9764230.5556; train_global_loss: 59651049.7778; train_optim_loss: 59651049.7778; val_kl_reg_loss: 278746.6250; val_edge_recon_loss: 28809876.0000; val_gene_expr_recon_loss: 21134402.0000; val_masked_gp_l1_reg_loss: 3645.9746; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9770964.0000; val_global_loss: 59997632.0000; val_optim_loss: 59997632.0000
