[True]
Run timestamp: 07082023_195058_82.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '0', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '100', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--lambda_l1_addon', '10.', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '8', '--timestamp_suffix', '_82']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 5114 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 19267 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 23942, n_cat_covariates_embed_input: 0, n_hidden: 2573, n_latent: 2573, n_addon_latent: 0, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9150; val_auprc_score: 0.9206; val_best_acc_score: 0.5335; val_best_f1_score: 0.6815; train_kl_reg_loss: 5108.2369; train_edge_recon_loss: 348164.0903; train_gene_expr_recon_loss: 635390.1111; train_masked_gp_l1_reg_loss: 4509.5263; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 266440.5729; train_global_loss: 1259612.5139; train_optim_loss: 1259612.5139; val_kl_reg_loss: 5996.5688; val_edge_recon_loss: 406287.5000; val_gene_expr_recon_loss: 590818.1250; val_masked_gp_l1_reg_loss: 3858.1067; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 264421.5312; val_global_loss: 1271381.8750; val_optim_loss: 1271381.8750
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9583; val_auprc_score: 0.9486; val_best_acc_score: 0.9014; val_best_f1_score: 0.9034; train_kl_reg_loss: 26942.4826; train_edge_recon_loss: 295460.4340; train_gene_expr_recon_loss: 441590.4167; train_masked_gp_l1_reg_loss: 4219.6694; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 243346.9375; train_global_loss: 1011559.9653; train_optim_loss: 1011559.9653; val_kl_reg_loss: 26035.0078; val_edge_recon_loss: 295501.8125; val_gene_expr_recon_loss: 438091.6875; val_masked_gp_l1_reg_loss: 4253.5010; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 243443.0625; val_global_loss: 1007325.0625; val_optim_loss: 1007325.0625
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9629; val_auprc_score: 0.9470; val_best_acc_score: 0.9076; val_best_f1_score: 0.9122; train_kl_reg_loss: 26538.8991; train_edge_recon_loss: 293592.4757; train_gene_expr_recon_loss: 437982.5590; train_masked_gp_l1_reg_loss: 4288.1927; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 242056.6632; train_global_loss: 1004458.7917; train_optim_loss: 1004458.7917; val_kl_reg_loss: 25540.3984; val_edge_recon_loss: 289398.6250; val_gene_expr_recon_loss: 436830.3125; val_masked_gp_l1_reg_loss: 4317.6611; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 243206.4375; val_global_loss: 999293.5000; val_optim_loss: 999293.5000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9633; val_auprc_score: 0.9504; val_best_acc_score: 0.9117; val_best_f1_score: 0.9150; train_kl_reg_loss: 27172.5141; train_edge_recon_loss: 289811.0382; train_gene_expr_recon_loss: 434013.8056; train_masked_gp_l1_reg_loss: 4342.6075; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 241939.1337; train_global_loss: 997279.1042; train_optim_loss: 997279.1042; val_kl_reg_loss: 26862.9160; val_edge_recon_loss: 289947.3125; val_gene_expr_recon_loss: 433371.6250; val_masked_gp_l1_reg_loss: 4367.7988; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 242368.8438; val_global_loss: 996918.5000; val_optim_loss: 996918.5000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9720; val_auprc_score: 0.9653; val_best_acc_score: 0.9224; val_best_f1_score: 0.9243; train_kl_reg_loss: 26718.6912; train_edge_recon_loss: 290139.5868; train_gene_expr_recon_loss: 431613.8021; train_masked_gp_l1_reg_loss: 4391.7669; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 241344.1215; train_global_loss: 994207.9653; train_optim_loss: 994207.9653; val_kl_reg_loss: 26158.2715; val_edge_recon_loss: 288346.0625; val_gene_expr_recon_loss: 431751.6250; val_masked_gp_l1_reg_loss: 4413.4512; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 241773.7969; val_global_loss: 992443.2500; val_optim_loss: 992443.2500
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9695; val_auprc_score: 0.9599; val_best_acc_score: 0.9182; val_best_f1_score: 0.9224; train_kl_reg_loss: 27023.7394; train_edge_recon_loss: 288948.3403; train_gene_expr_recon_loss: 431864.8785; train_masked_gp_l1_reg_loss: 4434.7033; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 241033.3594; train_global_loss: 993305.0486; train_optim_loss: 993305.0486; val_kl_reg_loss: 25754.9941; val_edge_recon_loss: 288414.2812; val_gene_expr_recon_loss: 430144.0625; val_masked_gp_l1_reg_loss: 4458.2227; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 241316.7500; val_global_loss: 990088.3750; val_optim_loss: 990088.3750
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9679; val_auprc_score: 0.9531; val_best_acc_score: 0.9235; val_best_f1_score: 0.9263; train_kl_reg_loss: 26619.5208; train_edge_recon_loss: 289263.7778; train_gene_expr_recon_loss: 430929.6181; train_masked_gp_l1_reg_loss: 4484.2986; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 240555.1302; train_global_loss: 991852.3333; train_optim_loss: 991852.3333; val_kl_reg_loss: 25673.0723; val_edge_recon_loss: 288118.8125; val_gene_expr_recon_loss: 428707.8125; val_masked_gp_l1_reg_loss: 4505.6104; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 240754.5000; val_global_loss: 987759.8125; val_optim_loss: 987759.8125
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9701; val_auprc_score: 0.9554; val_best_acc_score: 0.9251; val_best_f1_score: 0.9266; train_kl_reg_loss: 26231.8605; train_edge_recon_loss: 288349.1562; train_gene_expr_recon_loss: 426419.1042; train_masked_gp_l1_reg_loss: 4527.3256; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 238885.6389; train_global_loss: 984413.0833; train_optim_loss: 984413.0833; val_kl_reg_loss: 26711.3906; val_edge_recon_loss: 289970.0312; val_gene_expr_recon_loss: 425526.2500; val_masked_gp_l1_reg_loss: 4545.2188; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239973.1875; val_global_loss: 986726.0625; val_optim_loss: 986726.0625
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9714; val_auprc_score: 0.9585; val_best_acc_score: 0.9282; val_best_f1_score: 0.9305; train_kl_reg_loss: 26516.3492; train_edge_recon_loss: 287913.9201; train_gene_expr_recon_loss: 424847.7743; train_masked_gp_l1_reg_loss: 4566.1308; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 237887.3177; train_global_loss: 981731.4931; train_optim_loss: 981731.4931; val_kl_reg_loss: 25097.4160; val_edge_recon_loss: 289436.8750; val_gene_expr_recon_loss: 426437.8750; val_masked_gp_l1_reg_loss: 4586.5142; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239712.8594; val_global_loss: 985271.5000; val_optim_loss: 985271.5000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9724; val_auprc_score: 0.9591; val_best_acc_score: 0.9295; val_best_f1_score: 0.9317; train_kl_reg_loss: 25983.8016; train_edge_recon_loss: 287800.4653; train_gene_expr_recon_loss: 422879.5451; train_masked_gp_l1_reg_loss: 4607.1529; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 237618.8976; train_global_loss: 978889.8681; train_optim_loss: 978889.8681; val_kl_reg_loss: 25527.7227; val_edge_recon_loss: 288777.2188; val_gene_expr_recon_loss: 423867.1875; val_masked_gp_l1_reg_loss: 4626.1479; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239289.1562; val_global_loss: 982087.3750; val_optim_loss: 982087.3750
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9756; val_auprc_score: 0.9663; val_best_acc_score: 0.9330; val_best_f1_score: 0.9356; train_kl_reg_loss: 25966.0885; train_edge_recon_loss: 287666.7951; train_gene_expr_recon_loss: 423205.9931; train_masked_gp_l1_reg_loss: 4645.4071; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 237428.4288; train_global_loss: 978912.7083; train_optim_loss: 978912.7083; val_kl_reg_loss: 24769.1680; val_edge_recon_loss: 285274.1250; val_gene_expr_recon_loss: 425949.5000; val_masked_gp_l1_reg_loss: 4665.5986; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239247.8750; val_global_loss: 979906.2500; val_optim_loss: 979906.2500
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9735; val_auprc_score: 0.9609; val_best_acc_score: 0.9306; val_best_f1_score: 0.9327; train_kl_reg_loss: 25991.7391; train_edge_recon_loss: 286904.4896; train_gene_expr_recon_loss: 422065.5590; train_masked_gp_l1_reg_loss: 4690.7107; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 236909.5608; train_global_loss: 976562.0694; train_optim_loss: 976562.0694; val_kl_reg_loss: 25240.1289; val_edge_recon_loss: 285791.6875; val_gene_expr_recon_loss: 422225.6250; val_masked_gp_l1_reg_loss: 4710.2520; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 238233.5625; val_global_loss: 976201.2500; val_optim_loss: 976201.2500
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9774; val_auprc_score: 0.9701; val_best_acc_score: 0.9324; val_best_f1_score: 0.9349; train_kl_reg_loss: 25356.5273; train_edge_recon_loss: 286704.9028; train_gene_expr_recon_loss: 418983.8924; train_masked_gp_l1_reg_loss: 4728.9314; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 236369.4479; train_global_loss: 972143.7014; train_optim_loss: 972143.7014; val_kl_reg_loss: 25707.5918; val_edge_recon_loss: 287501.2812; val_gene_expr_recon_loss: 421341.5625; val_masked_gp_l1_reg_loss: 4743.2583; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 237763.6250; val_global_loss: 977057.3125; val_optim_loss: 977057.3125
