[True]
Run timestamp: 07082023_210635_118.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '0', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--lambda_l1_addon', '10.', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '8', '--timestamp_suffix', '_118']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 5114 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 19267 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 23942, n_cat_covariates_embed_input: 0, n_hidden: 2573, n_latent: 2573, n_addon_latent: 0, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9553; val_auprc_score: 0.9574; val_best_acc_score: 0.5874; val_best_f1_score: 0.7074; train_kl_reg_loss: 10932.6192; train_edge_recon_loss: 3470451.7222; train_gene_expr_recon_loss: 624931.0694; train_masked_gp_l1_reg_loss: 4641.7170; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 795747.9375; train_global_loss: 4906704.9444; train_optim_loss: 4906704.9444; val_kl_reg_loss: 5678.0845; val_edge_recon_loss: 4060073.5000; val_gene_expr_recon_loss: 610970.0000; val_masked_gp_l1_reg_loss: 4178.3232; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 777812.6250; val_global_loss: 5458712.5000; val_optim_loss: 5458712.5000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9450; val_auprc_score: 0.9259; val_best_acc_score: 0.8907; val_best_f1_score: 0.8968; train_kl_reg_loss: 35688.3533; train_edge_recon_loss: 2718220.4722; train_gene_expr_recon_loss: 497976.9757; train_masked_gp_l1_reg_loss: 3940.8287; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 751505.5486; train_global_loss: 4007332.2222; train_optim_loss: 4007332.2222; val_kl_reg_loss: 33827.6406; val_edge_recon_loss: 2719368.2500; val_gene_expr_recon_loss: 495595.8750; val_masked_gp_l1_reg_loss: 3967.5830; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 736294.8750; val_global_loss: 3989054.5000; val_optim_loss: 3989054.5000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9491; val_auprc_score: 0.9312; val_best_acc_score: 0.8963; val_best_f1_score: 0.9020; train_kl_reg_loss: 34565.8537; train_edge_recon_loss: 2707605.3611; train_gene_expr_recon_loss: 494521.8021; train_masked_gp_l1_reg_loss: 3989.9673; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 752496.3819; train_global_loss: 3993179.3611; train_optim_loss: 3993179.3611; val_kl_reg_loss: 33832.7422; val_edge_recon_loss: 2720166.5000; val_gene_expr_recon_loss: 486317.9062; val_masked_gp_l1_reg_loss: 4019.8013; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 733234.0000; val_global_loss: 3977571.0000; val_optim_loss: 3977571.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9534; val_auprc_score: 0.9394; val_best_acc_score: 0.9012; val_best_f1_score: 0.9049; train_kl_reg_loss: 34991.9965; train_edge_recon_loss: 2711634.6389; train_gene_expr_recon_loss: 488339.3333; train_masked_gp_l1_reg_loss: 4047.4053; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 748130.2361; train_global_loss: 3987143.6667; train_optim_loss: 3987143.6667; val_kl_reg_loss: 32608.7852; val_edge_recon_loss: 2721714.5000; val_gene_expr_recon_loss: 487832.2188; val_masked_gp_l1_reg_loss: 4076.6694; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 730595.9375; val_global_loss: 3976828.2500; val_optim_loss: 3976828.2500
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9613; val_auprc_score: 0.9478; val_best_acc_score: 0.9109; val_best_f1_score: 0.9152; train_kl_reg_loss: 33125.8733; train_edge_recon_loss: 2689997.0000; train_gene_expr_recon_loss: 484193.4757; train_masked_gp_l1_reg_loss: 4104.4065; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 744690.2639; train_global_loss: 3956111.0833; train_optim_loss: 3956111.0833; val_kl_reg_loss: 31669.5957; val_edge_recon_loss: 2665567.7500; val_gene_expr_recon_loss: 489556.3125; val_masked_gp_l1_reg_loss: 4132.8643; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 730521.8125; val_global_loss: 3921448.0000; val_optim_loss: 3921448.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9576; val_auprc_score: 0.9403; val_best_acc_score: 0.9117; val_best_f1_score: 0.9158; train_kl_reg_loss: 33005.1656; train_edge_recon_loss: 2687111.5000; train_gene_expr_recon_loss: 483012.4340; train_masked_gp_l1_reg_loss: 4160.8692; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 744638.4375; train_global_loss: 3951928.4444; train_optim_loss: 3951928.4444; val_kl_reg_loss: 32591.0508; val_edge_recon_loss: 2689438.7500; val_gene_expr_recon_loss: 482693.1250; val_masked_gp_l1_reg_loss: 4188.6953; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 727747.9375; val_global_loss: 3936659.7500; val_optim_loss: 3936659.7500
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9648; val_auprc_score: 0.9526; val_best_acc_score: 0.9134; val_best_f1_score: 0.9165; train_kl_reg_loss: 34516.5981; train_edge_recon_loss: 2678592.6389; train_gene_expr_recon_loss: 480710.9549; train_masked_gp_l1_reg_loss: 4212.1396; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 741306.1458; train_global_loss: 3939338.5000; train_optim_loss: 3939338.5000; val_kl_reg_loss: 32823.6172; val_edge_recon_loss: 2672080.0000; val_gene_expr_recon_loss: 481600.5938; val_masked_gp_l1_reg_loss: 4232.0625; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 726051.4375; val_global_loss: 3916787.5000; val_optim_loss: 3916787.5000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9663; val_auprc_score: 0.9533; val_best_acc_score: 0.9204; val_best_f1_score: 0.9226; train_kl_reg_loss: 34100.8234; train_edge_recon_loss: 2662791.0000; train_gene_expr_recon_loss: 478609.7014; train_masked_gp_l1_reg_loss: 4258.8366; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 743131.8125; train_global_loss: 3922892.0833; train_optim_loss: 3922892.0833; val_kl_reg_loss: 34113.2266; val_edge_recon_loss: 2673020.0000; val_gene_expr_recon_loss: 474973.0000; val_masked_gp_l1_reg_loss: 4277.5303; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 722860.0625; val_global_loss: 3909243.7500; val_optim_loss: 3909243.7500
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9603; val_auprc_score: 0.9433; val_best_acc_score: 0.9120; val_best_f1_score: 0.9154; train_kl_reg_loss: 35010.2114; train_edge_recon_loss: 2673234.1389; train_gene_expr_recon_loss: 473968.3021; train_masked_gp_l1_reg_loss: 4294.6096; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 735144.1597; train_global_loss: 3921651.3333; train_optim_loss: 3921651.3333; val_kl_reg_loss: 33907.1055; val_edge_recon_loss: 2704233.0000; val_gene_expr_recon_loss: 471582.5000; val_masked_gp_l1_reg_loss: 4310.0811; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 721094.5000; val_global_loss: 3935127.0000; val_optim_loss: 3935127.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9650; val_auprc_score: 0.9489; val_best_acc_score: 0.9178; val_best_f1_score: 0.9203; train_kl_reg_loss: 35185.6146; train_edge_recon_loss: 2665108.8889; train_gene_expr_recon_loss: 469217.4861; train_masked_gp_l1_reg_loss: 4325.5735; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 734070.0278; train_global_loss: 3907907.6111; train_optim_loss: 3907907.6111; val_kl_reg_loss: 33603.4844; val_edge_recon_loss: 2684160.2500; val_gene_expr_recon_loss: 472866.1250; val_masked_gp_l1_reg_loss: 4335.6162; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 720536.1875; val_global_loss: 3915501.7500; val_optim_loss: 3915501.7500
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9697; val_auprc_score: 0.9585; val_best_acc_score: 0.9213; val_best_f1_score: 0.9245; train_kl_reg_loss: 33441.6280; train_edge_recon_loss: 2651607.4722; train_gene_expr_recon_loss: 472330.3785; train_masked_gp_l1_reg_loss: 4350.4604; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 737208.0417; train_global_loss: 3898937.9722; train_optim_loss: 3898937.9722; val_kl_reg_loss: 31844.2773; val_edge_recon_loss: 2682465.0000; val_gene_expr_recon_loss: 470596.6562; val_masked_gp_l1_reg_loss: 4362.7666; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 718789.8750; val_global_loss: 3908058.5000; val_optim_loss: 3908058.5000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9718; val_auprc_score: 0.9619; val_best_acc_score: 0.9275; val_best_f1_score: 0.9303; train_kl_reg_loss: 33738.7808; train_edge_recon_loss: 2652901.3611; train_gene_expr_recon_loss: 468504.6667; train_masked_gp_l1_reg_loss: 4385.3287; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 732049.5486; train_global_loss: 3891579.6389; train_optim_loss: 3891579.6389; val_kl_reg_loss: 33147.9375; val_edge_recon_loss: 2662483.7500; val_gene_expr_recon_loss: 468954.8125; val_masked_gp_l1_reg_loss: 4398.8306; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 717359.9375; val_global_loss: 3886345.2500; val_optim_loss: 3886345.2500
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9750; val_auprc_score: 0.9655; val_best_acc_score: 0.9317; val_best_f1_score: 0.9336; train_kl_reg_loss: 34155.3086; train_edge_recon_loss: 2652914.9444; train_gene_expr_recon_loss: 466330.4583; train_masked_gp_l1_reg_loss: 4415.1697; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 732578.5764; train_global_loss: 3890394.4722; train_optim_loss: 3890394.4722; val_kl_reg_loss: 32777.8984; val_edge_recon_loss: 2640796.5000; val_gene_expr_recon_loss: 465518.6250; val_masked_gp_l1_reg_loss: 4426.5142; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 715636.6250; val_global_loss: 3859156.0000; val_optim_loss: 3859156.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9738; val_auprc_score: 0.9645; val_best_acc_score: 0.9268; val_best_f1_score: 0.9297; train_kl_reg_loss: 33678.1775; train_edge_recon_loss: 2644289.3333; train_gene_expr_recon_loss: 463391.4965; train_masked_gp_l1_reg_loss: 4442.8803; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 729489.1181; train_global_loss: 3875291.0000; train_optim_loss: 3875291.0000; val_kl_reg_loss: 32187.0938; val_edge_recon_loss: 2677066.5000; val_gene_expr_recon_loss: 467991.5000; val_masked_gp_l1_reg_loss: 4459.7520; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 716071.3750; val_global_loss: 3897776.0000; val_optim_loss: 3897776.0000
