[True]
Run timestamp: 26072023_030122_98.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_98']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8891; val_auprc_score: 0.9044; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 10048.1807; train_edge_recon_loss: 3488649.6667; train_gene_expr_recon_loss: 32175006.0000; train_masked_gp_l1_reg_loss: 1920.7304; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10805992.6667; train_global_loss: 46481618.2222; train_optim_loss: 46481618.2222; val_kl_reg_loss: 31381.7656; val_edge_recon_loss: 4065853.0000; val_gene_expr_recon_loss: 30724918.0000; val_masked_gp_l1_reg_loss: 1992.0437; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10852063.0000; val_global_loss: 45676208.0000; val_optim_loss: 45676208.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8724; val_auprc_score: 0.8609; val_best_acc_score: 0.6547; val_best_f1_score: 0.7395; train_kl_reg_loss: 217793.2431; train_edge_recon_loss: 3615150.3056; train_gene_expr_recon_loss: 20978820.2222; train_masked_gp_l1_reg_loss: 2800.5157; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9769848.1111; train_global_loss: 34584412.0000; train_optim_loss: 34584412.0000; val_kl_reg_loss: 176533.3281; val_edge_recon_loss: 4055101.5000; val_gene_expr_recon_loss: 21272958.0000; val_masked_gp_l1_reg_loss: 2809.4846; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9883253.0000; val_global_loss: 35390656.0000; val_optim_loss: 35390656.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8727; val_auprc_score: 0.8576; val_best_acc_score: 0.6993; val_best_f1_score: 0.7628; train_kl_reg_loss: 207886.1024; train_edge_recon_loss: 3615384.8056; train_gene_expr_recon_loss: 20945236.2222; train_masked_gp_l1_reg_loss: 2817.2018; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9829269.0000; train_global_loss: 34600593.3333; train_optim_loss: 34600593.3333; val_kl_reg_loss: 192373.4062; val_edge_recon_loss: 4049828.7500; val_gene_expr_recon_loss: 21209430.0000; val_masked_gp_l1_reg_loss: 2825.1699; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9866865.0000; val_global_loss: 35321324.0000; val_optim_loss: 35321324.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8799; val_auprc_score: 0.8660; val_best_acc_score: 0.7451; val_best_f1_score: 0.7885; train_kl_reg_loss: 205715.6354; train_edge_recon_loss: 3602161.8333; train_gene_expr_recon_loss: 20873901.5556; train_masked_gp_l1_reg_loss: 2830.5425; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9725443.1111; train_global_loss: 34410052.4444; train_optim_loss: 34410052.4444; val_kl_reg_loss: 179023.3906; val_edge_recon_loss: 4041194.2500; val_gene_expr_recon_loss: 21161436.0000; val_masked_gp_l1_reg_loss: 2837.0583; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9855084.0000; val_global_loss: 35239576.0000; val_optim_loss: 35239576.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8783; val_auprc_score: 0.8647; val_best_acc_score: 0.7656; val_best_f1_score: 0.7981; train_kl_reg_loss: 201750.9861; train_edge_recon_loss: 3597282.9167; train_gene_expr_recon_loss: 20771451.7778; train_masked_gp_l1_reg_loss: 2842.9202; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9738356.8889; train_global_loss: 34311685.3333; train_optim_loss: 34311685.3333; val_kl_reg_loss: 179130.5000; val_edge_recon_loss: 4035068.5000; val_gene_expr_recon_loss: 21116740.0000; val_masked_gp_l1_reg_loss: 2850.4368; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9827551.0000; val_global_loss: 35161340.0000; val_optim_loss: 35161340.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8851; val_auprc_score: 0.8737; val_best_acc_score: 0.7970; val_best_f1_score: 0.8145; train_kl_reg_loss: 197064.4236; train_edge_recon_loss: 3589804.8611; train_gene_expr_recon_loss: 20881483.3333; train_masked_gp_l1_reg_loss: 2856.7853; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9731782.7778; train_global_loss: 34402992.0000; train_optim_loss: 34402992.0000; val_kl_reg_loss: 169430.2344; val_edge_recon_loss: 4019425.5000; val_gene_expr_recon_loss: 21084864.0000; val_masked_gp_l1_reg_loss: 2864.8035; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9832235.0000; val_global_loss: 35108820.0000; val_optim_loss: 35108820.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8885; val_auprc_score: 0.8757; val_best_acc_score: 0.8072; val_best_f1_score: 0.8151; train_kl_reg_loss: 191167.6354; train_edge_recon_loss: 3584309.2778; train_gene_expr_recon_loss: 20793202.8889; train_masked_gp_l1_reg_loss: 2871.8670; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9719751.6667; train_global_loss: 34291304.0000; train_optim_loss: 34291304.0000; val_kl_reg_loss: 166201.3906; val_edge_recon_loss: 4002555.5000; val_gene_expr_recon_loss: 21037204.0000; val_masked_gp_l1_reg_loss: 2881.0820; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9823067.0000; val_global_loss: 35031908.0000; val_optim_loss: 35031908.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8907; val_auprc_score: 0.8793; val_best_acc_score: 0.8094; val_best_f1_score: 0.8060; train_kl_reg_loss: 188843.8073; train_edge_recon_loss: 3572213.3889; train_gene_expr_recon_loss: 20836276.2222; train_masked_gp_l1_reg_loss: 2888.8335; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9759653.6667; train_global_loss: 34359875.5556; train_optim_loss: 34359875.5556; val_kl_reg_loss: 145370.9219; val_edge_recon_loss: 3980671.7500; val_gene_expr_recon_loss: 20994050.0000; val_masked_gp_l1_reg_loss: 2897.8357; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9800303.0000; val_global_loss: 34923292.0000; val_optim_loss: 34923292.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8933; val_auprc_score: 0.8721; val_best_acc_score: 0.7996; val_best_f1_score: 0.7994; train_kl_reg_loss: 179298.9375; train_edge_recon_loss: 3568254.8611; train_gene_expr_recon_loss: 20703297.7778; train_masked_gp_l1_reg_loss: 2906.4392; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9669031.7778; train_global_loss: 34122789.7778; train_optim_loss: 34122789.7778; val_kl_reg_loss: 160470.5625; val_edge_recon_loss: 3942482.7500; val_gene_expr_recon_loss: 20946990.0000; val_masked_gp_l1_reg_loss: 2915.7080; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9797193.0000; val_global_loss: 34850052.0000; val_optim_loss: 34850052.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8939; val_auprc_score: 0.8766; val_best_acc_score: 0.7885; val_best_f1_score: 0.8174; train_kl_reg_loss: 175892.7344; train_edge_recon_loss: 3547268.6389; train_gene_expr_recon_loss: 20668962.4444; train_masked_gp_l1_reg_loss: 2922.7553; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9649157.6667; train_global_loss: 34044204.0000; train_optim_loss: 34044204.0000; val_kl_reg_loss: 156298.1719; val_edge_recon_loss: 3901999.2500; val_gene_expr_recon_loss: 20921734.0000; val_masked_gp_l1_reg_loss: 2931.1528; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9786915.0000; val_global_loss: 34769880.0000; val_optim_loss: 34769880.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8986; val_auprc_score: 0.8812; val_best_acc_score: 0.8131; val_best_f1_score: 0.8295; train_kl_reg_loss: 170357.2795; train_edge_recon_loss: 3529438.0000; train_gene_expr_recon_loss: 20572562.4444; train_masked_gp_l1_reg_loss: 2936.8761; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9612923.5556; train_global_loss: 33888217.7778; train_optim_loss: 33888217.7778; val_kl_reg_loss: 141092.1562; val_edge_recon_loss: 3830124.7500; val_gene_expr_recon_loss: 20914256.0000; val_masked_gp_l1_reg_loss: 2944.1492; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9791889.0000; val_global_loss: 34680304.0000; val_optim_loss: 34680304.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9029; val_auprc_score: 0.8860; val_best_acc_score: 0.8281; val_best_f1_score: 0.8362; train_kl_reg_loss: 159763.8681; train_edge_recon_loss: 3508116.2500; train_gene_expr_recon_loss: 20670473.1111; train_masked_gp_l1_reg_loss: 2951.3080; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9703543.0000; train_global_loss: 34044847.5556; train_optim_loss: 34044847.5556; val_kl_reg_loss: 143542.8125; val_edge_recon_loss: 3733708.0000; val_gene_expr_recon_loss: 20905748.0000; val_masked_gp_l1_reg_loss: 2959.6667; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9785367.0000; val_global_loss: 34571324.0000; val_optim_loss: 34571324.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9024; val_auprc_score: 0.8843; val_best_acc_score: 0.8201; val_best_f1_score: 0.8360; train_kl_reg_loss: 156632.0017; train_edge_recon_loss: 3465275.1944; train_gene_expr_recon_loss: 20705228.4444; train_masked_gp_l1_reg_loss: 2966.4331; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9696229.4444; train_global_loss: 34026331.7778; train_optim_loss: 34026331.7778; val_kl_reg_loss: 136868.4375; val_edge_recon_loss: 3626672.0000; val_gene_expr_recon_loss: 20859332.0000; val_masked_gp_l1_reg_loss: 2973.9939; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9753724.0000; val_global_loss: 34379568.0000; val_optim_loss: 34379568.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9076; val_auprc_score: 0.8915; val_best_acc_score: 0.8309; val_best_f1_score: 0.8412; train_kl_reg_loss: 151557.9948; train_edge_recon_loss: 3404867.6111; train_gene_expr_recon_loss: 20567673.1111; train_masked_gp_l1_reg_loss: 2980.7511; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9668487.3333; train_global_loss: 33795568.0000; train_optim_loss: 33795568.0000; val_kl_reg_loss: 133925.5625; val_edge_recon_loss: 3477099.2500; val_gene_expr_recon_loss: 20857402.0000; val_masked_gp_l1_reg_loss: 2989.3730; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9761665.0000; val_global_loss: 34233080.0000; val_optim_loss: 34233080.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9077; val_auprc_score: 0.8905; val_best_acc_score: 0.8301; val_best_f1_score: 0.8381; train_kl_reg_loss: 151599.0747; train_edge_recon_loss: 3326533.9444; train_gene_expr_recon_loss: 20401949.1111; train_masked_gp_l1_reg_loss: 2997.6223; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9612599.4444; train_global_loss: 33495679.5556; train_optim_loss: 33495679.5556; val_kl_reg_loss: 148593.0781; val_edge_recon_loss: 3305576.7500; val_gene_expr_recon_loss: 20822892.0000; val_masked_gp_l1_reg_loss: 3008.0962; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9749972.0000; val_global_loss: 34030040.0000; val_optim_loss: 34030040.0000
