[True]
Run timestamp: 26072023_041408_159.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_159']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9196; val_auprc_score: 0.9283; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 19337.6548; train_edge_recon_loss: 34786209.7778; train_gene_expr_recon_loss: 31251572.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 109683011.5556; train_global_loss: 175740131.5556; train_optim_loss: 175740131.5556; val_kl_reg_loss: 26447.5039; val_edge_recon_loss: 40652308.0000; val_gene_expr_recon_loss: 29846490.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 108006136.0000; val_global_loss: 178531392.0000; val_optim_loss: 178531392.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8993; val_auprc_score: 0.8990; val_best_acc_score: 0.5843; val_best_f1_score: 0.7050; train_kl_reg_loss: 441198.9653; train_edge_recon_loss: 34919906.2222; train_gene_expr_recon_loss: 21280138.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97227155.5556; train_global_loss: 153868400.0000; train_optim_loss: 153868400.0000; val_kl_reg_loss: 335303.0000; val_edge_recon_loss: 40604852.0000; val_gene_expr_recon_loss: 21310856.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97978352.0000; val_global_loss: 160229360.0000; val_optim_loss: 160229360.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8995; val_auprc_score: 0.8976; val_best_acc_score: 0.6244; val_best_f1_score: 0.7244; train_kl_reg_loss: 425625.7604; train_edge_recon_loss: 34941218.6667; train_gene_expr_recon_loss: 21154222.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96967604.4444; train_global_loss: 153488672.0000; train_optim_loss: 153488672.0000; val_kl_reg_loss: 325281.0000; val_edge_recon_loss: 40588580.0000; val_gene_expr_recon_loss: 21239690.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97751816.0000; val_global_loss: 159905376.0000; val_optim_loss: 159905376.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9033; val_auprc_score: 0.8998; val_best_acc_score: 0.6792; val_best_f1_score: 0.7535; train_kl_reg_loss: 414777.3611; train_edge_recon_loss: 34923708.8889; train_gene_expr_recon_loss: 21124619.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97479074.6667; train_global_loss: 153942181.3333; train_optim_loss: 153942181.3333; val_kl_reg_loss: 266192.5000; val_edge_recon_loss: 40558704.0000; val_gene_expr_recon_loss: 21189762.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97707384.0000; val_global_loss: 159722048.0000; val_optim_loss: 159722048.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9099; val_auprc_score: 0.9053; val_best_acc_score: 0.7259; val_best_f1_score: 0.7804; train_kl_reg_loss: 409074.5208; train_edge_recon_loss: 34944771.5556; train_gene_expr_recon_loss: 21074864.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96844998.2222; train_global_loss: 153273710.2222; train_optim_loss: 153273710.2222; val_kl_reg_loss: 327893.2500; val_edge_recon_loss: 40525360.0000; val_gene_expr_recon_loss: 21118582.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97646264.0000; val_global_loss: 159618096.0000; val_optim_loss: 159618096.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9155; val_auprc_score: 0.9053; val_best_acc_score: 0.7960; val_best_f1_score: 0.8243; train_kl_reg_loss: 391385.8681; train_edge_recon_loss: 34920164.4444; train_gene_expr_recon_loss: 20946214.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96994040.0000; train_global_loss: 153251802.6667; train_optim_loss: 153251802.6667; val_kl_reg_loss: 311866.5000; val_edge_recon_loss: 40463032.0000; val_gene_expr_recon_loss: 21096214.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97540120.0000; val_global_loss: 159411232.0000; val_optim_loss: 159411232.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9165; val_auprc_score: 0.9060; val_best_acc_score: 0.8212; val_best_f1_score: 0.8385; train_kl_reg_loss: 382644.3958; train_edge_recon_loss: 34926424.4444; train_gene_expr_recon_loss: 20996699.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96848326.2222; train_global_loss: 153154096.0000; train_optim_loss: 153154096.0000; val_kl_reg_loss: 311357.9375; val_edge_recon_loss: 40391248.0000; val_gene_expr_recon_loss: 21046012.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97556968.0000; val_global_loss: 159305584.0000; val_optim_loss: 159305584.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9191; val_auprc_score: 0.9063; val_best_acc_score: 0.8452; val_best_f1_score: 0.8510; train_kl_reg_loss: 380630.1285; train_edge_recon_loss: 34895330.2222; train_gene_expr_recon_loss: 21044996.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97212047.1111; train_global_loss: 153533004.4444; train_optim_loss: 153533004.4444; val_kl_reg_loss: 260631.7969; val_edge_recon_loss: 40283884.0000; val_gene_expr_recon_loss: 21001878.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97332040.0000; val_global_loss: 158878432.0000; val_optim_loss: 158878432.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9218; val_auprc_score: 0.9111; val_best_acc_score: 0.8473; val_best_f1_score: 0.8464; train_kl_reg_loss: 360503.8125; train_edge_recon_loss: 34868246.6667; train_gene_expr_recon_loss: 20912127.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96378331.5556; train_global_loss: 152519208.8889; train_optim_loss: 152519208.8889; val_kl_reg_loss: 355293.4062; val_edge_recon_loss: 40131588.0000; val_gene_expr_recon_loss: 20961996.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97150880.0000; val_global_loss: 158599760.0000; val_optim_loss: 158599760.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9303; val_auprc_score: 0.9182; val_best_acc_score: 0.8362; val_best_f1_score: 0.8222; train_kl_reg_loss: 365397.3681; train_edge_recon_loss: 34775667.1111; train_gene_expr_recon_loss: 20887551.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96663692.4444; train_global_loss: 152692309.3333; train_optim_loss: 152692309.3333; val_kl_reg_loss: 261445.2500; val_edge_recon_loss: 39829176.0000; val_gene_expr_recon_loss: 20931810.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97148152.0000; val_global_loss: 158170592.0000; val_optim_loss: 158170592.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9237; val_auprc_score: 0.9065; val_best_acc_score: 0.8077; val_best_f1_score: 0.8346; train_kl_reg_loss: 347405.3750; train_edge_recon_loss: 34756843.1111; train_gene_expr_recon_loss: 20980899.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96464280.8889; train_global_loss: 152549431.1111; train_optim_loss: 152549431.1111; val_kl_reg_loss: 249820.7188; val_edge_recon_loss: 39436624.0000; val_gene_expr_recon_loss: 20909494.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97038208.0000; val_global_loss: 157634144.0000; val_optim_loss: 157634144.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9272; val_auprc_score: 0.9135; val_best_acc_score: 0.8459; val_best_f1_score: 0.8593; train_kl_reg_loss: 331477.5642; train_edge_recon_loss: 34642903.1111; train_gene_expr_recon_loss: 20847671.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96717891.5556; train_global_loss: 152539944.8889; train_optim_loss: 152539944.8889; val_kl_reg_loss: 266348.8750; val_edge_recon_loss: 38766672.0000; val_gene_expr_recon_loss: 20884648.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96889160.0000; val_global_loss: 156806832.0000; val_optim_loss: 156806832.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9307; val_auprc_score: 0.9126; val_best_acc_score: 0.8628; val_best_f1_score: 0.8665; train_kl_reg_loss: 295803.4826; train_edge_recon_loss: 34482506.2222; train_gene_expr_recon_loss: 20931851.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96397217.7778; train_global_loss: 152107379.5556; train_optim_loss: 152107379.5556; val_kl_reg_loss: 216432.1250; val_edge_recon_loss: 37566220.0000; val_gene_expr_recon_loss: 20860392.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96802592.0000; val_global_loss: 155445632.0000; val_optim_loss: 155445632.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9293; val_auprc_score: 0.9142; val_best_acc_score: 0.8564; val_best_f1_score: 0.8647; train_kl_reg_loss: 234408.5920; train_edge_recon_loss: 34068560.4444; train_gene_expr_recon_loss: 20818116.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96120888.0000; train_global_loss: 151241975.1111; train_optim_loss: 151241975.1111; val_kl_reg_loss: 176577.6719; val_edge_recon_loss: 35333980.0000; val_gene_expr_recon_loss: 20933130.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96964408.0000; val_global_loss: 153408096.0000; val_optim_loss: 153408096.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9156; val_auprc_score: 0.8984; val_best_acc_score: 0.8394; val_best_f1_score: 0.8457; train_kl_reg_loss: 150625.8750; train_edge_recon_loss: 32785579.1111; train_gene_expr_recon_loss: 20961747.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96400666.6667; train_global_loss: 150298616.8889; train_optim_loss: 150298616.8889; val_kl_reg_loss: 115169.0469; val_edge_recon_loss: 31793660.0000; val_gene_expr_recon_loss: 21107786.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97172240.0000; val_global_loss: 150188864.0000; val_optim_loss: 150188864.0000
