[True]
Run timestamp: 26072023_035036_140.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_140']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9411; val_auprc_score: 0.9492; val_best_acc_score: 0.5020; val_best_f1_score: 0.6676; train_kl_reg_loss: 6753.8904; train_edge_recon_loss: 34730012.8889; train_gene_expr_recon_loss: 3232373.2222; train_masked_gp_l1_reg_loss: 1876.4602; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108196734.2222; train_global_loss: 146167751.1111; train_optim_loss: 146167751.1111; val_kl_reg_loss: 9791.3730; val_edge_recon_loss: 40642196.0000; val_gene_expr_recon_loss: 3179985.2500; val_masked_gp_l1_reg_loss: 1898.4238; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107935448.0000; val_global_loss: 151769312.0000; val_optim_loss: 151769312.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8928; val_auprc_score: 0.8940; val_best_acc_score: 0.5912; val_best_f1_score: 0.7091; train_kl_reg_loss: 346426.5000; train_edge_recon_loss: 34879143.5556; train_gene_expr_recon_loss: 2163824.3611; train_masked_gp_l1_reg_loss: 2870.7405; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96809585.7778; train_global_loss: 134201852.4444; train_optim_loss: 134201852.4444; val_kl_reg_loss: 263296.8750; val_edge_recon_loss: 40607316.0000; val_gene_expr_recon_loss: 2163900.2500; val_masked_gp_l1_reg_loss: 2850.3806; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98134688.0000; val_global_loss: 141172048.0000; val_optim_loss: 141172048.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8889; val_auprc_score: 0.8833; val_best_acc_score: 0.6333; val_best_f1_score: 0.7300; train_kl_reg_loss: 321394.2431; train_edge_recon_loss: 34879946.6667; train_gene_expr_recon_loss: 2144806.3889; train_masked_gp_l1_reg_loss: 2836.2992; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97243099.5556; train_global_loss: 134592081.7778; train_optim_loss: 134592081.7778; val_kl_reg_loss: 277864.4688; val_edge_recon_loss: 40586860.0000; val_gene_expr_recon_loss: 2155906.5000; val_masked_gp_l1_reg_loss: 2817.9585; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98046264.0000; val_global_loss: 141069712.0000; val_optim_loss: 141069712.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8882; val_auprc_score: 0.8834; val_best_acc_score: 0.6842; val_best_f1_score: 0.7567; train_kl_reg_loss: 324900.8507; train_edge_recon_loss: 34856640.4444; train_gene_expr_recon_loss: 2140321.2222; train_masked_gp_l1_reg_loss: 2805.2109; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96193372.4444; train_global_loss: 133518042.6667; train_optim_loss: 133518042.6667; val_kl_reg_loss: 253452.4531; val_edge_recon_loss: 40559668.0000; val_gene_expr_recon_loss: 2149007.7500; val_masked_gp_l1_reg_loss: 2789.8547; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98036832.0000; val_global_loss: 141001744.0000; val_optim_loss: 141001744.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8950; val_auprc_score: 0.8888; val_best_acc_score: 0.7499; val_best_f1_score: 0.7927; train_kl_reg_loss: 314398.3090; train_edge_recon_loss: 34868782.6667; train_gene_expr_recon_loss: 2133466.4861; train_masked_gp_l1_reg_loss: 2779.9173; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97000163.5556; train_global_loss: 134319592.0000; train_optim_loss: 134319592.0000; val_kl_reg_loss: 213051.0781; val_edge_recon_loss: 40509420.0000; val_gene_expr_recon_loss: 2144040.0000; val_masked_gp_l1_reg_loss: 2767.4873; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97774560.0000; val_global_loss: 140643840.0000; val_optim_loss: 140643840.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8972; val_auprc_score: 0.8900; val_best_acc_score: 0.7998; val_best_f1_score: 0.8223; train_kl_reg_loss: 322804.3403; train_edge_recon_loss: 34830927.5556; train_gene_expr_recon_loss: 2129659.1667; train_masked_gp_l1_reg_loss: 2761.4665; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96449176.0000; train_global_loss: 133735329.7778; train_optim_loss: 133735329.7778; val_kl_reg_loss: 225023.3750; val_edge_recon_loss: 40441512.0000; val_gene_expr_recon_loss: 2139004.7500; val_masked_gp_l1_reg_loss: 2752.5093; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97829856.0000; val_global_loss: 140638144.0000; val_optim_loss: 140638144.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8970; val_auprc_score: 0.8876; val_best_acc_score: 0.8169; val_best_f1_score: 0.8242; train_kl_reg_loss: 306119.5139; train_edge_recon_loss: 34821613.7778; train_gene_expr_recon_loss: 2119398.3194; train_masked_gp_l1_reg_loss: 2749.1896; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96709585.7778; train_global_loss: 133959468.4444; train_optim_loss: 133959468.4444; val_kl_reg_loss: 288282.5938; val_edge_recon_loss: 40326136.0000; val_gene_expr_recon_loss: 2129837.2500; val_masked_gp_l1_reg_loss: 2743.0684; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97730304.0000; val_global_loss: 140477312.0000; val_optim_loss: 140477312.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8946; val_auprc_score: 0.8817; val_best_acc_score: 0.8036; val_best_f1_score: 0.7894; train_kl_reg_loss: 301296.2049; train_edge_recon_loss: 34750385.7778; train_gene_expr_recon_loss: 2118221.0556; train_masked_gp_l1_reg_loss: 2738.9032; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96878559.1111; train_global_loss: 134051201.7778; train_optim_loss: 134051201.7778; val_kl_reg_loss: 269756.8750; val_edge_recon_loss: 40026624.0000; val_gene_expr_recon_loss: 2130395.7500; val_masked_gp_l1_reg_loss: 2733.3867; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97677568.0000; val_global_loss: 140107072.0000; val_optim_loss: 140107072.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8901; val_auprc_score: 0.8793; val_best_acc_score: 0.7741; val_best_f1_score: 0.8063; train_kl_reg_loss: 305656.7604; train_edge_recon_loss: 34634790.6667; train_gene_expr_recon_loss: 2111938.8750; train_masked_gp_l1_reg_loss: 2734.0298; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95617447.1111; train_global_loss: 132672568.0000; train_optim_loss: 132672568.0000; val_kl_reg_loss: 240249.1250; val_edge_recon_loss: 39509512.0000; val_gene_expr_recon_loss: 2132004.0000; val_masked_gp_l1_reg_loss: 2731.9055; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97651688.0000; val_global_loss: 139536192.0000; val_optim_loss: 139536192.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8841; val_auprc_score: 0.8609; val_best_acc_score: 0.8083; val_best_f1_score: 0.8172; train_kl_reg_loss: 289545.3524; train_edge_recon_loss: 34477072.0000; train_gene_expr_recon_loss: 2116357.8472; train_masked_gp_l1_reg_loss: 2733.9057; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96514345.7778; train_global_loss: 133400055.1111; train_optim_loss: 133400055.1111; val_kl_reg_loss: 247824.5000; val_edge_recon_loss: 38532372.0000; val_gene_expr_recon_loss: 2128238.5000; val_masked_gp_l1_reg_loss: 2731.7158; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97485080.0000; val_global_loss: 138396256.0000; val_optim_loss: 138396256.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8923; val_auprc_score: 0.8756; val_best_acc_score: 0.8130; val_best_f1_score: 0.8234; train_kl_reg_loss: 250055.0226; train_edge_recon_loss: 34253379.1111; train_gene_expr_recon_loss: 2113129.2222; train_masked_gp_l1_reg_loss: 2735.4368; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96240585.7778; train_global_loss: 132859886.2222; train_optim_loss: 132859886.2222; val_kl_reg_loss: 231598.9375; val_edge_recon_loss: 36831964.0000; val_gene_expr_recon_loss: 2132513.0000; val_masked_gp_l1_reg_loss: 2741.1130; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97453936.0000; val_global_loss: 136652752.0000; val_optim_loss: 136652752.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8885; val_auprc_score: 0.8709; val_best_acc_score: 0.8106; val_best_f1_score: 0.8246; train_kl_reg_loss: 164604.9705; train_edge_recon_loss: 33451892.2222; train_gene_expr_recon_loss: 2132308.3194; train_masked_gp_l1_reg_loss: 2748.9313; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96351956.4444; train_global_loss: 132103510.2222; train_optim_loss: 132103510.2222; val_kl_reg_loss: 85745.6875; val_edge_recon_loss: 32976838.0000; val_gene_expr_recon_loss: 2181107.0000; val_masked_gp_l1_reg_loss: 2760.8369; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97857056.0000; val_global_loss: 133103504.0000; val_optim_loss: 133103504.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8821; val_auprc_score: 0.8610; val_best_acc_score: 0.8068; val_best_f1_score: 0.8227; train_kl_reg_loss: 91298.2326; train_edge_recon_loss: 30867287.1111; train_gene_expr_recon_loss: 2180386.8056; train_masked_gp_l1_reg_loss: 2786.5986; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96360024.0000; train_global_loss: 129501780.4444; train_optim_loss: 129501780.4444; val_kl_reg_loss: 116745.4844; val_edge_recon_loss: 29749044.0000; val_gene_expr_recon_loss: 2253401.2500; val_masked_gp_l1_reg_loss: 2833.3679; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98164992.0000; val_global_loss: 130287016.0000; val_optim_loss: 130287016.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8915; val_auprc_score: 0.8657; val_best_acc_score: 0.8184; val_best_f1_score: 0.8332; train_kl_reg_loss: 157679.6675; train_edge_recon_loss: 29092119.5556; train_gene_expr_recon_loss: 2319881.8611; train_masked_gp_l1_reg_loss: 2883.2897; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96766415.1111; train_global_loss: 128338977.7778; train_optim_loss: 128338977.7778; val_kl_reg_loss: 171336.5000; val_edge_recon_loss: 28859348.0000; val_gene_expr_recon_loss: 2264863.0000; val_masked_gp_l1_reg_loss: 2949.8823; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97723544.0000; val_global_loss: 129022040.0000; val_optim_loss: 129022040.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8957; val_auprc_score: 0.8739; val_best_acc_score: 0.8185; val_best_f1_score: 0.8345; train_kl_reg_loss: 178546.2483; train_edge_recon_loss: 28614785.7778; train_gene_expr_recon_loss: 2193044.3333; train_masked_gp_l1_reg_loss: 3000.4183; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96189623.1111; train_global_loss: 127179000.0000; train_optim_loss: 127179000.0000; val_kl_reg_loss: 195933.1562; val_edge_recon_loss: 28485966.0000; val_gene_expr_recon_loss: 2210320.0000; val_masked_gp_l1_reg_loss: 3054.7676; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97801728.0000; val_global_loss: 128697000.0000; val_optim_loss: 128697000.0000
