[True]
Run timestamp: 24072023_171843_80.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_80']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2102, n_latent: 2102, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2102, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9037; val_auprc_score: 0.9169; val_best_acc_score: 0.5104; val_best_f1_score: 0.6712; train_kl_reg_loss: 9668.7023; train_edge_recon_loss: 34753947.1111; train_gene_expr_recon_loss: 31104834.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 107256040.0000; train_global_loss: 173124490.6667; train_optim_loss: 173124490.6667; val_kl_reg_loss: 41346.8906; val_edge_recon_loss: 40643328.0000; val_gene_expr_recon_loss: 29738374.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107016832.0000; val_global_loss: 177439872.0000; val_optim_loss: 177439872.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9007; val_auprc_score: 0.8982; val_best_acc_score: 0.6020; val_best_f1_score: 0.7136; train_kl_reg_loss: 451908.1944; train_edge_recon_loss: 34929368.4444; train_gene_expr_recon_loss: 21227290.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97835461.3333; train_global_loss: 154444028.4444; train_optim_loss: 154444028.4444; val_kl_reg_loss: 324095.2188; val_edge_recon_loss: 40597360.0000; val_gene_expr_recon_loss: 21131916.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97370992.0000; val_global_loss: 159424368.0000; val_optim_loss: 159424368.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9029; val_auprc_score: 0.9024; val_best_acc_score: 0.6518; val_best_f1_score: 0.7393; train_kl_reg_loss: 447573.2569; train_edge_recon_loss: 34933855.5556; train_gene_expr_recon_loss: 21023596.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97152111.1111; train_global_loss: 153557134.2222; train_optim_loss: 153557134.2222; val_kl_reg_loss: 382926.0625; val_edge_recon_loss: 40571696.0000; val_gene_expr_recon_loss: 21067926.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97246872.0000; val_global_loss: 159269424.0000; val_optim_loss: 159269424.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9038; val_auprc_score: 0.9016; val_best_acc_score: 0.6869; val_best_f1_score: 0.7569; train_kl_reg_loss: 418443.8194; train_edge_recon_loss: 34932304.8889; train_gene_expr_recon_loss: 20948227.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96553172.4444; train_global_loss: 152852151.1111; train_optim_loss: 152852151.1111; val_kl_reg_loss: 358912.1875; val_edge_recon_loss: 40539968.0000; val_gene_expr_recon_loss: 20979556.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96917112.0000; val_global_loss: 158795552.0000; val_optim_loss: 158795552.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9055; val_auprc_score: 0.8994; val_best_acc_score: 0.7432; val_best_f1_score: 0.7891; train_kl_reg_loss: 416118.4340; train_edge_recon_loss: 34902713.3333; train_gene_expr_recon_loss: 20856823.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96631389.3333; train_global_loss: 152807045.3333; train_optim_loss: 152807045.3333; val_kl_reg_loss: 325863.5625; val_edge_recon_loss: 40492428.0000; val_gene_expr_recon_loss: 20935598.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97061376.0000; val_global_loss: 158815264.0000; val_optim_loss: 158815264.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9103; val_auprc_score: 0.9029; val_best_acc_score: 0.7913; val_best_f1_score: 0.8188; train_kl_reg_loss: 413073.7188; train_edge_recon_loss: 34919128.4444; train_gene_expr_recon_loss: 20970098.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97007420.4444; train_global_loss: 153309720.8889; train_optim_loss: 153309720.8889; val_kl_reg_loss: 295396.5312; val_edge_recon_loss: 40414740.0000; val_gene_expr_recon_loss: 20915152.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96826848.0000; val_global_loss: 158452128.0000; val_optim_loss: 158452128.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9176; val_auprc_score: 0.9088; val_best_acc_score: 0.8360; val_best_f1_score: 0.8484; train_kl_reg_loss: 396183.7292; train_edge_recon_loss: 34915233.3333; train_gene_expr_recon_loss: 20759299.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96570237.3333; train_global_loss: 152640954.6667; train_optim_loss: 152640954.6667; val_kl_reg_loss: 312346.8750; val_edge_recon_loss: 40328376.0000; val_gene_expr_recon_loss: 20896302.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97015992.0000; val_global_loss: 158553024.0000; val_optim_loss: 158553024.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9195; val_auprc_score: 0.9086; val_best_acc_score: 0.8482; val_best_f1_score: 0.8500; train_kl_reg_loss: 385650.9236; train_edge_recon_loss: 34871369.7778; train_gene_expr_recon_loss: 20741458.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96782606.2222; train_global_loss: 152781086.2222; train_optim_loss: 152781086.2222; val_kl_reg_loss: 247415.0469; val_edge_recon_loss: 40126900.0000; val_gene_expr_recon_loss: 20856048.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96715720.0000; val_global_loss: 157946080.0000; val_optim_loss: 157946080.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9152; val_auprc_score: 0.9051; val_best_acc_score: 0.8356; val_best_f1_score: 0.8292; train_kl_reg_loss: 363971.9792; train_edge_recon_loss: 34867634.6667; train_gene_expr_recon_loss: 20767039.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96113232.0000; train_global_loss: 152111880.8889; train_optim_loss: 152111880.8889; val_kl_reg_loss: 345236.3438; val_edge_recon_loss: 39935564.0000; val_gene_expr_recon_loss: 20834288.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96632768.0000; val_global_loss: 157747856.0000; val_optim_loss: 157747856.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9142; val_auprc_score: 0.9003; val_best_acc_score: 0.8077; val_best_f1_score: 0.8110; train_kl_reg_loss: 350810.2361; train_edge_recon_loss: 34782282.6667; train_gene_expr_recon_loss: 20750843.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96493423.1111; train_global_loss: 152377360.0000; train_optim_loss: 152377360.0000; val_kl_reg_loss: 278697.8750; val_edge_recon_loss: 39554804.0000; val_gene_expr_recon_loss: 20805826.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96602080.0000; val_global_loss: 157241408.0000; val_optim_loss: 157241408.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9165; val_auprc_score: 0.9024; val_best_acc_score: 0.8236; val_best_f1_score: 0.8420; train_kl_reg_loss: 341493.7326; train_edge_recon_loss: 34669845.3333; train_gene_expr_recon_loss: 20652453.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96573114.6667; train_global_loss: 152236906.6667; train_optim_loss: 152236906.6667; val_kl_reg_loss: 259537.2188; val_edge_recon_loss: 38882460.0000; val_gene_expr_recon_loss: 20798724.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96534416.0000; val_global_loss: 156475136.0000; val_optim_loss: 156475136.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9150; val_auprc_score: 0.8996; val_best_acc_score: 0.8428; val_best_f1_score: 0.8500; train_kl_reg_loss: 323014.0035; train_edge_recon_loss: 34449812.4444; train_gene_expr_recon_loss: 20827695.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96382155.5556; train_global_loss: 151982679.1111; train_optim_loss: 151982679.1111; val_kl_reg_loss: 252371.2188; val_edge_recon_loss: 37639680.0000; val_gene_expr_recon_loss: 20793604.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96608800.0000; val_global_loss: 155294464.0000; val_optim_loss: 155294464.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9088; val_auprc_score: 0.8894; val_best_acc_score: 0.8301; val_best_f1_score: 0.8431; train_kl_reg_loss: 255121.8542; train_edge_recon_loss: 34042776.0000; train_gene_expr_recon_loss: 20631252.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95487802.6667; train_global_loss: 150416954.6667; train_optim_loss: 150416954.6667; val_kl_reg_loss: 189624.5625; val_edge_recon_loss: 35658024.0000; val_gene_expr_recon_loss: 20823056.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96538136.0000; val_global_loss: 153208832.0000; val_optim_loss: 153208832.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9052; val_auprc_score: 0.8874; val_best_acc_score: 0.8324; val_best_f1_score: 0.8413; train_kl_reg_loss: 186282.6823; train_edge_recon_loss: 32921350.8889; train_gene_expr_recon_loss: 20797397.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96391876.4444; train_global_loss: 150296908.4444; train_optim_loss: 150296908.4444; val_kl_reg_loss: 149998.5938; val_edge_recon_loss: 32391130.0000; val_gene_expr_recon_loss: 20953634.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96667384.0000; val_global_loss: 150162144.0000; val_optim_loss: 150162144.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8975; val_auprc_score: 0.8852; val_best_acc_score: 0.8211; val_best_f1_score: 0.8241; train_kl_reg_loss: 178214.2361; train_edge_recon_loss: 31080836.8889; train_gene_expr_recon_loss: 20836545.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96262598.2222; train_global_loss: 148358193.7778; train_optim_loss: 148358193.7778; val_kl_reg_loss: 202030.3438; val_edge_recon_loss: 30067658.0000; val_gene_expr_recon_loss: 21084828.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96695296.0000; val_global_loss: 148049808.0000; val_optim_loss: 148049808.0000
