[True]
Run timestamp: 26072023_010147_8.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_8']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8979; val_auprc_score: 0.9096; val_best_acc_score: 0.5009; val_best_f1_score: 0.6671; train_kl_reg_loss: 5333.0842; train_edge_recon_loss: 350351.0174; train_gene_expr_recon_loss: 314657.7292; train_masked_gp_l1_reg_loss: 1643.6349; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10811434.8889; train_global_loss: 11483420.3333; train_optim_loss: 11483420.3333; val_kl_reg_loss: 16158.4395; val_edge_recon_loss: 406551.3125; val_gene_expr_recon_loss: 302547.7500; val_masked_gp_l1_reg_loss: 1484.3879; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10663745.0000; val_global_loss: 11390487.0000; val_optim_loss: 11390487.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8827; val_auprc_score: 0.8758; val_best_acc_score: 0.7751; val_best_f1_score: 0.8030; train_kl_reg_loss: 58438.4054; train_edge_recon_loss: 379022.9965; train_gene_expr_recon_loss: 217268.7708; train_masked_gp_l1_reg_loss: 1420.2676; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9750114.2222; train_global_loss: 10406264.5556; train_optim_loss: 10406264.5556; val_kl_reg_loss: 51909.6875; val_edge_recon_loss: 404186.4062; val_gene_expr_recon_loss: 215872.5625; val_masked_gp_l1_reg_loss: 1422.1251; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9700586.0000; val_global_loss: 10373977.0000; val_optim_loss: 10373977.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8828; val_auprc_score: 0.8744; val_best_acc_score: 0.8064; val_best_f1_score: 0.8149; train_kl_reg_loss: 56236.4249; train_edge_recon_loss: 377970.3299; train_gene_expr_recon_loss: 213937.4219; train_masked_gp_l1_reg_loss: 1425.6477; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9734979.1111; train_global_loss: 10384548.8889; train_optim_loss: 10384548.8889; val_kl_reg_loss: 51335.6328; val_edge_recon_loss: 402325.8438; val_gene_expr_recon_loss: 215083.3750; val_masked_gp_l1_reg_loss: 1428.0963; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9696373.0000; val_global_loss: 10366546.0000; val_optim_loss: 10366546.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8892; val_auprc_score: 0.8772; val_best_acc_score: 0.7913; val_best_f1_score: 0.7801; train_kl_reg_loss: 55796.0586; train_edge_recon_loss: 375358.1181; train_gene_expr_recon_loss: 215023.4340; train_masked_gp_l1_reg_loss: 1433.8821; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9735393.2222; train_global_loss: 10383004.6667; train_optim_loss: 10383004.6667; val_kl_reg_loss: 47071.5000; val_edge_recon_loss: 398116.4375; val_gene_expr_recon_loss: 215094.6094; val_masked_gp_l1_reg_loss: 1437.7972; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9693923.0000; val_global_loss: 10355643.0000; val_optim_loss: 10355643.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8912; val_auprc_score: 0.8780; val_best_acc_score: 0.7797; val_best_f1_score: 0.8093; train_kl_reg_loss: 53386.4015; train_edge_recon_loss: 373074.7465; train_gene_expr_recon_loss: 214273.2847; train_masked_gp_l1_reg_loss: 1446.1616; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9699242.1111; train_global_loss: 10341422.6667; train_optim_loss: 10341422.6667; val_kl_reg_loss: 50745.7422; val_edge_recon_loss: 391621.2812; val_gene_expr_recon_loss: 213741.3906; val_masked_gp_l1_reg_loss: 1451.9220; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9683628.0000; val_global_loss: 10341188.0000; val_optim_loss: 10341188.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8969; val_auprc_score: 0.8826; val_best_acc_score: 0.8110; val_best_f1_score: 0.8243; train_kl_reg_loss: 54210.3411; train_edge_recon_loss: 367760.4514; train_gene_expr_recon_loss: 211334.2951; train_masked_gp_l1_reg_loss: 1457.8893; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9630174.5556; train_global_loss: 10264937.4444; train_optim_loss: 10264937.4444; val_kl_reg_loss: 49355.8594; val_edge_recon_loss: 378627.9062; val_gene_expr_recon_loss: 213599.9062; val_masked_gp_l1_reg_loss: 1461.4321; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9666979.0000; val_global_loss: 10310024.0000; val_optim_loss: 10310024.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8955; val_auprc_score: 0.8784; val_best_acc_score: 0.8065; val_best_f1_score: 0.8201; train_kl_reg_loss: 54091.4236; train_edge_recon_loss: 359620.9757; train_gene_expr_recon_loss: 213216.7604; train_masked_gp_l1_reg_loss: 1467.6003; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9688149.2222; train_global_loss: 10316545.8889; train_optim_loss: 10316545.8889; val_kl_reg_loss: 51345.7305; val_edge_recon_loss: 361866.3750; val_gene_expr_recon_loss: 213798.4688; val_masked_gp_l1_reg_loss: 1473.0686; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9654683.0000; val_global_loss: 10283167.0000; val_optim_loss: 10283167.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8988; val_auprc_score: 0.8810; val_best_acc_score: 0.8095; val_best_f1_score: 0.8212; train_kl_reg_loss: 57778.0569; train_edge_recon_loss: 348562.4236; train_gene_expr_recon_loss: 213659.4948; train_masked_gp_l1_reg_loss: 1480.8917; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9700581.4444; train_global_loss: 10322062.3333; train_optim_loss: 10322062.3333; val_kl_reg_loss: 57947.1953; val_edge_recon_loss: 347312.7188; val_gene_expr_recon_loss: 213157.0312; val_masked_gp_l1_reg_loss: 1485.5227; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9661361.0000; val_global_loss: 10281263.0000; val_optim_loss: 10281263.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8925; val_auprc_score: 0.8724; val_best_acc_score: 0.8022; val_best_f1_score: 0.8199; train_kl_reg_loss: 60934.4002; train_edge_recon_loss: 341195.2222; train_gene_expr_recon_loss: 212866.8108; train_masked_gp_l1_reg_loss: 1492.3177; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9655272.6667; train_global_loss: 10271761.5556; train_optim_loss: 10271761.5556; val_kl_reg_loss: 56873.5781; val_edge_recon_loss: 339951.5000; val_gene_expr_recon_loss: 213236.5469; val_masked_gp_l1_reg_loss: 1500.9631; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9663989.0000; val_global_loss: 10275552.0000; val_optim_loss: 10275552.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8913; val_auprc_score: 0.8697; val_best_acc_score: 0.8034; val_best_f1_score: 0.8207; train_kl_reg_loss: 59443.9188; train_edge_recon_loss: 336853.0451; train_gene_expr_recon_loss: 212737.3351; train_masked_gp_l1_reg_loss: 1514.1238; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9633318.2222; train_global_loss: 10243866.7778; train_optim_loss: 10243866.7778; val_kl_reg_loss: 56915.0156; val_edge_recon_loss: 338414.2812; val_gene_expr_recon_loss: 212667.0625; val_masked_gp_l1_reg_loss: 1525.7335; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9664056.0000; val_global_loss: 10273578.0000; val_optim_loss: 10273578.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8941; val_auprc_score: 0.8700; val_best_acc_score: 0.8126; val_best_f1_score: 0.8266; train_kl_reg_loss: 59312.7982; train_edge_recon_loss: 334281.9306; train_gene_expr_recon_loss: 212025.7795; train_masked_gp_l1_reg_loss: 1533.0384; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9638249.2222; train_global_loss: 10245402.7778; train_optim_loss: 10245402.7778; val_kl_reg_loss: 56044.2891; val_edge_recon_loss: 336647.5938; val_gene_expr_recon_loss: 212263.0938; val_masked_gp_l1_reg_loss: 1538.1533; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9628731.0000; val_global_loss: 10235224.0000; val_optim_loss: 10235224.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8970; val_auprc_score: 0.8732; val_best_acc_score: 0.8188; val_best_f1_score: 0.8333; train_kl_reg_loss: 57977.4418; train_edge_recon_loss: 332637.7222; train_gene_expr_recon_loss: 211197.2917; train_masked_gp_l1_reg_loss: 1544.5894; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9614294.5556; train_global_loss: 10217651.5556; train_optim_loss: 10217651.5556; val_kl_reg_loss: 55685.2734; val_edge_recon_loss: 334231.5938; val_gene_expr_recon_loss: 211914.2031; val_masked_gp_l1_reg_loss: 1551.3513; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9638046.0000; val_global_loss: 10241428.0000; val_optim_loss: 10241428.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8988; val_auprc_score: 0.8711; val_best_acc_score: 0.8231; val_best_f1_score: 0.8380; train_kl_reg_loss: 57766.9566; train_edge_recon_loss: 330574.2639; train_gene_expr_recon_loss: 211455.6267; train_masked_gp_l1_reg_loss: 1558.4716; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9674612.4444; train_global_loss: 10275967.6667; train_optim_loss: 10275967.6667; val_kl_reg_loss: 54595.4180; val_edge_recon_loss: 331375.9688; val_gene_expr_recon_loss: 211798.7344; val_masked_gp_l1_reg_loss: 1563.9839; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9639168.0000; val_global_loss: 10238502.0000; val_optim_loss: 10238502.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9025; val_auprc_score: 0.8795; val_best_acc_score: 0.8252; val_best_f1_score: 0.8394; train_kl_reg_loss: 56046.2622; train_edge_recon_loss: 329530.3056; train_gene_expr_recon_loss: 211194.4097; train_masked_gp_l1_reg_loss: 1573.6989; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9626350.6667; train_global_loss: 10224695.2222; train_optim_loss: 10224695.2222; val_kl_reg_loss: 53755.5742; val_edge_recon_loss: 329900.1875; val_gene_expr_recon_loss: 211337.0000; val_masked_gp_l1_reg_loss: 1577.2705; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9610297.0000; val_global_loss: 10206867.0000; val_optim_loss: 10206867.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9069; val_auprc_score: 0.8834; val_best_acc_score: 0.8298; val_best_f1_score: 0.8420; train_kl_reg_loss: 55599.1102; train_edge_recon_loss: 328413.0035; train_gene_expr_recon_loss: 209647.7535; train_masked_gp_l1_reg_loss: 1585.7454; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9626643.7778; train_global_loss: 10221889.3333; train_optim_loss: 10221889.3333; val_kl_reg_loss: 53452.3516; val_edge_recon_loss: 327983.0312; val_gene_expr_recon_loss: 211135.2500; val_masked_gp_l1_reg_loss: 1593.4719; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9619730.0000; val_global_loss: 10213894.0000; val_optim_loss: 10213894.0000
