[True]
Run timestamp: 26072023_013450_32.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_32']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8966; val_auprc_score: 0.9067; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 4825.7520; train_edge_recon_loss: 351855.8125; train_gene_expr_recon_loss: 3121723.3611; train_masked_gp_l1_reg_loss: 1884.1297; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108637990.2222; train_global_loss: 112118279.1111; train_optim_loss: 112118279.1111; val_kl_reg_loss: 7632.9453; val_edge_recon_loss: 406561.2500; val_gene_expr_recon_loss: 3025984.2500; val_masked_gp_l1_reg_loss: 1930.1531; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 106950608.0000; val_global_loss: 110392720.0000; val_optim_loss: 110392720.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8764; val_auprc_score: 0.8751; val_best_acc_score: 0.6047; val_best_f1_score: 0.7146; train_kl_reg_loss: 126651.9905; train_edge_recon_loss: 404186.1250; train_gene_expr_recon_loss: 2129116.5556; train_masked_gp_l1_reg_loss: 2335.8504; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97519052.4444; train_global_loss: 100181343.1111; train_optim_loss: 100181343.1111; val_kl_reg_loss: 115658.9609; val_edge_recon_loss: 405981.5938; val_gene_expr_recon_loss: 2126056.5000; val_masked_gp_l1_reg_loss: 2309.4824; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97194728.0000; val_global_loss: 99844736.0000; val_optim_loss: 99844736.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8802; val_auprc_score: 0.8769; val_best_acc_score: 0.6443; val_best_f1_score: 0.7337; train_kl_reg_loss: 125762.8264; train_edge_recon_loss: 404178.6979; train_gene_expr_recon_loss: 2126388.7500; train_masked_gp_l1_reg_loss: 2292.7014; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97214365.3333; train_global_loss: 99872987.5556; train_optim_loss: 99872987.5556; val_kl_reg_loss: 116031.6094; val_edge_recon_loss: 405773.5625; val_gene_expr_recon_loss: 2116808.7500; val_masked_gp_l1_reg_loss: 2272.0054; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96919264.0000; val_global_loss: 99560152.0000; val_optim_loss: 99560152.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8898; val_auprc_score: 0.8855; val_best_acc_score: 0.6978; val_best_f1_score: 0.7622; train_kl_reg_loss: 126189.3125; train_edge_recon_loss: 403785.9618; train_gene_expr_recon_loss: 2121585.1944; train_masked_gp_l1_reg_loss: 2257.0431; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97241348.4444; train_global_loss: 99895167.1111; train_optim_loss: 99895167.1111; val_kl_reg_loss: 119366.2812; val_edge_recon_loss: 405419.6562; val_gene_expr_recon_loss: 2109830.2500; val_masked_gp_l1_reg_loss: 2238.7810; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96857800.0000; val_global_loss: 99494656.0000; val_optim_loss: 99494656.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8944; val_auprc_score: 0.8863; val_best_acc_score: 0.7486; val_best_f1_score: 0.7907; train_kl_reg_loss: 126318.6293; train_edge_recon_loss: 403176.3958; train_gene_expr_recon_loss: 2112083.7361; train_masked_gp_l1_reg_loss: 2229.4569; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96858758.2222; train_global_loss: 99502565.3333; train_optim_loss: 99502565.3333; val_kl_reg_loss: 117981.2812; val_edge_recon_loss: 404914.2188; val_gene_expr_recon_loss: 2105295.5000; val_masked_gp_l1_reg_loss: 2215.2576; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96888008.0000; val_global_loss: 99518416.0000; val_optim_loss: 99518416.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8962; val_auprc_score: 0.8891; val_best_acc_score: 0.7844; val_best_f1_score: 0.8111; train_kl_reg_loss: 123880.6458; train_edge_recon_loss: 402853.0868; train_gene_expr_recon_loss: 2106171.4306; train_masked_gp_l1_reg_loss: 2203.8698; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97240319.1111; train_global_loss: 99875429.3333; train_optim_loss: 99875429.3333; val_kl_reg_loss: 114959.1406; val_edge_recon_loss: 404009.6250; val_gene_expr_recon_loss: 2103041.7500; val_masked_gp_l1_reg_loss: 2188.3535; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96704056.0000; val_global_loss: 99328256.0000; val_optim_loss: 99328256.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8975; val_auprc_score: 0.8865; val_best_acc_score: 0.8041; val_best_f1_score: 0.8216; train_kl_reg_loss: 122105.2135; train_edge_recon_loss: 401851.4792; train_gene_expr_recon_loss: 2098110.0278; train_masked_gp_l1_reg_loss: 2178.8707; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96664104.8889; train_global_loss: 99288352.0000; train_optim_loss: 99288352.0000; val_kl_reg_loss: 115149.8281; val_edge_recon_loss: 403153.5938; val_gene_expr_recon_loss: 2100517.7500; val_masked_gp_l1_reg_loss: 2165.7046; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96743008.0000; val_global_loss: 99363992.0000; val_optim_loss: 99363992.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8992; val_auprc_score: 0.8889; val_best_acc_score: 0.8112; val_best_f1_score: 0.8227; train_kl_reg_loss: 122052.2257; train_edge_recon_loss: 400680.8958; train_gene_expr_recon_loss: 2097568.4444; train_masked_gp_l1_reg_loss: 2158.6182; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96416396.4444; train_global_loss: 99038856.0000; train_optim_loss: 99038856.0000; val_kl_reg_loss: 113047.1406; val_edge_recon_loss: 401906.8438; val_gene_expr_recon_loss: 2093420.5000; val_masked_gp_l1_reg_loss: 2146.1392; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96406728.0000; val_global_loss: 99017248.0000; val_optim_loss: 99017248.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9027; val_auprc_score: 0.8886; val_best_acc_score: 0.8217; val_best_f1_score: 0.8270; train_kl_reg_loss: 120390.3351; train_edge_recon_loss: 399715.5243; train_gene_expr_recon_loss: 2094095.8611; train_masked_gp_l1_reg_loss: 2138.1687; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96174537.7778; train_global_loss: 98790877.3333; train_optim_loss: 98790877.3333; val_kl_reg_loss: 113910.5938; val_edge_recon_loss: 400572.5000; val_gene_expr_recon_loss: 2093484.3750; val_masked_gp_l1_reg_loss: 2126.5840; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96580224.0000; val_global_loss: 99190320.0000; val_optim_loss: 99190320.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9048; val_auprc_score: 0.8947; val_best_acc_score: 0.8248; val_best_f1_score: 0.8253; train_kl_reg_loss: 120597.0208; train_edge_recon_loss: 398537.4826; train_gene_expr_recon_loss: 2098162.1111; train_masked_gp_l1_reg_loss: 2120.1749; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96753380.4444; train_global_loss: 99372797.3333; train_optim_loss: 99372797.3333; val_kl_reg_loss: 111226.2188; val_edge_recon_loss: 399602.0000; val_gene_expr_recon_loss: 2091511.6250; val_masked_gp_l1_reg_loss: 2110.2271; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96388392.0000; val_global_loss: 98992840.0000; val_optim_loss: 98992840.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9033; val_auprc_score: 0.8924; val_best_acc_score: 0.8176; val_best_f1_score: 0.8140; train_kl_reg_loss: 118121.6545; train_edge_recon_loss: 397114.5382; train_gene_expr_recon_loss: 2088610.6806; train_masked_gp_l1_reg_loss: 2106.5254; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96255446.2222; train_global_loss: 98861399.1111; train_optim_loss: 98861399.1111; val_kl_reg_loss: 109491.7891; val_edge_recon_loss: 398063.8125; val_gene_expr_recon_loss: 2089160.0000; val_masked_gp_l1_reg_loss: 2101.3232; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96260424.0000; val_global_loss: 98859240.0000; val_optim_loss: 98859240.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9038; val_auprc_score: 0.8929; val_best_acc_score: 0.8160; val_best_f1_score: 0.8085; train_kl_reg_loss: 117471.2717; train_edge_recon_loss: 395812.0000; train_gene_expr_recon_loss: 2085851.8194; train_masked_gp_l1_reg_loss: 2097.3384; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96261667.5556; train_global_loss: 98862899.5556; train_optim_loss: 98862899.5556; val_kl_reg_loss: 110360.0312; val_edge_recon_loss: 396479.3125; val_gene_expr_recon_loss: 2086150.6250; val_masked_gp_l1_reg_loss: 2086.2271; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96237200.0000; val_global_loss: 98832280.0000; val_optim_loss: 98832280.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9091; val_auprc_score: 0.8996; val_best_acc_score: 0.8114; val_best_f1_score: 0.8150; train_kl_reg_loss: 117006.5512; train_edge_recon_loss: 393987.7049; train_gene_expr_recon_loss: 2079702.8750; train_masked_gp_l1_reg_loss: 2081.0009; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96015184.8889; train_global_loss: 98607963.5556; train_optim_loss: 98607963.5556; val_kl_reg_loss: 107894.5312; val_edge_recon_loss: 394146.0625; val_gene_expr_recon_loss: 2084406.2500; val_masked_gp_l1_reg_loss: 2074.0454; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96114560.0000; val_global_loss: 98703080.0000; val_optim_loss: 98703080.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9049; val_auprc_score: 0.8862; val_best_acc_score: 0.8048; val_best_f1_score: 0.8193; train_kl_reg_loss: 115700.6467; train_edge_recon_loss: 392189.5243; train_gene_expr_recon_loss: 2085966.5694; train_masked_gp_l1_reg_loss: 2071.4849; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96341288.0000; train_global_loss: 98937216.0000; train_optim_loss: 98937216.0000; val_kl_reg_loss: 107585.2344; val_edge_recon_loss: 392241.1562; val_gene_expr_recon_loss: 2083312.8750; val_masked_gp_l1_reg_loss: 2064.6755; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96159992.0000; val_global_loss: 98745200.0000; val_optim_loss: 98745200.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9095; val_auprc_score: 0.8975; val_best_acc_score: 0.7998; val_best_f1_score: 0.8243; train_kl_reg_loss: 115602.0764; train_edge_recon_loss: 390154.4549; train_gene_expr_recon_loss: 2077047.1111; train_masked_gp_l1_reg_loss: 2063.6891; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96007436.4444; train_global_loss: 98592304.8889; train_optim_loss: 98592304.8889; val_kl_reg_loss: 108232.1484; val_edge_recon_loss: 390391.7188; val_gene_expr_recon_loss: 2079749.8750; val_masked_gp_l1_reg_loss: 2058.1133; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96035480.0000; val_global_loss: 98615912.0000; val_optim_loss: 98615912.0000
