[True]
Run timestamp: 29072023_101108_21.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_21']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_pred_loss: nb, include_chrom_access_recon_loss: True, atac_pred_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2108, n_latent: 2098, n_addon_latent: 10, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8776; val_auprc_score: 0.9016; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 2858.0474; train_edge_recon_loss: 349296.3889; train_gene_expr_recon_loss: 7433796.2778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1861972.9167; train_global_loss: 9647923.6667; train_optim_loss: 9647923.6667; val_kl_reg_loss: 6075.1445; val_edge_recon_loss: 406576.3750; val_gene_expr_recon_loss: 6528376.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1725279.8750; val_global_loss: 8666307.0000; val_optim_loss: 8666307.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8220; val_auprc_score: 0.8206; val_best_acc_score: 0.5517; val_best_f1_score: 0.6889; train_kl_reg_loss: 54582.0820; train_edge_recon_loss: 379786.8958; train_gene_expr_recon_loss: 4156743.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1586997.2500; train_global_loss: 6178109.7222; train_optim_loss: 6178109.7222; val_kl_reg_loss: 51358.4102; val_edge_recon_loss: 406255.9062; val_gene_expr_recon_loss: 4102055.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1566528.0000; val_global_loss: 6126198.0000; val_optim_loss: 6126198.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8168; val_auprc_score: 0.8154; val_best_acc_score: 0.5868; val_best_f1_score: 0.7050; train_kl_reg_loss: 53798.3429; train_edge_recon_loss: 378021.3889; train_gene_expr_recon_loss: 4092477.1389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1578999.4861; train_global_loss: 6103296.3333; train_optim_loss: 6103296.3333; val_kl_reg_loss: 45036.7969; val_edge_recon_loss: 406034.2500; val_gene_expr_recon_loss: 4049566.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1556128.2500; val_global_loss: 6056765.0000; val_optim_loss: 6056765.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8233; val_auprc_score: 0.8208; val_best_acc_score: 0.6267; val_best_f1_score: 0.7246; train_kl_reg_loss: 50770.2574; train_edge_recon_loss: 377797.3507; train_gene_expr_recon_loss: 4046431.1667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1567119.5694; train_global_loss: 6042118.4444; train_optim_loss: 6042118.4444; val_kl_reg_loss: 47390.0703; val_edge_recon_loss: 405798.2812; val_gene_expr_recon_loss: 3984295.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1548722.1250; val_global_loss: 5986205.5000; val_optim_loss: 5986205.5000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8232; val_auprc_score: 0.8192; val_best_acc_score: 0.6663; val_best_f1_score: 0.7435; train_kl_reg_loss: 51531.9635; train_edge_recon_loss: 375482.0104; train_gene_expr_recon_loss: 4000956.5278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1563738.0000; train_global_loss: 5991708.5000; train_optim_loss: 5991708.5000; val_kl_reg_loss: 44029.9414; val_edge_recon_loss: 405478.3750; val_gene_expr_recon_loss: 3958881.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1542861.6250; val_global_loss: 5951251.0000; val_optim_loss: 5951251.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8267; val_auprc_score: 0.8193; val_best_acc_score: 0.7041; val_best_f1_score: 0.7614; train_kl_reg_loss: 48100.7205; train_edge_recon_loss: 375488.6910; train_gene_expr_recon_loss: 3970654.1667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1564295.4167; train_global_loss: 5958539.1667; train_optim_loss: 5958539.1667; val_kl_reg_loss: 43723.0156; val_edge_recon_loss: 404912.1562; val_gene_expr_recon_loss: 3928645.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1541161.2500; val_global_loss: 5918442.0000; val_optim_loss: 5918442.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8383; val_auprc_score: 0.8248; val_best_acc_score: 0.7425; val_best_f1_score: 0.7786; train_kl_reg_loss: 48354.0421; train_edge_recon_loss: 373535.7222; train_gene_expr_recon_loss: 3927577.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1550708.1667; train_global_loss: 5900174.7778; train_optim_loss: 5900174.7778; val_kl_reg_loss: 42485.3086; val_edge_recon_loss: 404023.5000; val_gene_expr_recon_loss: 3909110.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1537303.0000; val_global_loss: 5892922.5000; val_optim_loss: 5892922.5000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8342; val_auprc_score: 0.8165; val_best_acc_score: 0.7529; val_best_f1_score: 0.7755; train_kl_reg_loss: 46055.5161; train_edge_recon_loss: 372942.9271; train_gene_expr_recon_loss: 3902127.5278; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1535817.0000; train_global_loss: 5856943.0556; train_optim_loss: 5856943.0556; val_kl_reg_loss: 42953.7422; val_edge_recon_loss: 402901.0312; val_gene_expr_recon_loss: 3889435.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1533844.2500; val_global_loss: 5869134.0000; val_optim_loss: 5869134.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8363; val_auprc_score: 0.8223; val_best_acc_score: 0.7551; val_best_f1_score: 0.7603; train_kl_reg_loss: 45495.0968; train_edge_recon_loss: 371334.5729; train_gene_expr_recon_loss: 3888983.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1546272.1111; train_global_loss: 5852084.6111; train_optim_loss: 5852084.6111; val_kl_reg_loss: 39106.3828; val_edge_recon_loss: 401259.5312; val_gene_expr_recon_loss: 3880059.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1534485.8750; val_global_loss: 5854911.5000; val_optim_loss: 5854911.5000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8331; val_auprc_score: 0.8144; val_best_acc_score: 0.7413; val_best_f1_score: 0.7543; train_kl_reg_loss: 43554.8689; train_edge_recon_loss: 370586.9132; train_gene_expr_recon_loss: 3886589.0556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1544253.9028; train_global_loss: 5844984.7222; train_optim_loss: 5844984.7222; val_kl_reg_loss: 40304.8672; val_edge_recon_loss: 399338.7188; val_gene_expr_recon_loss: 3861810.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1530388.5000; val_global_loss: 5831843.0000; val_optim_loss: 5831843.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8345; val_auprc_score: 0.8184; val_best_acc_score: 0.7278; val_best_f1_score: 0.7759; train_kl_reg_loss: 43404.3255; train_edge_recon_loss: 368483.1736; train_gene_expr_recon_loss: 3880211.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1544728.5278; train_global_loss: 5836827.6667; train_optim_loss: 5836827.6667; val_kl_reg_loss: 36972.5391; val_edge_recon_loss: 396175.9062; val_gene_expr_recon_loss: 3862199.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1531923.1250; val_global_loss: 5827270.5000; val_optim_loss: 5827270.5000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8361; val_auprc_score: 0.8125; val_best_acc_score: 0.7480; val_best_f1_score: 0.7825; train_kl_reg_loss: 41557.1202; train_edge_recon_loss: 366996.5972; train_gene_expr_recon_loss: 3866521.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 1537459.6111; train_global_loss: 5812535.0556; train_optim_loss: 5812535.0556; val_kl_reg_loss: 37350.0391; val_edge_recon_loss: 392376.7500; val_gene_expr_recon_loss: 3851962.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 1529853.1250; val_global_loss: 5811542.5000; val_optim_loss: 5811542.5000
