[True]
Run timestamp: 26072023_012315_22.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_22']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8875; val_auprc_score: 0.9023; val_best_acc_score: 0.5012; val_best_f1_score: 0.6672; train_kl_reg_loss: 6707.1154; train_edge_recon_loss: 350475.5278; train_gene_expr_recon_loss: 3160167.0278; train_masked_gp_l1_reg_loss: 1888.5255; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1077161.6806; train_global_loss: 4596399.8889; train_optim_loss: 4596399.8889; val_kl_reg_loss: 23590.7695; val_edge_recon_loss: 406570.0938; val_gene_expr_recon_loss: 2959500.2500; val_masked_gp_l1_reg_loss: 1934.6006; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1069558.7500; val_global_loss: 4461154.0000; val_optim_loss: 4461154.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8823; val_auprc_score: 0.8620; val_best_acc_score: 0.7889; val_best_f1_score: 0.7886; train_kl_reg_loss: 59006.2904; train_edge_recon_loss: 377180.8403; train_gene_expr_recon_loss: 2106015.5556; train_masked_gp_l1_reg_loss: 2394.4240; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 975755.3125; train_global_loss: 3520352.4167; train_optim_loss: 3520352.4167; val_kl_reg_loss: 51032.4609; val_edge_recon_loss: 395801.9688; val_gene_expr_recon_loss: 2102734.2500; val_masked_gp_l1_reg_loss: 2395.7310; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 979919.7500; val_global_loss: 3531884.2500; val_optim_loss: 3531884.2500
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8918; val_auprc_score: 0.8765; val_best_acc_score: 0.7886; val_best_f1_score: 0.8165; train_kl_reg_loss: 56966.6163; train_edge_recon_loss: 373973.3264; train_gene_expr_recon_loss: 2106872.9583; train_masked_gp_l1_reg_loss: 2398.6472; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 971806.7083; train_global_loss: 3512018.2222; train_optim_loss: 3512018.2222; val_kl_reg_loss: 51774.0117; val_edge_recon_loss: 389858.9375; val_gene_expr_recon_loss: 2095229.3750; val_masked_gp_l1_reg_loss: 2401.4065; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 978711.5000; val_global_loss: 3517975.2500; val_optim_loss: 3517975.2500
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9018; val_auprc_score: 0.8870; val_best_acc_score: 0.8145; val_best_f1_score: 0.8289; train_kl_reg_loss: 56708.0590; train_edge_recon_loss: 369185.8333; train_gene_expr_recon_loss: 2087582.2361; train_masked_gp_l1_reg_loss: 2408.7166; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974073.1319; train_global_loss: 3489958.0833; train_optim_loss: 3489958.0833; val_kl_reg_loss: 52532.9609; val_edge_recon_loss: 381667.6250; val_gene_expr_recon_loss: 2090468.1250; val_masked_gp_l1_reg_loss: 2416.5544; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 978600.6875; val_global_loss: 3505686.0000; val_optim_loss: 3505686.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9014; val_auprc_score: 0.8828; val_best_acc_score: 0.8215; val_best_f1_score: 0.8312; train_kl_reg_loss: 56584.0191; train_edge_recon_loss: 363399.6736; train_gene_expr_recon_loss: 2098179.1528; train_masked_gp_l1_reg_loss: 2425.4001; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 976192.7431; train_global_loss: 3496780.9444; train_optim_loss: 3496780.9444; val_kl_reg_loss: 52384.5547; val_edge_recon_loss: 370473.9375; val_gene_expr_recon_loss: 2088545.2500; val_masked_gp_l1_reg_loss: 2434.0164; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 976709.6875; val_global_loss: 3490547.5000; val_optim_loss: 3490547.5000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9098; val_auprc_score: 0.8946; val_best_acc_score: 0.8259; val_best_f1_score: 0.8404; train_kl_reg_loss: 57095.3511; train_edge_recon_loss: 355791.6042; train_gene_expr_recon_loss: 2090931.9861; train_masked_gp_l1_reg_loss: 2446.9875; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 973946.1319; train_global_loss: 3480212.1389; train_optim_loss: 3480212.1389; val_kl_reg_loss: 54483.2695; val_edge_recon_loss: 357360.6875; val_gene_expr_recon_loss: 2081913.2500; val_masked_gp_l1_reg_loss: 2459.0344; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 975228.4375; val_global_loss: 3471444.7500; val_optim_loss: 3471444.7500
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9071; val_auprc_score: 0.8874; val_best_acc_score: 0.8274; val_best_f1_score: 0.8358; train_kl_reg_loss: 59000.8633; train_edge_recon_loss: 347263.5799; train_gene_expr_recon_loss: 2066105.6389; train_masked_gp_l1_reg_loss: 2467.9753; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 965852.6597; train_global_loss: 3440690.7500; train_optim_loss: 3440690.7500; val_kl_reg_loss: 58247.6680; val_edge_recon_loss: 347075.0625; val_gene_expr_recon_loss: 2077869.7500; val_masked_gp_l1_reg_loss: 2475.5293; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 974102.0625; val_global_loss: 3459770.0000; val_optim_loss: 3459770.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9137; val_auprc_score: 0.8970; val_best_acc_score: 0.8389; val_best_f1_score: 0.8418; train_kl_reg_loss: 60762.1988; train_edge_recon_loss: 340481.7153; train_gene_expr_recon_loss: 2087238.3889; train_masked_gp_l1_reg_loss: 2480.4572; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 976445.1806; train_global_loss: 3467407.9167; train_optim_loss: 3467407.9167; val_kl_reg_loss: 58929.9570; val_edge_recon_loss: 340446.0938; val_gene_expr_recon_loss: 2075709.2500; val_masked_gp_l1_reg_loss: 2486.8298; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 973984.0000; val_global_loss: 3451556.0000; val_optim_loss: 3451556.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9143; val_auprc_score: 0.8973; val_best_acc_score: 0.8403; val_best_f1_score: 0.8476; train_kl_reg_loss: 59951.3433; train_edge_recon_loss: 336507.1285; train_gene_expr_recon_loss: 2081091.9028; train_masked_gp_l1_reg_loss: 2494.2468; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 969934.9931; train_global_loss: 3449979.6389; train_optim_loss: 3449979.6389; val_kl_reg_loss: 54475.5391; val_edge_recon_loss: 337364.0938; val_gene_expr_recon_loss: 2075383.8750; val_masked_gp_l1_reg_loss: 2500.7327; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 971797.1250; val_global_loss: 3441521.5000; val_optim_loss: 3441521.5000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9144; val_auprc_score: 0.8925; val_best_acc_score: 0.8397; val_best_f1_score: 0.8481; train_kl_reg_loss: 58228.7231; train_edge_recon_loss: 333219.8264; train_gene_expr_recon_loss: 2069688.6944; train_masked_gp_l1_reg_loss: 2509.1659; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 970198.6389; train_global_loss: 3433845.0278; train_optim_loss: 3433845.0278; val_kl_reg_loss: 55373.9219; val_edge_recon_loss: 333729.5938; val_gene_expr_recon_loss: 2071093.7500; val_masked_gp_l1_reg_loss: 2519.2554; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 972635.0625; val_global_loss: 3435351.5000; val_optim_loss: 3435351.5000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9167; val_auprc_score: 0.8986; val_best_acc_score: 0.8363; val_best_f1_score: 0.8482; train_kl_reg_loss: 57913.6632; train_edge_recon_loss: 330906.5000; train_gene_expr_recon_loss: 2066420.5278; train_masked_gp_l1_reg_loss: 2529.9295; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 963761.7431; train_global_loss: 3421532.4444; train_optim_loss: 3421532.4444; val_kl_reg_loss: 55338.1719; val_edge_recon_loss: 331932.8125; val_gene_expr_recon_loss: 2069274.7500; val_masked_gp_l1_reg_loss: 2539.9705; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 971513.0625; val_global_loss: 3430598.7500; val_optim_loss: 3430598.7500
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9229; val_auprc_score: 0.9068; val_best_acc_score: 0.8456; val_best_f1_score: 0.8529; train_kl_reg_loss: 56829.3559; train_edge_recon_loss: 329832.1250; train_gene_expr_recon_loss: 2065453.2639; train_masked_gp_l1_reg_loss: 2549.6314; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 963781.4861; train_global_loss: 3418445.8889; train_optim_loss: 3418445.8889; val_kl_reg_loss: 52405.5391; val_edge_recon_loss: 330461.8438; val_gene_expr_recon_loss: 2067694.0000; val_masked_gp_l1_reg_loss: 2560.4443; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 970463.8750; val_global_loss: 3423586.0000; val_optim_loss: 3423586.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9227; val_auprc_score: 0.9075; val_best_acc_score: 0.8442; val_best_f1_score: 0.8546; train_kl_reg_loss: 55319.6037; train_edge_recon_loss: 327605.2986; train_gene_expr_recon_loss: 2072556.3194; train_masked_gp_l1_reg_loss: 2572.3744; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 968886.2778; train_global_loss: 3426939.9167; train_optim_loss: 3426939.9167; val_kl_reg_loss: 53885.7500; val_edge_recon_loss: 328262.0938; val_gene_expr_recon_loss: 2061902.8750; val_masked_gp_l1_reg_loss: 2583.8403; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 967951.3125; val_global_loss: 3414585.7500; val_optim_loss: 3414585.7500
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9261; val_auprc_score: 0.9152; val_best_acc_score: 0.8441; val_best_f1_score: 0.8542; train_kl_reg_loss: 55499.4006; train_edge_recon_loss: 326113.3160; train_gene_expr_recon_loss: 2060767.7778; train_masked_gp_l1_reg_loss: 2594.5765; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 965366.2639; train_global_loss: 3410341.3056; train_optim_loss: 3410341.3056; val_kl_reg_loss: 52081.0781; val_edge_recon_loss: 328867.2500; val_gene_expr_recon_loss: 2061529.0000; val_masked_gp_l1_reg_loss: 2606.0063; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 967777.0000; val_global_loss: 3412860.2500; val_optim_loss: 3412860.2500
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9293; val_auprc_score: 0.9142; val_best_acc_score: 0.8556; val_best_f1_score: 0.8637; train_kl_reg_loss: 53635.2721; train_edge_recon_loss: 325350.4618; train_gene_expr_recon_loss: 2045504.2222; train_masked_gp_l1_reg_loss: 2617.7353; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 959236.6458; train_global_loss: 3386344.2778; train_optim_loss: 3386344.2778; val_kl_reg_loss: 52232.0625; val_edge_recon_loss: 325452.2500; val_gene_expr_recon_loss: 2057961.0000; val_masked_gp_l1_reg_loss: 2630.1108; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 967556.1875; val_global_loss: 3405831.5000; val_optim_loss: 3405831.5000
