[True]
Run timestamp: 26072023_005534_2.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_2']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9301; val_auprc_score: 0.9377; val_best_acc_score: 0.5237; val_best_f1_score: 0.6773; train_kl_reg_loss: 1808.1960; train_edge_recon_loss: 347858.6111; train_gene_expr_recon_loss: 315173.8368; train_masked_gp_l1_reg_loss: 1592.1668; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1073671.6389; train_global_loss: 1740104.4722; train_optim_loss: 1740104.4722; val_kl_reg_loss: 7024.3711; val_edge_recon_loss: 406347.6875; val_gene_expr_recon_loss: 303584.8750; val_masked_gp_l1_reg_loss: 1359.7874; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1092398.2500; val_global_loss: 1810715.0000; val_optim_loss: 1810715.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9044; val_auprc_score: 0.8907; val_best_acc_score: 0.8185; val_best_f1_score: 0.8304; train_kl_reg_loss: 24936.5688; train_edge_recon_loss: 302349.0278; train_gene_expr_recon_loss: 226097.6667; train_masked_gp_l1_reg_loss: 1973.9874; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 991005.9583; train_global_loss: 1546363.1806; train_optim_loss: 1546363.1806; val_kl_reg_loss: 23782.2148; val_edge_recon_loss: 303695.9062; val_gene_expr_recon_loss: 230289.2969; val_masked_gp_l1_reg_loss: 2000.4802; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1010664.6875; val_global_loss: 1570432.6250; val_optim_loss: 1570432.6250
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9153; val_auprc_score: 0.8983; val_best_acc_score: 0.8351; val_best_f1_score: 0.8404; train_kl_reg_loss: 24374.9054; train_edge_recon_loss: 303178.5521; train_gene_expr_recon_loss: 223033.1840; train_masked_gp_l1_reg_loss: 2024.7063; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 983501.0903; train_global_loss: 1536112.4444; train_optim_loss: 1536112.4444; val_kl_reg_loss: 23521.2812; val_edge_recon_loss: 299649.7188; val_gene_expr_recon_loss: 229578.2812; val_masked_gp_l1_reg_loss: 2051.2778; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1009262.6875; val_global_loss: 1564063.2500; val_optim_loss: 1564063.2500
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9279; val_auprc_score: 0.9091; val_best_acc_score: 0.8526; val_best_f1_score: 0.8614; train_kl_reg_loss: 24007.1845; train_edge_recon_loss: 299895.9757; train_gene_expr_recon_loss: 222836.3368; train_masked_gp_l1_reg_loss: 2071.4649; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 981594.8958; train_global_loss: 1530405.9028; train_optim_loss: 1530405.9028; val_kl_reg_loss: 23858.7148; val_edge_recon_loss: 298631.4062; val_gene_expr_recon_loss: 227783.3438; val_masked_gp_l1_reg_loss: 2093.1111; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1007336.8750; val_global_loss: 1559703.5000; val_optim_loss: 1559703.5000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9411; val_auprc_score: 0.9285; val_best_acc_score: 0.8704; val_best_f1_score: 0.8760; train_kl_reg_loss: 24251.9431; train_edge_recon_loss: 297496.7118; train_gene_expr_recon_loss: 222390.1319; train_masked_gp_l1_reg_loss: 2111.8961; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 977555.2569; train_global_loss: 1523805.9444; train_optim_loss: 1523805.9444; val_kl_reg_loss: 23521.9141; val_edge_recon_loss: 297165.7500; val_gene_expr_recon_loss: 227420.4531; val_masked_gp_l1_reg_loss: 2133.6982; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1005920.1875; val_global_loss: 1556162.0000; val_optim_loss: 1556162.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9498; val_auprc_score: 0.9383; val_best_acc_score: 0.8860; val_best_f1_score: 0.8900; train_kl_reg_loss: 24406.4013; train_edge_recon_loss: 294913.5382; train_gene_expr_recon_loss: 222396.6719; train_masked_gp_l1_reg_loss: 2153.4798; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 980717.8611; train_global_loss: 1524587.9722; train_optim_loss: 1524587.9722; val_kl_reg_loss: 23455.0508; val_edge_recon_loss: 288856.7188; val_gene_expr_recon_loss: 228505.6562; val_masked_gp_l1_reg_loss: 2174.5547; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1007022.5625; val_global_loss: 1550014.5000; val_optim_loss: 1550014.5000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9548; val_auprc_score: 0.9411; val_best_acc_score: 0.8979; val_best_f1_score: 0.8998; train_kl_reg_loss: 24499.8394; train_edge_recon_loss: 293226.3333; train_gene_expr_recon_loss: 221047.3316; train_masked_gp_l1_reg_loss: 2196.6023; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 982505.6806; train_global_loss: 1523475.8056; train_optim_loss: 1523475.8056; val_kl_reg_loss: 23150.8438; val_edge_recon_loss: 293236.8438; val_gene_expr_recon_loss: 225341.8594; val_masked_gp_l1_reg_loss: 2217.7490; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1002003.8125; val_global_loss: 1545951.1250; val_optim_loss: 1545951.1250
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9613; val_auprc_score: 0.9460; val_best_acc_score: 0.9116; val_best_f1_score: 0.9136; train_kl_reg_loss: 24590.0647; train_edge_recon_loss: 291623.4236; train_gene_expr_recon_loss: 219183.6128; train_masked_gp_l1_reg_loss: 2234.9399; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 978124.4444; train_global_loss: 1515756.5139; train_optim_loss: 1515756.5139; val_kl_reg_loss: 23607.5352; val_edge_recon_loss: 288745.8125; val_gene_expr_recon_loss: 225269.3281; val_masked_gp_l1_reg_loss: 2253.2515; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1003865.2500; val_global_loss: 1543741.2500; val_optim_loss: 1543741.2500
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9613; val_auprc_score: 0.9489; val_best_acc_score: 0.9093; val_best_f1_score: 0.9117; train_kl_reg_loss: 24639.2951; train_edge_recon_loss: 290621.7222; train_gene_expr_recon_loss: 219181.1944; train_masked_gp_l1_reg_loss: 2270.6359; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 976058.2639; train_global_loss: 1512771.0972; train_optim_loss: 1512771.0972; val_kl_reg_loss: 23528.9727; val_edge_recon_loss: 288793.9375; val_gene_expr_recon_loss: 225392.5469; val_masked_gp_l1_reg_loss: 2288.9619; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1001918.1875; val_global_loss: 1541922.5000; val_optim_loss: 1541922.5000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9558; val_auprc_score: 0.9394; val_best_acc_score: 0.9033; val_best_f1_score: 0.9057; train_kl_reg_loss: 24710.7520; train_edge_recon_loss: 288205.8264; train_gene_expr_recon_loss: 217524.1840; train_masked_gp_l1_reg_loss: 2307.1088; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974030.7153; train_global_loss: 1506778.5694; train_optim_loss: 1506778.5694; val_kl_reg_loss: 24350.9570; val_edge_recon_loss: 291081.9375; val_gene_expr_recon_loss: 223932.8281; val_masked_gp_l1_reg_loss: 2322.4734; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 999911.5625; val_global_loss: 1541599.7500; val_optim_loss: 1541599.7500
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9636; val_auprc_score: 0.9474; val_best_acc_score: 0.9109; val_best_f1_score: 0.9134; train_kl_reg_loss: 24580.7806; train_edge_recon_loss: 288667.5799; train_gene_expr_recon_loss: 218006.8611; train_masked_gp_l1_reg_loss: 2336.9087; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 977415.5208; train_global_loss: 1511007.6528; train_optim_loss: 1511007.6528; val_kl_reg_loss: 23390.7422; val_edge_recon_loss: 289964.9062; val_gene_expr_recon_loss: 223637.7344; val_masked_gp_l1_reg_loss: 2351.2900; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 999087.0625; val_global_loss: 1538431.7500; val_optim_loss: 1538431.7500
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9636; val_auprc_score: 0.9525; val_best_acc_score: 0.9126; val_best_f1_score: 0.9148; train_kl_reg_loss: 24449.0653; train_edge_recon_loss: 288061.3785; train_gene_expr_recon_loss: 217451.8819; train_masked_gp_l1_reg_loss: 2364.3456; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974979.9167; train_global_loss: 1507306.6111; train_optim_loss: 1507306.6111; val_kl_reg_loss: 23475.0156; val_edge_recon_loss: 289987.0938; val_gene_expr_recon_loss: 223271.6250; val_masked_gp_l1_reg_loss: 2377.8582; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 997431.6875; val_global_loss: 1536543.2500; val_optim_loss: 1536543.2500
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9686; val_auprc_score: 0.9598; val_best_acc_score: 0.9175; val_best_f1_score: 0.9197; train_kl_reg_loss: 24267.3869; train_edge_recon_loss: 287138.5972; train_gene_expr_recon_loss: 216497.0781; train_masked_gp_l1_reg_loss: 2393.4844; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 974905.6597; train_global_loss: 1505202.2222; train_optim_loss: 1505202.2222; val_kl_reg_loss: 23315.1406; val_edge_recon_loss: 286137.4688; val_gene_expr_recon_loss: 222436.3594; val_masked_gp_l1_reg_loss: 2405.7954; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 995758.0000; val_global_loss: 1530052.7500; val_optim_loss: 1530052.7500
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9669; val_auprc_score: 0.9560; val_best_acc_score: 0.9179; val_best_f1_score: 0.9208; train_kl_reg_loss: 24052.8466; train_edge_recon_loss: 286673.3090; train_gene_expr_recon_loss: 215089.5469; train_masked_gp_l1_reg_loss: 2419.5549; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 970534.9444; train_global_loss: 1498770.1806; train_optim_loss: 1498770.1806; val_kl_reg_loss: 22668.8613; val_edge_recon_loss: 286469.4375; val_gene_expr_recon_loss: 222325.0156; val_masked_gp_l1_reg_loss: 2430.4756; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 994738.8125; val_global_loss: 1528632.6250; val_optim_loss: 1528632.6250
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9730; val_auprc_score: 0.9615; val_best_acc_score: 0.9289; val_best_f1_score: 0.9311; train_kl_reg_loss: 24056.5102; train_edge_recon_loss: 285442.3715; train_gene_expr_recon_loss: 215639.2986; train_masked_gp_l1_reg_loss: 2441.9731; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 966347.1875; train_global_loss: 1493927.3611; train_optim_loss: 1493927.3611; val_kl_reg_loss: 23602.5840; val_edge_recon_loss: 283198.8125; val_gene_expr_recon_loss: 221611.5625; val_masked_gp_l1_reg_loss: 2456.1943; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 994691.3125; val_global_loss: 1525560.5000; val_optim_loss: 1525560.5000
