[True]
Run timestamp: 26072023_035040_141.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_141']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9467; val_auprc_score: 0.9510; val_best_acc_score: 0.5224; val_best_f1_score: 0.6767; train_kl_reg_loss: 4800.8515; train_edge_recon_loss: 34720749.7778; train_gene_expr_recon_loss: 3231767.3056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 107783960.8889; train_global_loss: 145741278.2222; train_optim_loss: 145741278.2222; val_kl_reg_loss: 20123.4766; val_edge_recon_loss: 40627592.0000; val_gene_expr_recon_loss: 3156835.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 105677928.0000; val_global_loss: 149482480.0000; val_optim_loss: 149482480.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9067; val_auprc_score: 0.9051; val_best_acc_score: 0.5694; val_best_f1_score: 0.6984; train_kl_reg_loss: 323249.9931; train_edge_recon_loss: 34823864.8889; train_gene_expr_recon_loss: 2177484.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97142784.8889; train_global_loss: 134467387.5556; train_optim_loss: 134467387.5556; val_kl_reg_loss: 284560.5625; val_edge_recon_loss: 40615012.0000; val_gene_expr_recon_loss: 2174738.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96553176.0000; val_global_loss: 139627488.0000; val_optim_loss: 139627488.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9047; val_auprc_score: 0.9057; val_best_acc_score: 0.6169; val_best_f1_score: 0.7214; train_kl_reg_loss: 323361.5139; train_edge_recon_loss: 34827537.7778; train_gene_expr_recon_loss: 2157806.8056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97398637.3333; train_global_loss: 134707344.0000; train_optim_loss: 134707344.0000; val_kl_reg_loss: 254985.2656; val_edge_recon_loss: 40596452.0000; val_gene_expr_recon_loss: 2159787.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96222256.0000; val_global_loss: 139233472.0000; val_optim_loss: 139233472.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8995; val_auprc_score: 0.8919; val_best_acc_score: 0.6737; val_best_f1_score: 0.7504; train_kl_reg_loss: 316952.6927; train_edge_recon_loss: 34851413.3333; train_gene_expr_recon_loss: 2157606.6944; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97206152.0000; train_global_loss: 134532123.5556; train_optim_loss: 134532123.5556; val_kl_reg_loss: 214944.4688; val_edge_recon_loss: 40567268.0000; val_gene_expr_recon_loss: 2153516.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96056800.0000; val_global_loss: 138992528.0000; val_optim_loss: 138992528.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9146; val_auprc_score: 0.9084; val_best_acc_score: 0.7146; val_best_f1_score: 0.7740; train_kl_reg_loss: 295803.4045; train_edge_recon_loss: 34831475.5556; train_gene_expr_recon_loss: 2153367.8056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97146739.5556; train_global_loss: 134427386.6667; train_optim_loss: 134427386.6667; val_kl_reg_loss: 301816.6250; val_edge_recon_loss: 40544292.0000; val_gene_expr_recon_loss: 2140358.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96078064.0000; val_global_loss: 139064528.0000; val_optim_loss: 139064528.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9083; val_auprc_score: 0.9039; val_best_acc_score: 0.7685; val_best_f1_score: 0.8042; train_kl_reg_loss: 318898.6736; train_edge_recon_loss: 34813580.4444; train_gene_expr_recon_loss: 2133996.5000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97017628.4444; train_global_loss: 134284103.1111; train_optim_loss: 134284103.1111; val_kl_reg_loss: 209917.4375; val_edge_recon_loss: 40496732.0000; val_gene_expr_recon_loss: 2138137.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95963368.0000; val_global_loss: 138808160.0000; val_optim_loss: 138808160.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9056; val_auprc_score: 0.9006; val_best_acc_score: 0.8023; val_best_f1_score: 0.8225; train_kl_reg_loss: 304134.3090; train_edge_recon_loss: 34821537.3333; train_gene_expr_recon_loss: 2130801.1389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97280016.8889; train_global_loss: 134536490.6667; train_optim_loss: 134536490.6667; val_kl_reg_loss: 246735.2031; val_edge_recon_loss: 40423892.0000; val_gene_expr_recon_loss: 2127823.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95909536.0000; val_global_loss: 138707984.0000; val_optim_loss: 138707984.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9058; val_auprc_score: 0.8993; val_best_acc_score: 0.8248; val_best_f1_score: 0.8286; train_kl_reg_loss: 287284.2031; train_edge_recon_loss: 34763324.4444; train_gene_expr_recon_loss: 2121808.6250; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97245129.7778; train_global_loss: 134417551.1111; train_optim_loss: 134417551.1111; val_kl_reg_loss: 256371.0312; val_edge_recon_loss: 40271896.0000; val_gene_expr_recon_loss: 2120638.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95617568.0000; val_global_loss: 138266464.0000; val_optim_loss: 138266464.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9040; val_auprc_score: 0.8973; val_best_acc_score: 0.8213; val_best_f1_score: 0.8102; train_kl_reg_loss: 307465.9062; train_edge_recon_loss: 34704294.2222; train_gene_expr_recon_loss: 2118219.6806; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96304248.0000; train_global_loss: 133434226.6667; train_optim_loss: 133434226.6667; val_kl_reg_loss: 253331.9531; val_edge_recon_loss: 40046700.0000; val_gene_expr_recon_loss: 2117054.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95609008.0000; val_global_loss: 138026096.0000; val_optim_loss: 138026096.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9081; val_auprc_score: 0.8993; val_best_acc_score: 0.7913; val_best_f1_score: 0.8143; train_kl_reg_loss: 297509.4410; train_edge_recon_loss: 34645092.8889; train_gene_expr_recon_loss: 2118799.6389; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96835438.2222; train_global_loss: 133896839.1111; train_optim_loss: 133896839.1111; val_kl_reg_loss: 241336.9062; val_edge_recon_loss: 39608128.0000; val_gene_expr_recon_loss: 2115487.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95459168.0000; val_global_loss: 137424128.0000; val_optim_loss: 137424128.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9051; val_auprc_score: 0.8956; val_best_acc_score: 0.8228; val_best_f1_score: 0.8343; train_kl_reg_loss: 277375.0938; train_edge_recon_loss: 34563604.0000; train_gene_expr_recon_loss: 2114750.0139; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95996769.7778; train_global_loss: 132952501.3333; train_optim_loss: 132952501.3333; val_kl_reg_loss: 268179.7500; val_edge_recon_loss: 38800892.0000; val_gene_expr_recon_loss: 2111724.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95439240.0000; val_global_loss: 136620032.0000; val_optim_loss: 136620032.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9064; val_auprc_score: 0.8932; val_best_acc_score: 0.8246; val_best_f1_score: 0.8375; train_kl_reg_loss: 253068.6562; train_edge_recon_loss: 34307500.4444; train_gene_expr_recon_loss: 2112682.9306; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96482460.4444; train_global_loss: 133155712.8889; train_optim_loss: 133155712.8889; val_kl_reg_loss: 204859.4062; val_edge_recon_loss: 37151404.0000; val_gene_expr_recon_loss: 2115884.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95340632.0000; val_global_loss: 134812784.0000; val_optim_loss: 134812784.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9061; val_auprc_score: 0.8875; val_best_acc_score: 0.8258; val_best_f1_score: 0.8389; train_kl_reg_loss: 175560.7274; train_edge_recon_loss: 33613036.0000; train_gene_expr_recon_loss: 2142951.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97014226.6667; train_global_loss: 132945775.1111; train_optim_loss: 132945775.1111; val_kl_reg_loss: 111393.3125; val_edge_recon_loss: 33510234.0000; val_gene_expr_recon_loss: 2153774.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95682296.0000; val_global_loss: 131457696.0000; val_optim_loss: 131457696.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8895; val_auprc_score: 0.8731; val_best_acc_score: 0.8084; val_best_f1_score: 0.8213; train_kl_reg_loss: 91788.3967; train_edge_recon_loss: 31288590.6667; train_gene_expr_recon_loss: 2170158.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97063456.8889; train_global_loss: 130613993.7778; train_optim_loss: 130613993.7778; val_kl_reg_loss: 91832.5312; val_edge_recon_loss: 29973600.0000; val_gene_expr_recon_loss: 2212643.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96086904.0000; val_global_loss: 128364976.0000; val_optim_loss: 128364976.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8883; val_auprc_score: 0.8662; val_best_acc_score: 0.8131; val_best_f1_score: 0.8262; train_kl_reg_loss: 142620.0434; train_edge_recon_loss: 29306135.7778; train_gene_expr_recon_loss: 2180455.4167; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96551210.6667; train_global_loss: 128180421.3333; train_optim_loss: 128180421.3333; val_kl_reg_loss: 193222.5312; val_edge_recon_loss: 28826330.0000; val_gene_expr_recon_loss: 2165085.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95439144.0000; val_global_loss: 126623784.0000; val_optim_loss: 126623784.0000
