[True]
Run timestamp: 07082023_200222_85.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.01', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '0', '--active_gp_thresh_ratio', '0.01', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '100', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '10', '--lambda_l1_addon', '10.', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '8', '--timestamp_suffix', '_85']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 5114 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 112141 peaks after filtering  peaks with counts in less than 92 cells.
Keeping 19267 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb, include_chrom_access_recon_loss: True, atac_recon_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.01
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 23942, n_cat_covariates_embed_input: 0, n_hidden: 2573, n_latent: 2573, n_addon_latent: 0, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 4675
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2573, n_addon_gp_input: 0, n_cat_covariates_embed_input: 0, n_output: 19267

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8904; val_auprc_score: 0.8960; val_best_acc_score: 0.5546; val_best_f1_score: 0.6915; train_kl_reg_loss: 7288.8659; train_edge_recon_loss: 348458.5799; train_gene_expr_recon_loss: 647907.4792; train_masked_gp_l1_reg_loss: 8350.3506; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 266601.4167; train_global_loss: 1278606.7083; train_optim_loss: 1278606.7083; val_kl_reg_loss: 6403.9907; val_edge_recon_loss: 406209.6250; val_gene_expr_recon_loss: 597157.2500; val_masked_gp_l1_reg_loss: 6352.2500; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 260376.0938; val_global_loss: 1276499.2500; val_optim_loss: 1276499.2500
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9508; val_auprc_score: 0.9373; val_best_acc_score: 0.8952; val_best_f1_score: 0.9002; train_kl_reg_loss: 27618.9991; train_edge_recon_loss: 297707.3785; train_gene_expr_recon_loss: 444300.5972; train_masked_gp_l1_reg_loss: 6383.8827; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 242375.9722; train_global_loss: 1018386.8333; train_optim_loss: 1018386.8333; val_kl_reg_loss: 26504.4219; val_edge_recon_loss: 294081.3125; val_gene_expr_recon_loss: 439458.9375; val_masked_gp_l1_reg_loss: 6426.6543; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239914.7500; val_global_loss: 1006386.0625; val_optim_loss: 1006386.0625
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9590; val_auprc_score: 0.9449; val_best_acc_score: 0.9051; val_best_f1_score: 0.9100; train_kl_reg_loss: 27360.7574; train_edge_recon_loss: 296107.6458; train_gene_expr_recon_loss: 440428.4826; train_masked_gp_l1_reg_loss: 6464.2285; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 242679.2517; train_global_loss: 1013040.3611; train_optim_loss: 1013040.3611; val_kl_reg_loss: 26699.7754; val_edge_recon_loss: 292651.9062; val_gene_expr_recon_loss: 436239.5000; val_masked_gp_l1_reg_loss: 6498.7285; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 239257.0625; val_global_loss: 1001347.0000; val_optim_loss: 1001347.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9645; val_auprc_score: 0.9537; val_best_acc_score: 0.9157; val_best_f1_score: 0.9183; train_kl_reg_loss: 27392.7472; train_edge_recon_loss: 293368.9132; train_gene_expr_recon_loss: 440600.3403; train_masked_gp_l1_reg_loss: 6531.6217; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 242545.9323; train_global_loss: 1010439.5625; train_optim_loss: 1010439.5625; val_kl_reg_loss: 27542.7266; val_edge_recon_loss: 290800.8750; val_gene_expr_recon_loss: 433228.8750; val_masked_gp_l1_reg_loss: 6567.1113; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 238669.6562; val_global_loss: 996809.2500; val_optim_loss: 996809.2500
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9689; val_auprc_score: 0.9567; val_best_acc_score: 0.9224; val_best_f1_score: 0.9257; train_kl_reg_loss: 27690.2941; train_edge_recon_loss: 291541.8507; train_gene_expr_recon_loss: 434969.5451; train_masked_gp_l1_reg_loss: 6597.0443; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 241471.2483; train_global_loss: 1002269.9792; train_optim_loss: 1002269.9792; val_kl_reg_loss: 25762.0977; val_edge_recon_loss: 288525.6250; val_gene_expr_recon_loss: 433031.1875; val_masked_gp_l1_reg_loss: 6624.0820; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 238239.2344; val_global_loss: 992182.1875; val_optim_loss: 992182.1875
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9685; val_auprc_score: 0.9576; val_best_acc_score: 0.9194; val_best_f1_score: 0.9229; train_kl_reg_loss: 27223.1693; train_edge_recon_loss: 291051.5590; train_gene_expr_recon_loss: 432858.0174; train_masked_gp_l1_reg_loss: 6651.9869; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 241164.4896; train_global_loss: 998949.2153; train_optim_loss: 998949.2153; val_kl_reg_loss: 26771.1719; val_edge_recon_loss: 290299.7812; val_gene_expr_recon_loss: 429908.1250; val_masked_gp_l1_reg_loss: 6674.6196; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 237552.6406; val_global_loss: 991206.3125; val_optim_loss: 991206.3125
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9690; val_auprc_score: 0.9558; val_best_acc_score: 0.9255; val_best_f1_score: 0.9276; train_kl_reg_loss: 27294.9646; train_edge_recon_loss: 289638.3507; train_gene_expr_recon_loss: 431345.5903; train_masked_gp_l1_reg_loss: 6695.6356; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 240620.3611; train_global_loss: 995594.9167; train_optim_loss: 995594.9167; val_kl_reg_loss: 27009.6289; val_edge_recon_loss: 289080.1562; val_gene_expr_recon_loss: 427724.8125; val_masked_gp_l1_reg_loss: 6719.6729; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 236907.5469; val_global_loss: 987441.8750; val_optim_loss: 987441.8750
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9715; val_auprc_score: 0.9631; val_best_acc_score: 0.9276; val_best_f1_score: 0.9303; train_kl_reg_loss: 27076.1146; train_edge_recon_loss: 289861.9549; train_gene_expr_recon_loss: 428028.0590; train_masked_gp_l1_reg_loss: 6743.6678; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 239321.7587; train_global_loss: 991031.5694; train_optim_loss: 991031.5694; val_kl_reg_loss: 25830.1309; val_edge_recon_loss: 289482.2812; val_gene_expr_recon_loss: 426498.9688; val_masked_gp_l1_reg_loss: 6773.2988; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 236323.2188; val_global_loss: 984907.8750; val_optim_loss: 984907.8750
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9716; val_auprc_score: 0.9600; val_best_acc_score: 0.9263; val_best_f1_score: 0.9292; train_kl_reg_loss: 27122.7808; train_edge_recon_loss: 288726.6458; train_gene_expr_recon_loss: 429028.7986; train_masked_gp_l1_reg_loss: 6796.2045; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 239243.8924; train_global_loss: 990918.3125; train_optim_loss: 990918.3125; val_kl_reg_loss: 26919.6328; val_edge_recon_loss: 291263.2188; val_gene_expr_recon_loss: 423636.8750; val_masked_gp_l1_reg_loss: 6818.4810; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 235686.2812; val_global_loss: 984324.5000; val_optim_loss: 984324.5000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9735; val_auprc_score: 0.9649; val_best_acc_score: 0.9283; val_best_f1_score: 0.9309; train_kl_reg_loss: 26660.5664; train_edge_recon_loss: 288413.1701; train_gene_expr_recon_loss: 426656.3785; train_masked_gp_l1_reg_loss: 6841.2724; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 238758.5608; train_global_loss: 987329.9444; train_optim_loss: 987329.9444; val_kl_reg_loss: 26070.3066; val_edge_recon_loss: 287083.7188; val_gene_expr_recon_loss: 424454.0625; val_masked_gp_l1_reg_loss: 6859.7505; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 235328.0469; val_global_loss: 979795.9375; val_optim_loss: 979795.9375
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9715; val_auprc_score: 0.9585; val_best_acc_score: 0.9264; val_best_f1_score: 0.9282; train_kl_reg_loss: 26898.9197; train_edge_recon_loss: 288265.9375; train_gene_expr_recon_loss: 426535.2326; train_masked_gp_l1_reg_loss: 6882.7893; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 237903.0451; train_global_loss: 986485.9306; train_optim_loss: 986485.9306; val_kl_reg_loss: 26142.9062; val_edge_recon_loss: 286718.6250; val_gene_expr_recon_loss: 423056.7812; val_masked_gp_l1_reg_loss: 6903.4302; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 234902.8281; val_global_loss: 977724.5625; val_optim_loss: 977724.5625
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9747; val_auprc_score: 0.9645; val_best_acc_score: 0.9289; val_best_f1_score: 0.9315; train_kl_reg_loss: 26661.7383; train_edge_recon_loss: 287247.3854; train_gene_expr_recon_loss: 422349.8576; train_masked_gp_l1_reg_loss: 6931.7136; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 236751.4913; train_global_loss: 979942.1944; train_optim_loss: 979942.1944; val_kl_reg_loss: 25298.4512; val_edge_recon_loss: 287033.3125; val_gene_expr_recon_loss: 423285.3125; val_masked_gp_l1_reg_loss: 6947.6387; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 234680.7188; val_global_loss: 977245.3750; val_optim_loss: 977245.3750
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9744; val_auprc_score: 0.9646; val_best_acc_score: 0.9306; val_best_f1_score: 0.9331; train_kl_reg_loss: 26282.4746; train_edge_recon_loss: 287865.9167; train_gene_expr_recon_loss: 422125.7188; train_masked_gp_l1_reg_loss: 6965.0748; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 236001.3611; train_global_loss: 979240.5625; train_optim_loss: 979240.5625; val_kl_reg_loss: 25200.4883; val_edge_recon_loss: 287039.6562; val_gene_expr_recon_loss: 421366.6875; val_masked_gp_l1_reg_loss: 6983.6680; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 234058.4688; val_global_loss: 974649.0000; val_optim_loss: 974649.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9770; val_auprc_score: 0.9717; val_best_acc_score: 0.9309; val_best_f1_score: 0.9330; train_kl_reg_loss: 26312.2689; train_edge_recon_loss: 286414.8611; train_gene_expr_recon_loss: 422017.6701; train_masked_gp_l1_reg_loss: 7008.5770; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 236999.9167; train_global_loss: 978753.2986; train_optim_loss: 978753.2986; val_kl_reg_loss: 25364.8184; val_edge_recon_loss: 286630.6875; val_gene_expr_recon_loss: 420206.0000; val_masked_gp_l1_reg_loss: 7029.7275; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 233430.1250; val_global_loss: 972661.3750; val_optim_loss: 972661.3750
