[True]
Run timestamp: 07082023_230042_43.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '16', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '0', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000', '--lambda_gene_expr_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '10', '--lambda_l1_addon', '10.', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_43']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29239 genes.
Keeping 29239 genes after filtering genes with expression in 0 cells.
Keeping 5399 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 5399, n_cat_covariates_embed_input: 0, n_hidden: 1797, n_latent: 1797, n_addon_latent: 0, n_fc_layers: 1, n_layers: 1, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1797, n_addon_gp_input: 0, n_cat_covariates_embed_input: 3, n_output: 5399
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1797, n_addon_gp_input: 0, n_cat_covariates_embed_input: 3, n_output: 5399

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 424361
Number of validation edges: 47151
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8894; val_auprc_score: 0.9762; val_best_acc_score: 0.8530; val_best_f1_score: 0.9207; train_kl_reg_loss: 104475.5197; train_edge_recon_loss: 11712.5659; train_gene_expr_recon_loss: 1833735.6094; train_masked_gp_l1_reg_loss: 16615.2511; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1966538.9363; train_optim_loss: 1966538.9363; val_kl_reg_loss: 116701.1003; val_edge_recon_loss: 11936.3707; val_gene_expr_recon_loss: 1119363.2604; val_masked_gp_l1_reg_loss: 12987.8281; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1260988.5833; val_optim_loss: 1260988.5833
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9586; val_auprc_score: 0.9909; val_best_acc_score: 0.9407; val_best_f1_score: 0.9659; train_kl_reg_loss: 26484.8860; train_edge_recon_loss: 11392.5767; train_gene_expr_recon_loss: 815758.4838; train_masked_gp_l1_reg_loss: 15718.3920; train_group_lasso_reg_loss: 0.0000; train_global_loss: 869354.3341; train_optim_loss: 869354.3341; val_kl_reg_loss: 25839.5290; val_edge_recon_loss: 11387.3811; val_gene_expr_recon_loss: 812110.5260; val_masked_gp_l1_reg_loss: 15779.5430; val_group_lasso_reg_loss: 0.0000; val_global_loss: 865117.0052; val_optim_loss: 865117.0052
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9604; val_auprc_score: 0.9915; val_best_acc_score: 0.9424; val_best_f1_score: 0.9668; train_kl_reg_loss: 25295.6702; train_edge_recon_loss: 11281.7466; train_gene_expr_recon_loss: 808881.5451; train_masked_gp_l1_reg_loss: 15822.8271; train_group_lasso_reg_loss: 0.0000; train_global_loss: 861281.7885; train_optim_loss: 861281.7885; val_kl_reg_loss: 24075.6886; val_edge_recon_loss: 11278.5835; val_gene_expr_recon_loss: 806103.3594; val_masked_gp_l1_reg_loss: 15866.2969; val_group_lasso_reg_loss: 0.0000; val_global_loss: 857323.9479; val_optim_loss: 857323.9479
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9589; val_auprc_score: 0.9906; val_best_acc_score: 0.9432; val_best_f1_score: 0.9672; train_kl_reg_loss: 24150.9626; train_edge_recon_loss: 11294.2406; train_gene_expr_recon_loss: 802445.1298; train_masked_gp_l1_reg_loss: 15903.6575; train_group_lasso_reg_loss: 0.0000; train_global_loss: 853793.9916; train_optim_loss: 853793.9916; val_kl_reg_loss: 23174.4754; val_edge_recon_loss: 11356.7150; val_gene_expr_recon_loss: 799579.4271; val_masked_gp_l1_reg_loss: 15941.5430; val_group_lasso_reg_loss: 0.0000; val_global_loss: 850052.1875; val_optim_loss: 850052.1875
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9619; val_auprc_score: 0.9918; val_best_acc_score: 0.9449; val_best_f1_score: 0.9681; train_kl_reg_loss: 23051.7594; train_edge_recon_loss: 11208.2731; train_gene_expr_recon_loss: 796416.2981; train_masked_gp_l1_reg_loss: 15959.4781; train_group_lasso_reg_loss: 0.0000; train_global_loss: 846635.8071; train_optim_loss: 846635.8071; val_kl_reg_loss: 22412.6963; val_edge_recon_loss: 11194.9391; val_gene_expr_recon_loss: 792627.1198; val_masked_gp_l1_reg_loss: 15982.1182; val_group_lasso_reg_loss: 0.0000; val_global_loss: 842216.8854; val_optim_loss: 842216.8854
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9623; val_auprc_score: 0.9916; val_best_acc_score: 0.9439; val_best_f1_score: 0.9673; train_kl_reg_loss: 22025.6650; train_edge_recon_loss: 11224.0160; train_gene_expr_recon_loss: 790320.8984; train_masked_gp_l1_reg_loss: 15985.4102; train_group_lasso_reg_loss: 0.0000; train_global_loss: 839555.9916; train_optim_loss: 839555.9916; val_kl_reg_loss: 21294.3151; val_edge_recon_loss: 11428.3798; val_gene_expr_recon_loss: 787860.4635; val_masked_gp_l1_reg_loss: 15990.9395; val_group_lasso_reg_loss: 0.0000; val_global_loss: 836574.0990; val_optim_loss: 836574.0990
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9654; val_auprc_score: 0.9924; val_best_acc_score: 0.9444; val_best_f1_score: 0.9676; train_kl_reg_loss: 21014.3262; train_edge_recon_loss: 11142.5903; train_gene_expr_recon_loss: 784787.5150; train_masked_gp_l1_reg_loss: 15983.9827; train_group_lasso_reg_loss: 0.0000; train_global_loss: 832928.4165; train_optim_loss: 832928.4165; val_kl_reg_loss: 20679.3504; val_edge_recon_loss: 11255.7730; val_gene_expr_recon_loss: 780729.7604; val_masked_gp_l1_reg_loss: 15977.2373; val_group_lasso_reg_loss: 0.0000; val_global_loss: 828642.1354; val_optim_loss: 828642.1354
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9635; val_auprc_score: 0.9924; val_best_acc_score: 0.9435; val_best_f1_score: 0.9672; train_kl_reg_loss: 20026.5047; train_edge_recon_loss: 11110.9870; train_gene_expr_recon_loss: 779348.4778; train_masked_gp_l1_reg_loss: 15952.8339; train_group_lasso_reg_loss: 0.0000; train_global_loss: 826438.8047; train_optim_loss: 826438.8047; val_kl_reg_loss: 19518.5513; val_edge_recon_loss: 11261.0876; val_gene_expr_recon_loss: 776071.4219; val_masked_gp_l1_reg_loss: 15925.9551; val_group_lasso_reg_loss: 0.0000; val_global_loss: 822776.9948; val_optim_loss: 822776.9948
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9655; val_auprc_score: 0.9928; val_best_acc_score: 0.9451; val_best_f1_score: 0.9683; train_kl_reg_loss: 19075.8706; train_edge_recon_loss: 11115.7354; train_gene_expr_recon_loss: 774020.8624; train_masked_gp_l1_reg_loss: 15879.3939; train_group_lasso_reg_loss: 0.0000; train_global_loss: 820091.8612; train_optim_loss: 820091.8612; val_kl_reg_loss: 18455.0807; val_edge_recon_loss: 11417.6847; val_gene_expr_recon_loss: 771576.4635; val_masked_gp_l1_reg_loss: 15830.2246; val_group_lasso_reg_loss: 0.0000; val_global_loss: 817279.4844; val_optim_loss: 817279.4844
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9630; val_auprc_score: 0.9924; val_best_acc_score: 0.9454; val_best_f1_score: 0.9685; train_kl_reg_loss: 18133.1901; train_edge_recon_loss: 11050.1434; train_gene_expr_recon_loss: 769129.5373; train_masked_gp_l1_reg_loss: 15778.0688; train_group_lasso_reg_loss: 0.0000; train_global_loss: 814090.9429; train_optim_loss: 814090.9429; val_kl_reg_loss: 18000.3768; val_edge_recon_loss: 11007.7205; val_gene_expr_recon_loss: 766609.7552; val_masked_gp_l1_reg_loss: 15723.9111; val_group_lasso_reg_loss: 0.0000; val_global_loss: 811341.7865; val_optim_loss: 811341.7865
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9657; val_auprc_score: 0.9925; val_best_acc_score: 0.9468; val_best_f1_score: 0.9691; train_kl_reg_loss: 17212.3353; train_edge_recon_loss: 10990.3668; train_gene_expr_recon_loss: 764480.0673; train_masked_gp_l1_reg_loss: 15639.5591; train_group_lasso_reg_loss: 0.0000; train_global_loss: 808322.3263; train_optim_loss: 808322.3263; val_kl_reg_loss: 16661.6086; val_edge_recon_loss: 11212.4504; val_gene_expr_recon_loss: 762307.1719; val_masked_gp_l1_reg_loss: 15550.9814; val_group_lasso_reg_loss: 0.0000; val_global_loss: 805732.2396; val_optim_loss: 805732.2396
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.9601; val_auprc_score: 0.9914; val_best_acc_score: 0.9373; val_best_f1_score: 0.9640; train_kl_reg_loss: 11374.8093; train_edge_recon_loss: 11505.9260; train_gene_expr_recon_loss: 833023.6178; train_masked_gp_l1_reg_loss: 16377.8690; train_group_lasso_reg_loss: 0.0000; train_global_loss: 872282.2230; train_optim_loss: 872282.2230; val_kl_reg_loss: 9604.5994; val_edge_recon_loss: 11361.8213; val_gene_expr_recon_loss: 802841.6250; val_masked_gp_l1_reg_loss: 16398.8047; val_group_lasso_reg_loss: 0.0000; val_global_loss: 840206.8542; val_optim_loss: 840206.8542
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.9594; val_auprc_score: 0.9917; val_best_acc_score: 0.9397; val_best_f1_score: 0.9652; train_kl_reg_loss: 10661.8178; train_edge_recon_loss: 11338.6863; train_gene_expr_recon_loss: 792577.9874; train_masked_gp_l1_reg_loss: 16034.2506; train_group_lasso_reg_loss: 0.0000; train_global_loss: 830612.7404; train_optim_loss: 830612.7404; val_kl_reg_loss: 9545.9381; val_edge_recon_loss: 11339.3856; val_gene_expr_recon_loss: 785540.6302; val_masked_gp_l1_reg_loss: 15631.6445; val_group_lasso_reg_loss: 0.0000; val_global_loss: 822057.5729; val_optim_loss: 822057.5729
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.9614; val_auprc_score: 0.9920; val_best_acc_score: 0.9403; val_best_f1_score: 0.9654; train_kl_reg_loss: 10308.5669; train_edge_recon_loss: 11281.9215; train_gene_expr_recon_loss: 779897.2933; train_masked_gp_l1_reg_loss: 15222.8270; train_group_lasso_reg_loss: 0.0000; train_global_loss: 816710.6046; train_optim_loss: 816710.6046; val_kl_reg_loss: 9561.2682; val_edge_recon_loss: 11154.2383; val_gene_expr_recon_loss: 776976.0260; val_masked_gp_l1_reg_loss: 14812.8467; val_group_lasso_reg_loss: 0.0000; val_global_loss: 812504.4010; val_optim_loss: 812504.4010
