[True]
Run timestamp: 26072023_024453_86.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '3000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_86']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8951; val_auprc_score: 0.9104; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 20353.6588; train_edge_recon_loss: 3496046.7778; train_gene_expr_recon_loss: 3199664.9444; train_masked_gp_l1_reg_loss: 1893.1390; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108947034.6667; train_global_loss: 115664992.8889; train_optim_loss: 115664992.8889; val_kl_reg_loss: 38848.5938; val_edge_recon_loss: 4066029.2500; val_gene_expr_recon_loss: 3087559.5000; val_masked_gp_l1_reg_loss: 1933.1765; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 108431024.0000; val_global_loss: 115625392.0000; val_optim_loss: 115625392.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8387; val_auprc_score: 0.8350; val_best_acc_score: 0.6103; val_best_f1_score: 0.7151; train_kl_reg_loss: 210298.0833; train_edge_recon_loss: 3599339.9444; train_gene_expr_recon_loss: 2132463.7778; train_masked_gp_l1_reg_loss: 2554.3142; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97137049.7778; train_global_loss: 103081705.7778; train_optim_loss: 103081705.7778; val_kl_reg_loss: 162819.1250; val_edge_recon_loss: 4059013.2500; val_gene_expr_recon_loss: 2170225.5000; val_masked_gp_l1_reg_loss: 2532.4822; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98681632.0000; val_global_loss: 105076224.0000; val_optim_loss: 105076224.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8461; val_auprc_score: 0.8453; val_best_acc_score: 0.6436; val_best_f1_score: 0.7316; train_kl_reg_loss: 197855.2639; train_edge_recon_loss: 3610012.8333; train_gene_expr_recon_loss: 2138677.1111; train_masked_gp_l1_reg_loss: 2517.2640; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97171722.6667; train_global_loss: 103120784.8889; train_optim_loss: 103120784.8889; val_kl_reg_loss: 176956.4844; val_edge_recon_loss: 4057086.7500; val_gene_expr_recon_loss: 2160019.2500; val_masked_gp_l1_reg_loss: 2498.0471; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98673200.0000; val_global_loss: 105069760.0000; val_optim_loss: 105069760.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8585; val_auprc_score: 0.8567; val_best_acc_score: 0.6788; val_best_f1_score: 0.7491; train_kl_reg_loss: 199394.3247; train_edge_recon_loss: 3597397.2500; train_gene_expr_recon_loss: 2107945.7361; train_masked_gp_l1_reg_loss: 2485.1318; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96436955.5556; train_global_loss: 102344176.0000; train_optim_loss: 102344176.0000; val_kl_reg_loss: 177897.9688; val_edge_recon_loss: 4054127.0000; val_gene_expr_recon_loss: 2154398.5000; val_masked_gp_l1_reg_loss: 2470.3105; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98559856.0000; val_global_loss: 104948752.0000; val_optim_loss: 104948752.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8562; val_auprc_score: 0.8501; val_best_acc_score: 0.7154; val_best_f1_score: 0.7670; train_kl_reg_loss: 202397.5330; train_edge_recon_loss: 3588149.1667; train_gene_expr_recon_loss: 2114447.1111; train_masked_gp_l1_reg_loss: 2460.1801; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97025454.2222; train_global_loss: 102932909.3333; train_optim_loss: 102932909.3333; val_kl_reg_loss: 156547.4688; val_edge_recon_loss: 4050405.5000; val_gene_expr_recon_loss: 2148457.5000; val_masked_gp_l1_reg_loss: 2447.7207; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98348352.0000; val_global_loss: 104706208.0000; val_optim_loss: 104706208.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8651; val_auprc_score: 0.8563; val_best_acc_score: 0.7559; val_best_f1_score: 0.7883; train_kl_reg_loss: 191757.1250; train_edge_recon_loss: 3596228.6944; train_gene_expr_recon_loss: 2109363.1806; train_masked_gp_l1_reg_loss: 2440.1901; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96525264.0000; train_global_loss: 102425051.5556; train_optim_loss: 102425051.5556; val_kl_reg_loss: 186463.6250; val_edge_recon_loss: 4044024.7500; val_gene_expr_recon_loss: 2142840.2500; val_masked_gp_l1_reg_loss: 2429.0559; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98210512.0000; val_global_loss: 104586272.0000; val_optim_loss: 104586272.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8671; val_auprc_score: 0.8522; val_best_acc_score: 0.7886; val_best_f1_score: 0.8025; train_kl_reg_loss: 198985.5747; train_edge_recon_loss: 3580730.4722; train_gene_expr_recon_loss: 2092660.0972; train_masked_gp_l1_reg_loss: 2420.4058; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96110144.0000; train_global_loss: 101984940.4444; train_optim_loss: 101984940.4444; val_kl_reg_loss: 151953.7344; val_edge_recon_loss: 4033909.5000; val_gene_expr_recon_loss: 2139240.0000; val_masked_gp_l1_reg_loss: 2409.6858; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98022952.0000; val_global_loss: 104350464.0000; val_optim_loss: 104350464.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8733; val_auprc_score: 0.8634; val_best_acc_score: 0.7940; val_best_f1_score: 0.7973; train_kl_reg_loss: 186477.8142; train_edge_recon_loss: 3587391.9444; train_gene_expr_recon_loss: 2103392.0972; train_masked_gp_l1_reg_loss: 2405.0593; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96706896.0000; train_global_loss: 102586562.6667; train_optim_loss: 102586562.6667; val_kl_reg_loss: 163351.5312; val_edge_recon_loss: 4020775.2500; val_gene_expr_recon_loss: 2136275.7500; val_masked_gp_l1_reg_loss: 2398.6128; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98114520.0000; val_global_loss: 104437320.0000; val_optim_loss: 104437320.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8722; val_auprc_score: 0.8599; val_best_acc_score: 0.7910; val_best_f1_score: 0.7836; train_kl_reg_loss: 189088.4740; train_edge_recon_loss: 3573083.3333; train_gene_expr_recon_loss: 2091688.6111; train_masked_gp_l1_reg_loss: 2395.5450; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96569574.2222; train_global_loss: 102425830.2222; train_optim_loss: 102425830.2222; val_kl_reg_loss: 151414.2344; val_edge_recon_loss: 4005802.0000; val_gene_expr_recon_loss: 2133164.0000; val_masked_gp_l1_reg_loss: 2388.0452; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98006144.0000; val_global_loss: 104298912.0000; val_optim_loss: 104298912.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8769; val_auprc_score: 0.8647; val_best_acc_score: 0.7815; val_best_f1_score: 0.7814; train_kl_reg_loss: 179991.7569; train_edge_recon_loss: 3572760.6944; train_gene_expr_recon_loss: 2088767.9583; train_masked_gp_l1_reg_loss: 2383.4301; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96098791.1111; train_global_loss: 101942694.2222; train_optim_loss: 101942694.2222; val_kl_reg_loss: 157648.7500; val_edge_recon_loss: 3982527.0000; val_gene_expr_recon_loss: 2125648.7500; val_masked_gp_l1_reg_loss: 2377.5679; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97748352.0000; val_global_loss: 104016552.0000; val_optim_loss: 104016552.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8743; val_auprc_score: 0.8609; val_best_acc_score: 0.7674; val_best_f1_score: 0.8009; train_kl_reg_loss: 181779.9983; train_edge_recon_loss: 3558779.7222; train_gene_expr_recon_loss: 2088537.8889; train_masked_gp_l1_reg_loss: 2375.3774; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96199879.1111; train_global_loss: 102031351.1111; train_optim_loss: 102031351.1111; val_kl_reg_loss: 147872.7812; val_edge_recon_loss: 3950616.0000; val_gene_expr_recon_loss: 2128970.0000; val_masked_gp_l1_reg_loss: 2371.1868; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97847328.0000; val_global_loss: 104077160.0000; val_optim_loss: 104077160.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8782; val_auprc_score: 0.8601; val_best_acc_score: 0.7928; val_best_f1_score: 0.8146; train_kl_reg_loss: 171484.9045; train_edge_recon_loss: 3555848.1111; train_gene_expr_recon_loss: 2098727.1944; train_masked_gp_l1_reg_loss: 2370.3214; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96711555.5556; train_global_loss: 102539984.8889; train_optim_loss: 102539984.8889; val_kl_reg_loss: 143108.5625; val_edge_recon_loss: 3916601.0000; val_gene_expr_recon_loss: 2122551.7500; val_masked_gp_l1_reg_loss: 2365.9539; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97574792.0000; val_global_loss: 103759416.0000; val_optim_loss: 103759416.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8773; val_auprc_score: 0.8597; val_best_acc_score: 0.7939; val_best_f1_score: 0.8101; train_kl_reg_loss: 169208.9670; train_edge_recon_loss: 3539624.5833; train_gene_expr_recon_loss: 2068089.9722; train_masked_gp_l1_reg_loss: 2365.4377; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95812902.2222; train_global_loss: 101592191.1111; train_optim_loss: 101592191.1111; val_kl_reg_loss: 150085.8906; val_edge_recon_loss: 3872685.7500; val_gene_expr_recon_loss: 2118855.7500; val_masked_gp_l1_reg_loss: 2361.7275; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97525008.0000; val_global_loss: 103669000.0000; val_optim_loss: 103669000.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8854; val_auprc_score: 0.8696; val_best_acc_score: 0.8044; val_best_f1_score: 0.8157; train_kl_reg_loss: 167333.0781; train_edge_recon_loss: 3520973.7778; train_gene_expr_recon_loss: 2077868.9306; train_masked_gp_l1_reg_loss: 2360.9186; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96123906.6667; train_global_loss: 101892442.6667; train_optim_loss: 101892442.6667; val_kl_reg_loss: 139800.0156; val_edge_recon_loss: 3805643.0000; val_gene_expr_recon_loss: 2120150.5000; val_masked_gp_l1_reg_loss: 2358.3059; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97620568.0000; val_global_loss: 103688520.0000; val_optim_loss: 103688520.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8780; val_auprc_score: 0.8604; val_best_acc_score: 0.7912; val_best_f1_score: 0.8123; train_kl_reg_loss: 153563.5556; train_edge_recon_loss: 3506447.2778; train_gene_expr_recon_loss: 2091877.8750; train_masked_gp_l1_reg_loss: 2357.8489; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95836672.0000; train_global_loss: 101590919.1111; train_optim_loss: 101590919.1111; val_kl_reg_loss: 136149.2812; val_edge_recon_loss: 3738991.5000; val_gene_expr_recon_loss: 2119266.2500; val_masked_gp_l1_reg_loss: 2354.6182; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97482696.0000; val_global_loss: 103479456.0000; val_optim_loss: 103479456.0000
