[True]
Run timestamp: 25072023_180817_2.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '4', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000.0', '--lambda_gene_expr_recon', '300.0', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5.0', '--edge_batch_size', '2048', '--node_batch_size', 'None', '--n_sampled_neighbors', '-1', '--timestamp_suffix', '_2']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 109836
Number of validation edges: 12204
Edge batch size: 2048
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8699; val_auprc_score: 0.9751; val_best_acc_score: 0.8534; val_best_f1_score: 0.9209; train_kl_reg_loss: 99127.6611; train_edge_recon_loss: 116384.3668; train_gene_expr_recon_loss: 3379027.1065; train_masked_gp_l1_reg_loss: 6456.4376; train_group_lasso_reg_loss: 0.0000; train_global_loss: 3600995.5556; train_optim_loss: 3600995.5556; val_kl_reg_loss: 136985.6224; val_edge_recon_loss: 119154.8984; val_gene_expr_recon_loss: 2339383.2917; val_masked_gp_l1_reg_loss: 6664.3066; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2602188.0000; val_optim_loss: 2602188.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8612; val_auprc_score: 0.9700; val_best_acc_score: 0.8778; val_best_f1_score: 0.9318; train_kl_reg_loss: 44963.2912; train_edge_recon_loss: 115996.6578; train_gene_expr_recon_loss: 1080625.0093; train_masked_gp_l1_reg_loss: 6830.2753; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1248415.2407; train_optim_loss: 1248415.2407; val_kl_reg_loss: 41346.0033; val_edge_recon_loss: 119259.6836; val_gene_expr_recon_loss: 1011850.0000; val_masked_gp_l1_reg_loss: 6883.8301; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1179339.5417; val_optim_loss: 1179339.5417
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8604; val_auprc_score: 0.9680; val_best_acc_score: 0.8809; val_best_f1_score: 0.9329; train_kl_reg_loss: 43336.5715; train_edge_recon_loss: 116793.2892; train_gene_expr_recon_loss: 1003881.4120; train_masked_gp_l1_reg_loss: 6910.8648; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1170922.1412; train_optim_loss: 1170922.1412; val_kl_reg_loss: 41304.7376; val_edge_recon_loss: 119963.6589; val_gene_expr_recon_loss: 997607.4896; val_masked_gp_l1_reg_loss: 6933.3730; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1165809.2708; val_optim_loss: 1165809.2708
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8704; val_auprc_score: 0.9731; val_best_acc_score: 0.8868; val_best_f1_score: 0.9370; train_kl_reg_loss: 41926.4294; train_edge_recon_loss: 115495.0703; train_gene_expr_recon_loss: 993329.1134; train_masked_gp_l1_reg_loss: 6958.1549; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1157708.7569; train_optim_loss: 1157708.7569; val_kl_reg_loss: 39616.2135; val_edge_recon_loss: 113377.7305; val_gene_expr_recon_loss: 990504.0104; val_masked_gp_l1_reg_loss: 6986.9214; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1150484.8333; val_optim_loss: 1150484.8333
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8713; val_auprc_score: 0.9723; val_best_acc_score: 0.8851; val_best_f1_score: 0.9360; train_kl_reg_loss: 40465.6053; train_edge_recon_loss: 115181.2578; train_gene_expr_recon_loss: 985401.9884; train_masked_gp_l1_reg_loss: 7016.2781; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1148065.1343; train_optim_loss: 1148065.1343; val_kl_reg_loss: 38303.7721; val_edge_recon_loss: 113370.9076; val_gene_expr_recon_loss: 981337.9167; val_masked_gp_l1_reg_loss: 7048.5718; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1140061.2292; val_optim_loss: 1140061.2292
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8757; val_auprc_score: 0.9721; val_best_acc_score: 0.8854; val_best_f1_score: 0.9355; train_kl_reg_loss: 39101.2938; train_edge_recon_loss: 114483.8769; train_gene_expr_recon_loss: 978254.6030; train_masked_gp_l1_reg_loss: 7081.1949; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1138920.9792; train_optim_loss: 1138920.9792; val_kl_reg_loss: 36947.6842; val_edge_recon_loss: 117218.9427; val_gene_expr_recon_loss: 976398.9062; val_masked_gp_l1_reg_loss: 7116.4521; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1137682.0417; val_optim_loss: 1137682.0417
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8857; val_auprc_score: 0.9744; val_best_acc_score: 0.8902; val_best_f1_score: 0.9378; train_kl_reg_loss: 37912.8853; train_edge_recon_loss: 113588.9029; train_gene_expr_recon_loss: 971436.3484; train_masked_gp_l1_reg_loss: 7151.2047; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1130089.3356; train_optim_loss: 1130089.3356; val_kl_reg_loss: 36210.2604; val_edge_recon_loss: 116363.8594; val_gene_expr_recon_loss: 968492.2292; val_masked_gp_l1_reg_loss: 7188.8574; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1128255.2083; val_optim_loss: 1128255.2083
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8801; val_auprc_score: 0.9723; val_best_acc_score: 0.8896; val_best_f1_score: 0.9374; train_kl_reg_loss: 36894.8356; train_edge_recon_loss: 113436.9107; train_gene_expr_recon_loss: 965216.6042; train_masked_gp_l1_reg_loss: 7225.1974; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1122773.5417; train_optim_loss: 1122773.5417; val_kl_reg_loss: 35042.3932; val_edge_recon_loss: 116263.4258; val_gene_expr_recon_loss: 962094.3125; val_masked_gp_l1_reg_loss: 7265.6816; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1120665.7292; val_optim_loss: 1120665.7292
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8881; val_auprc_score: 0.9755; val_best_acc_score: 0.8926; val_best_f1_score: 0.9391; train_kl_reg_loss: 35880.8497; train_edge_recon_loss: 112512.6914; train_gene_expr_recon_loss: 959987.4630; train_masked_gp_l1_reg_loss: 7305.8153; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1115686.8241; train_optim_loss: 1115686.8241; val_kl_reg_loss: 34224.7721; val_edge_recon_loss: 115705.4089; val_gene_expr_recon_loss: 957896.6979; val_masked_gp_l1_reg_loss: 7350.5752; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1115177.5208; val_optim_loss: 1115177.5208
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8926; val_auprc_score: 0.9758; val_best_acc_score: 0.8954; val_best_f1_score: 0.9404; train_kl_reg_loss: 35016.9650; train_edge_recon_loss: 112203.9174; train_gene_expr_recon_loss: 954035.0926; train_masked_gp_l1_reg_loss: 7388.7081; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1108644.6921; train_optim_loss: 1108644.6921; val_kl_reg_loss: 33367.4089; val_edge_recon_loss: 115573.6823; val_gene_expr_recon_loss: 949678.8854; val_masked_gp_l1_reg_loss: 7429.2373; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1106049.2083; val_optim_loss: 1106049.2083
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8936; val_auprc_score: 0.9771; val_best_acc_score: 0.8988; val_best_f1_score: 0.9424; train_kl_reg_loss: 34203.6834; train_edge_recon_loss: 111876.0163; train_gene_expr_recon_loss: 924818.9711; train_masked_gp_l1_reg_loss: 7490.0608; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1078388.7315; train_optim_loss: 1078388.7315; val_kl_reg_loss: 32531.8086; val_edge_recon_loss: 111376.0781; val_gene_expr_recon_loss: 913383.4479; val_masked_gp_l1_reg_loss: 7546.2178; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1064837.5833; val_optim_loss: 1064837.5833
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9015; val_auprc_score: 0.9787; val_best_acc_score: 0.9033; val_best_f1_score: 0.9446; train_kl_reg_loss: 33448.9857; train_edge_recon_loss: 110560.2244; train_gene_expr_recon_loss: 901310.1678; train_masked_gp_l1_reg_loss: 7601.6897; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1052921.0590; train_optim_loss: 1052921.0590; val_kl_reg_loss: 31926.1637; val_edge_recon_loss: 112114.4193; val_gene_expr_recon_loss: 894392.6875; val_masked_gp_l1_reg_loss: 7654.2422; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1046087.5104; val_optim_loss: 1046087.5104
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8988; val_auprc_score: 0.9784; val_best_acc_score: 0.9059; val_best_f1_score: 0.9462; train_kl_reg_loss: 32873.8560; train_edge_recon_loss: 109756.8320; train_gene_expr_recon_loss: 891705.1609; train_masked_gp_l1_reg_loss: 7695.1160; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1042030.9688; train_optim_loss: 1042030.9688; val_kl_reg_loss: 31488.8509; val_edge_recon_loss: 110357.2773; val_gene_expr_recon_loss: 890248.4583; val_masked_gp_l1_reg_loss: 7740.0859; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1039834.6458; val_optim_loss: 1039834.6458
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9009; val_auprc_score: 0.9794; val_best_acc_score: 0.9034; val_best_f1_score: 0.9453; train_kl_reg_loss: 32285.1705; train_edge_recon_loss: 110955.1994; train_gene_expr_recon_loss: 886780.4005; train_masked_gp_l1_reg_loss: 7783.2120; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1037803.9838; train_optim_loss: 1037803.9838; val_kl_reg_loss: 30941.6865; val_edge_recon_loss: 107162.0651; val_gene_expr_recon_loss: 884956.7188; val_masked_gp_l1_reg_loss: 7831.0088; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1030891.4688; val_optim_loss: 1030891.4688
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9016; val_auprc_score: 0.9774; val_best_acc_score: 0.9021; val_best_f1_score: 0.9433; train_kl_reg_loss: 31674.3826; train_edge_recon_loss: 109432.0122; train_gene_expr_recon_loss: 882338.4688; train_masked_gp_l1_reg_loss: 7875.7759; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1031320.6354; train_optim_loss: 1031320.6354; val_kl_reg_loss: 30512.7064; val_edge_recon_loss: 113250.3385; val_gene_expr_recon_loss: 878924.7083; val_masked_gp_l1_reg_loss: 7925.5166; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1030613.2500; val_optim_loss: 1030613.2500
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.8983; val_auprc_score: 0.9767; val_best_acc_score: 0.9016; val_best_f1_score: 0.9434; train_kl_reg_loss: 30789.1664; train_edge_recon_loss: 110547.9087; train_gene_expr_recon_loss: 896212.9109; train_masked_gp_l1_reg_loss: 8022.2604; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1045572.2350; train_optim_loss: 1045572.2350; val_kl_reg_loss: 28290.9632; val_edge_recon_loss: 113945.8229; val_gene_expr_recon_loss: 880411.0104; val_masked_gp_l1_reg_loss: 8064.5581; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1030712.3646; val_optim_loss: 1030712.3646
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.9056; val_auprc_score: 0.9788; val_best_acc_score: 0.9035; val_best_f1_score: 0.9447; train_kl_reg_loss: 30613.1581; train_edge_recon_loss: 110222.2232; train_gene_expr_recon_loss: 876928.2685; train_masked_gp_l1_reg_loss: 8093.7805; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1025857.4352; train_optim_loss: 1025857.4352; val_kl_reg_loss: 28258.9261; val_edge_recon_loss: 112284.9740; val_gene_expr_recon_loss: 873326.0417; val_masked_gp_l1_reg_loss: 8125.7549; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1021995.6875; val_optim_loss: 1021995.6875
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.9100; val_auprc_score: 0.9809; val_best_acc_score: 0.9062; val_best_f1_score: 0.9459; train_kl_reg_loss: 30370.6652; train_edge_recon_loss: 108672.3928; train_gene_expr_recon_loss: 871605.7431; train_masked_gp_l1_reg_loss: 8157.1014; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1018805.8958; train_optim_loss: 1018805.8958; val_kl_reg_loss: 28032.1621; val_edge_recon_loss: 109188.2669; val_gene_expr_recon_loss: 870608.9062; val_masked_gp_l1_reg_loss: 8192.6377; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1016021.9688; val_optim_loss: 1016021.9688
Epoch 29/100 |█████---------------| 29.0% val_auroc_score: 0.9038; val_auprc_score: 0.9780; val_best_acc_score: 0.9062; val_best_f1_score: 0.9464; train_kl_reg_loss: 29794.9456; train_edge_recon_loss: 108271.0788; train_gene_expr_recon_loss: 867889.9931; train_masked_gp_l1_reg_loss: 8228.8187; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1014184.8333; train_optim_loss: 1014184.8333; val_kl_reg_loss: 27761.8408; val_edge_recon_loss: 109158.8164; val_gene_expr_recon_loss: 867326.0521; val_masked_gp_l1_reg_loss: 8269.5020; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1012516.2188; val_optim_loss: 1012516.2188
