[True, False, True]
Run timestamp: 05092023_101353_4.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', 'batch7', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--n_addon_gp', '100', '--active_gp_thresh_ratio', '0.03', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '30', '5', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--lambda_cat_covariates_contrastive', '100000.0', '--contrastive_logits_pos_ratio', '0.015625', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0.0', '--lambda_l1_addon', '1000.', '--edge_batch_size', '512', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_4']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2264.
Number of gene programs after filtering and combining: 1691.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch7...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1494, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1494, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 563097
Number of validation nodes: 62566
Number of training edges: 1330101
Number of validation edges: 147789
Edge batch size: 512
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9211; val_auprc_score: 0.9862; val_best_acc_score: 0.9247; val_best_f1_score: 0.9580; train_kl_reg_loss: 16039.1558; train_edge_recon_loss: 719001.5995; train_cat_covariates_contrastive_loss: 101500.8373; train_gene_expr_recon_loss: 2531627.4744; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 59594.0269; train_global_loss: 3427763.0932; train_optim_loss: 3427763.0932; val_kl_reg_loss: 17086.6838; val_edge_recon_loss: 719258.1538; val_cat_covariates_contrastive_loss: 101422.3475; val_gene_expr_recon_loss: 2169661.4879; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 15541.3691; val_global_loss: 3022969.9152; val_optim_loss: 3022969.9152
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9460; val_auprc_score: 0.9901; val_best_acc_score: 0.9400; val_best_f1_score: 0.9662; train_kl_reg_loss: 22851.3913; train_edge_recon_loss: 687007.8224; train_cat_covariates_contrastive_loss: 100840.5022; train_gene_expr_recon_loss: 1812040.9506; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 17519.3893; train_global_loss: 2640260.0553; train_optim_loss: 2640260.0553; val_kl_reg_loss: 23159.1311; val_edge_recon_loss: 706237.5331; val_cat_covariates_contrastive_loss: 101087.0637; val_gene_expr_recon_loss: 1814532.3534; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 17801.3535; val_global_loss: 2662817.3330; val_optim_loss: 2662817.3330
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9440; val_auprc_score: 0.9896; val_best_acc_score: 0.9414; val_best_f1_score: 0.9670; train_kl_reg_loss: 22908.1037; train_edge_recon_loss: 686368.0902; train_cat_covariates_contrastive_loss: 100688.7584; train_gene_expr_recon_loss: 1807769.0344; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 17671.6900; train_global_loss: 2635405.6753; train_optim_loss: 2635405.6753; val_kl_reg_loss: 23511.5064; val_edge_recon_loss: 713658.1556; val_cat_covariates_contrastive_loss: 100263.4093; val_gene_expr_recon_loss: 1823195.5087; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 17731.1992; val_global_loss: 2678359.8296; val_optim_loss: 2678359.8296
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9465; val_auprc_score: 0.9902; val_best_acc_score: 0.9414; val_best_f1_score: 0.9669; train_kl_reg_loss: 23122.2795; train_edge_recon_loss: 686743.4615; train_cat_covariates_contrastive_loss: 100716.2307; train_gene_expr_recon_loss: 1805345.7716; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 17830.4053; train_global_loss: 2633758.1479; train_optim_loss: 2633758.1479; val_kl_reg_loss: 23367.4058; val_edge_recon_loss: 710112.4588; val_cat_covariates_contrastive_loss: 100784.8423; val_gene_expr_recon_loss: 1803944.0666; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 17963.5645; val_global_loss: 2656172.2716; val_optim_loss: 2656172.2716
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9488; val_auprc_score: 0.9909; val_best_acc_score: 0.9422; val_best_f1_score: 0.9675; train_kl_reg_loss: 23392.2830; train_edge_recon_loss: 686214.3713; train_cat_covariates_contrastive_loss: 100743.9552; train_gene_expr_recon_loss: 1801461.1683; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 17977.0012; train_global_loss: 2629788.7781; train_optim_loss: 2629788.7781; val_kl_reg_loss: 23436.3174; val_edge_recon_loss: 703718.8524; val_cat_covariates_contrastive_loss: 101496.5120; val_gene_expr_recon_loss: 1802349.4922; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 18077.6250; val_global_loss: 2649078.7578; val_optim_loss: 2649078.7578
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9349; val_auprc_score: 0.9879; val_best_acc_score: 0.9343; val_best_f1_score: 0.9632; train_kl_reg_loss: 23596.5995; train_edge_recon_loss: 686798.8972; train_cat_covariates_contrastive_loss: 100574.7542; train_gene_expr_recon_loss: 1823043.6565; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 18180.5718; train_global_loss: 2652194.4784; train_optim_loss: 2652194.4784; val_kl_reg_loss: 23468.1353; val_edge_recon_loss: 723194.1631; val_cat_covariates_contrastive_loss: 99249.2891; val_gene_expr_recon_loss: 2236189.9740; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 18063.8281; val_global_loss: 3100165.3114; val_optim_loss: 3100165.3114
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9486; val_auprc_score: 0.9908; val_best_acc_score: 0.9419; val_best_f1_score: 0.9674; train_kl_reg_loss: 24554.4767; train_edge_recon_loss: 684785.4515; train_cat_covariates_contrastive_loss: 100750.4315; train_gene_expr_recon_loss: 1834231.0160; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 18170.3252; train_global_loss: 2662491.7009; train_optim_loss: 2662491.7009; val_kl_reg_loss: 23930.5600; val_edge_recon_loss: 710018.0428; val_cat_covariates_contrastive_loss: 102032.4596; val_gene_expr_recon_loss: 1800519.4775; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 18247.3594; val_global_loss: 2654747.7837; val_optim_loss: 2654747.7837
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9030; val_auprc_score: 0.9827; val_best_acc_score: 0.9181; val_best_f1_score: 0.9542; train_kl_reg_loss: 32472.1910; train_edge_recon_loss: 694698.0067; train_cat_covariates_contrastive_loss: 100858.3821; train_gene_expr_recon_loss: 2288377.3290; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 19997.9804; train_global_loss: 3136403.8865; train_optim_loss: 3136403.8865; val_kl_reg_loss: 14209.4462; val_edge_recon_loss: 735673.4253; val_cat_covariates_contrastive_loss: 99542.2599; val_gene_expr_recon_loss: 2605113.8919; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 18212.7910; val_global_loss: 3472751.7690; val_optim_loss: 3472751.7690
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9475; val_auprc_score: 0.9906; val_best_acc_score: 0.9415; val_best_f1_score: 0.9670; train_kl_reg_loss: 20496.5704; train_edge_recon_loss: 689996.8332; train_cat_covariates_contrastive_loss: 99784.3846; train_gene_expr_recon_loss: 2169486.1579; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 18622.9222; train_global_loss: 2998386.8703; train_optim_loss: 2998386.8703; val_kl_reg_loss: 129948.7692; val_edge_recon_loss: 706304.6547; val_cat_covariates_contrastive_loss: 101316.4297; val_gene_expr_recon_loss: 1963209.9031; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 18557.2891; val_global_loss: 2919337.0026; val_optim_loss: 2919337.0026

Reducing learning rate: metric has not improved more than 0.0 in the last 4 epochs.
New learning rate is 0.0001.

Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9457; val_auprc_score: 0.9900; val_best_acc_score: 0.9416; val_best_f1_score: 0.9671; train_kl_reg_loss: 37085.7344; train_edge_recon_loss: 681706.5910; train_cat_covariates_contrastive_loss: 100758.9245; train_gene_expr_recon_loss: 1923162.0259; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 9420.5402; train_global_loss: 2752133.8161; train_optim_loss: 2752133.8161; val_kl_reg_loss: 24757.6135; val_edge_recon_loss: 709760.4513; val_cat_covariates_contrastive_loss: 100663.8411; val_gene_expr_recon_loss: 1907227.2253; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 9387.4180; val_global_loss: 2751796.6332; val_optim_loss: 2751796.6332
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9474; val_auprc_score: 0.9904; val_best_acc_score: 0.9428; val_best_f1_score: 0.9678; train_kl_reg_loss: 24976.6374; train_edge_recon_loss: 681985.0519; train_cat_covariates_contrastive_loss: 100760.0449; train_gene_expr_recon_loss: 1883228.9360; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 9251.4318; train_global_loss: 2700202.0981; train_optim_loss: 2700202.0981; val_kl_reg_loss: 25582.0137; val_edge_recon_loss: 705627.8061; val_cat_covariates_contrastive_loss: 100795.1433; val_gene_expr_recon_loss: 1866446.9126; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 9159.3154; val_global_loss: 2707611.1228; val_optim_loss: 2707611.1228
Epoch 22/400 |█-------------------| 5.5% val_auroc_score: 0.9496; val_auprc_score: 0.9909; val_best_acc_score: 0.9428; val_best_f1_score: 0.9678; train_kl_reg_loss: 25521.7263; train_edge_recon_loss: 684096.1327; train_cat_covariates_contrastive_loss: 100969.2844; train_gene_expr_recon_loss: 1842533.5819; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 9115.1310; train_global_loss: 2662235.8565; train_optim_loss: 2662235.8565; val_kl_reg_loss: 25843.8639; val_edge_recon_loss: 706708.7593; val_cat_covariates_contrastive_loss: 101230.1434; val_gene_expr_recon_loss: 1830121.6795; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 9045.9727; val_global_loss: 2672950.4498; val_optim_loss: 2672950.4498
