[True]
Run timestamp: 26072023_010355_10.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_10']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8891; val_auprc_score: 0.9053; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 15738.0824; train_edge_recon_loss: 353163.9444; train_gene_expr_recon_loss: 314244.2292; train_masked_gp_l1_reg_loss: 1672.6685; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10933632.1111; train_global_loss: 11618451.1111; train_optim_loss: 11618451.1111; val_kl_reg_loss: 29439.3359; val_edge_recon_loss: 406612.3125; val_gene_expr_recon_loss: 294481.9375; val_masked_gp_l1_reg_loss: 1568.4827; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10667504.0000; val_global_loss: 11399606.0000; val_optim_loss: 11399606.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8258; val_auprc_score: 0.8226; val_best_acc_score: 0.7340; val_best_f1_score: 0.7629; train_kl_reg_loss: 57023.5356; train_edge_recon_loss: 379442.0660; train_gene_expr_recon_loss: 214986.0156; train_masked_gp_l1_reg_loss: 1582.7168; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9707564.6667; train_global_loss: 10360599.0000; train_optim_loss: 10360599.0000; val_kl_reg_loss: 53874.9219; val_edge_recon_loss: 403268.1250; val_gene_expr_recon_loss: 214055.4688; val_masked_gp_l1_reg_loss: 1576.1047; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9770389.0000; val_global_loss: 10443164.0000; val_optim_loss: 10443164.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8208; val_auprc_score: 0.8131; val_best_acc_score: 0.7378; val_best_f1_score: 0.7403; train_kl_reg_loss: 57003.6415; train_edge_recon_loss: 377165.5625; train_gene_expr_recon_loss: 215530.7205; train_masked_gp_l1_reg_loss: 1572.6390; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9818735.2222; train_global_loss: 10470007.7778; train_optim_loss: 10470007.7778; val_kl_reg_loss: 46688.2344; val_edge_recon_loss: 401251.8438; val_gene_expr_recon_loss: 214084.3750; val_masked_gp_l1_reg_loss: 1568.2998; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9767481.0000; val_global_loss: 10431074.0000; val_optim_loss: 10431074.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8174; val_auprc_score: 0.8123; val_best_acc_score: 0.7247; val_best_f1_score: 0.7487; train_kl_reg_loss: 53681.6671; train_edge_recon_loss: 377153.5347; train_gene_expr_recon_loss: 213313.2865; train_masked_gp_l1_reg_loss: 1569.0933; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9732489.2222; train_global_loss: 10378206.8889; train_optim_loss: 10378206.8889; val_kl_reg_loss: 50688.7617; val_edge_recon_loss: 398904.3750; val_gene_expr_recon_loss: 212765.6094; val_masked_gp_l1_reg_loss: 1566.1375; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9744078.0000; val_global_loss: 10408003.0000; val_optim_loss: 10408003.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8201; val_auprc_score: 0.8141; val_best_acc_score: 0.7145; val_best_f1_score: 0.7586; train_kl_reg_loss: 54711.4479; train_edge_recon_loss: 373653.3368; train_gene_expr_recon_loss: 213808.1128; train_masked_gp_l1_reg_loss: 1565.7429; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9707916.3333; train_global_loss: 10351654.8889; train_optim_loss: 10351654.8889; val_kl_reg_loss: 49890.6602; val_edge_recon_loss: 395637.8125; val_gene_expr_recon_loss: 211993.3594; val_masked_gp_l1_reg_loss: 1563.6748; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9736302.0000; val_global_loss: 10395388.0000; val_optim_loss: 10395388.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8238; val_auprc_score: 0.8151; val_best_acc_score: 0.7324; val_best_f1_score: 0.7625; train_kl_reg_loss: 52852.3555; train_edge_recon_loss: 371503.3090; train_gene_expr_recon_loss: 213525.6181; train_masked_gp_l1_reg_loss: 1567.1993; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9686572.3333; train_global_loss: 10326020.8889; train_optim_loss: 10326020.8889; val_kl_reg_loss: 49173.7227; val_edge_recon_loss: 391124.7188; val_gene_expr_recon_loss: 211693.0312; val_masked_gp_l1_reg_loss: 1569.0736; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9718802.0000; val_global_loss: 10372363.0000; val_optim_loss: 10372363.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8353; val_auprc_score: 0.8267; val_best_acc_score: 0.7491; val_best_f1_score: 0.7729; train_kl_reg_loss: 52125.4501; train_edge_recon_loss: 368883.6701; train_gene_expr_recon_loss: 212264.7552; train_masked_gp_l1_reg_loss: 1572.6645; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9659387.6667; train_global_loss: 10294234.2222; train_optim_loss: 10294234.2222; val_kl_reg_loss: 48551.3125; val_edge_recon_loss: 384534.6250; val_gene_expr_recon_loss: 211243.7969; val_masked_gp_l1_reg_loss: 1573.6407; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9716821.0000; val_global_loss: 10362724.0000; val_optim_loss: 10362724.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8418; val_auprc_score: 0.8315; val_best_acc_score: 0.7583; val_best_f1_score: 0.7800; train_kl_reg_loss: 51597.4340; train_edge_recon_loss: 364923.3056; train_gene_expr_recon_loss: 212634.5938; train_masked_gp_l1_reg_loss: 1576.6395; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9681858.2222; train_global_loss: 10312590.3333; train_optim_loss: 10312590.3333; val_kl_reg_loss: 47142.3984; val_edge_recon_loss: 376542.8438; val_gene_expr_recon_loss: 211116.2812; val_masked_gp_l1_reg_loss: 1579.6572; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9719625.0000; val_global_loss: 10356006.0000; val_optim_loss: 10356006.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8478; val_auprc_score: 0.8385; val_best_acc_score: 0.7621; val_best_f1_score: 0.7857; train_kl_reg_loss: 51610.2409; train_edge_recon_loss: 360521.1979; train_gene_expr_recon_loss: 212246.4253; train_masked_gp_l1_reg_loss: 1584.7181; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9705433.7778; train_global_loss: 10331396.2222; train_optim_loss: 10331396.2222; val_kl_reg_loss: 49539.1562; val_edge_recon_loss: 367940.0938; val_gene_expr_recon_loss: 210780.2969; val_masked_gp_l1_reg_loss: 1585.9081; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9705117.0000; val_global_loss: 10334962.0000; val_optim_loss: 10334962.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8559; val_auprc_score: 0.8430; val_best_acc_score: 0.7722; val_best_f1_score: 0.7903; train_kl_reg_loss: 52984.1654; train_edge_recon_loss: 354996.8854; train_gene_expr_recon_loss: 212332.6215; train_masked_gp_l1_reg_loss: 1590.6016; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9699938.5556; train_global_loss: 10321843.0000; train_optim_loss: 10321843.0000; val_kl_reg_loss: 50191.2812; val_edge_recon_loss: 359052.6875; val_gene_expr_recon_loss: 210574.5469; val_masked_gp_l1_reg_loss: 1594.7039; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9687311.0000; val_global_loss: 10308724.0000; val_optim_loss: 10308724.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8674; val_auprc_score: 0.8535; val_best_acc_score: 0.7804; val_best_f1_score: 0.8001; train_kl_reg_loss: 54859.6931; train_edge_recon_loss: 348396.4583; train_gene_expr_recon_loss: 213131.1840; train_masked_gp_l1_reg_loss: 1600.9923; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9709035.3333; train_global_loss: 10327023.5556; train_optim_loss: 10327023.5556; val_kl_reg_loss: 51660.1641; val_edge_recon_loss: 349217.2188; val_gene_expr_recon_loss: 210490.8438; val_masked_gp_l1_reg_loss: 1604.9586; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9669656.0000; val_global_loss: 10282629.0000; val_optim_loss: 10282629.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8768; val_auprc_score: 0.8613; val_best_acc_score: 0.7875; val_best_f1_score: 0.8042; train_kl_reg_loss: 56112.5139; train_edge_recon_loss: 341719.2500; train_gene_expr_recon_loss: 211604.0139; train_masked_gp_l1_reg_loss: 1612.5830; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9649516.4444; train_global_loss: 10260564.5556; train_optim_loss: 10260564.5556; val_kl_reg_loss: 54142.8594; val_edge_recon_loss: 340739.6875; val_gene_expr_recon_loss: 210149.2344; val_masked_gp_l1_reg_loss: 1617.9824; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9672630.0000; val_global_loss: 10279280.0000; val_optim_loss: 10279280.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8759; val_auprc_score: 0.8569; val_best_acc_score: 0.7863; val_best_f1_score: 0.8026; train_kl_reg_loss: 57091.4470; train_edge_recon_loss: 337205.8299; train_gene_expr_recon_loss: 211620.7188; train_masked_gp_l1_reg_loss: 1623.0805; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9614348.1111; train_global_loss: 10221889.0000; train_optim_loss: 10221889.0000; val_kl_reg_loss: 53488.6328; val_edge_recon_loss: 339365.6875; val_gene_expr_recon_loss: 209809.3438; val_masked_gp_l1_reg_loss: 1628.2358; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9662791.0000; val_global_loss: 10267083.0000; val_optim_loss: 10267083.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8821; val_auprc_score: 0.8634; val_best_acc_score: 0.7940; val_best_f1_score: 0.8095; train_kl_reg_loss: 56788.0590; train_edge_recon_loss: 334003.3576; train_gene_expr_recon_loss: 211343.0139; train_masked_gp_l1_reg_loss: 1635.8760; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9645280.0000; train_global_loss: 10249050.3333; train_optim_loss: 10249050.3333; val_kl_reg_loss: 53327.5820; val_edge_recon_loss: 336469.5312; val_gene_expr_recon_loss: 209701.6875; val_masked_gp_l1_reg_loss: 1641.5046; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9668421.0000; val_global_loss: 10269561.0000; val_optim_loss: 10269561.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8885; val_auprc_score: 0.8674; val_best_acc_score: 0.8081; val_best_f1_score: 0.8194; train_kl_reg_loss: 56375.7378; train_edge_recon_loss: 332603.6771; train_gene_expr_recon_loss: 209327.9271; train_masked_gp_l1_reg_loss: 1650.6427; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9593627.4444; train_global_loss: 10193585.4444; train_optim_loss: 10193585.4444; val_kl_reg_loss: 52886.9375; val_edge_recon_loss: 334374.5938; val_gene_expr_recon_loss: 209173.4688; val_masked_gp_l1_reg_loss: 1657.3899; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9663498.0000; val_global_loss: 10261590.0000; val_optim_loss: 10261590.0000
