[True]
Run timestamp: 26072023_033103_123.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_123']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9616; val_auprc_score: 0.9640; val_best_acc_score: 0.5193; val_best_f1_score: 0.6753; train_kl_reg_loss: 5410.9057; train_edge_recon_loss: 34716388.8889; train_gene_expr_recon_loss: 315974.7014; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108019547.5556; train_global_loss: 143057322.6667; train_optim_loss: 143057322.6667; val_kl_reg_loss: 20958.6816; val_edge_recon_loss: 40627700.0000; val_gene_expr_recon_loss: 312933.0625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 108809112.0000; val_global_loss: 149770704.0000; val_optim_loss: 149770704.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9141; val_auprc_score: 0.9039; val_best_acc_score: 0.6998; val_best_f1_score: 0.7664; train_kl_reg_loss: 326578.8507; train_edge_recon_loss: 34888455.5556; train_gene_expr_recon_loss: 218680.4080; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97315112.8889; train_global_loss: 132748828.4444; train_optim_loss: 132748828.4444; val_kl_reg_loss: 264427.3750; val_edge_recon_loss: 40560932.0000; val_gene_expr_recon_loss: 219713.7969; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99004360.0000; val_global_loss: 140049440.0000; val_optim_loss: 140049440.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9178; val_auprc_score: 0.9077; val_best_acc_score: 0.7862; val_best_f1_score: 0.8195; train_kl_reg_loss: 321566.8941; train_edge_recon_loss: 34873449.3333; train_gene_expr_recon_loss: 216947.8368; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97116218.6667; train_global_loss: 132528182.2222; train_optim_loss: 132528182.2222; val_kl_reg_loss: 192091.2500; val_edge_recon_loss: 40505572.0000; val_gene_expr_recon_loss: 219183.4688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98682872.0000; val_global_loss: 139599712.0000; val_optim_loss: 139599712.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9185; val_auprc_score: 0.9056; val_best_acc_score: 0.8250; val_best_f1_score: 0.8427; train_kl_reg_loss: 324531.9253; train_edge_recon_loss: 34839268.4444; train_gene_expr_recon_loss: 218149.0156; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97664101.3333; train_global_loss: 133046051.5556; train_optim_loss: 133046051.5556; val_kl_reg_loss: 218585.5312; val_edge_recon_loss: 40424568.0000; val_gene_expr_recon_loss: 218314.6250; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98548864.0000; val_global_loss: 139410336.0000; val_optim_loss: 139410336.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9205; val_auprc_score: 0.9118; val_best_acc_score: 0.8459; val_best_f1_score: 0.8526; train_kl_reg_loss: 296634.6128; train_edge_recon_loss: 34833810.6667; train_gene_expr_recon_loss: 215705.9583; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97412529.7778; train_global_loss: 132758680.8889; train_optim_loss: 132758680.8889; val_kl_reg_loss: 284171.6250; val_edge_recon_loss: 40281708.0000; val_gene_expr_recon_loss: 216977.4375; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98475272.0000; val_global_loss: 139258128.0000; val_optim_loss: 139258128.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9145; val_auprc_score: 0.9020; val_best_acc_score: 0.8321; val_best_f1_score: 0.8266; train_kl_reg_loss: 292605.4740; train_edge_recon_loss: 34800412.4444; train_gene_expr_recon_loss: 216628.8819; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96783266.6667; train_global_loss: 132092911.1111; train_optim_loss: 132092911.1111; val_kl_reg_loss: 205771.1250; val_edge_recon_loss: 39980160.0000; val_gene_expr_recon_loss: 217554.9531; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98523424.0000; val_global_loss: 138926912.0000; val_optim_loss: 138926912.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9116; val_auprc_score: 0.8966; val_best_acc_score: 0.8042; val_best_f1_score: 0.8301; train_kl_reg_loss: 288442.5764; train_edge_recon_loss: 34740256.4444; train_gene_expr_recon_loss: 215345.7517; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96895578.6667; train_global_loss: 132139624.0000; train_optim_loss: 132139624.0000; val_kl_reg_loss: 165532.3438; val_edge_recon_loss: 39281408.0000; val_gene_expr_recon_loss: 217991.9688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98448464.0000; val_global_loss: 138113392.0000; val_optim_loss: 138113392.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9145; val_auprc_score: 0.9005; val_best_acc_score: 0.8279; val_best_f1_score: 0.8409; train_kl_reg_loss: 246901.7378; train_edge_recon_loss: 34615756.4444; train_gene_expr_recon_loss: 214314.1753; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96363371.5556; train_global_loss: 131440345.7778; train_optim_loss: 131440345.7778; val_kl_reg_loss: 269776.0938; val_edge_recon_loss: 38133620.0000; val_gene_expr_recon_loss: 216640.9375; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98100792.0000; val_global_loss: 136720832.0000; val_optim_loss: 136720832.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9051; val_auprc_score: 0.8826; val_best_acc_score: 0.8248; val_best_f1_score: 0.8336; train_kl_reg_loss: 199245.5295; train_edge_recon_loss: 34124112.8889; train_gene_expr_recon_loss: 215813.9774; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96753355.5556; train_global_loss: 131292528.0000; train_optim_loss: 131292528.0000; val_kl_reg_loss: 106935.8438; val_edge_recon_loss: 34523124.0000; val_gene_expr_recon_loss: 220637.9688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98405528.0000; val_global_loss: 133256224.0000; val_optim_loss: 133256224.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8899; val_auprc_score: 0.8718; val_best_acc_score: 0.8072; val_best_f1_score: 0.8167; train_kl_reg_loss: 91303.1528; train_edge_recon_loss: 31840664.2222; train_gene_expr_recon_loss: 222588.0590; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97701863.1111; train_global_loss: 129856418.6667; train_optim_loss: 129856418.6667; val_kl_reg_loss: 88896.6406; val_edge_recon_loss: 29850638.0000; val_gene_expr_recon_loss: 229063.4219; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 99021976.0000; val_global_loss: 129190576.0000; val_optim_loss: 129190576.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8794; val_auprc_score: 0.8520; val_best_acc_score: 0.8038; val_best_f1_score: 0.8206; train_kl_reg_loss: 140439.7839; train_edge_recon_loss: 29520370.6667; train_gene_expr_recon_loss: 229866.4132; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97499543.1111; train_global_loss: 127390219.5556; train_optim_loss: 127390219.5556; val_kl_reg_loss: 202671.4062; val_edge_recon_loss: 29248052.0000; val_gene_expr_recon_loss: 224707.5625; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98597648.0000; val_global_loss: 128273080.0000; val_optim_loss: 128273080.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8911; val_auprc_score: 0.8689; val_best_acc_score: 0.8112; val_best_f1_score: 0.8292; train_kl_reg_loss: 210437.0642; train_edge_recon_loss: 29246471.1111; train_gene_expr_recon_loss: 220488.3056; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96779614.2222; train_global_loss: 126457009.7778; train_optim_loss: 126457009.7778; val_kl_reg_loss: 157867.7188; val_edge_recon_loss: 29593424.0000; val_gene_expr_recon_loss: 222689.4219; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98643712.0000; val_global_loss: 128617696.0000; val_optim_loss: 128617696.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8891; val_auprc_score: 0.8625; val_best_acc_score: 0.8155; val_best_f1_score: 0.8353; train_kl_reg_loss: 164572.2934; train_edge_recon_loss: 29492106.0000; train_gene_expr_recon_loss: 220512.3524; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97095520.0000; train_global_loss: 126972711.1111; train_optim_loss: 126972711.1111; val_kl_reg_loss: 198842.5625; val_edge_recon_loss: 28896866.0000; val_gene_expr_recon_loss: 221991.9219; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98434472.0000; val_global_loss: 127752176.0000; val_optim_loss: 127752176.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8851; val_auprc_score: 0.8569; val_best_acc_score: 0.8146; val_best_f1_score: 0.8337; train_kl_reg_loss: 235379.6753; train_edge_recon_loss: 28842088.6667; train_gene_expr_recon_loss: 218518.5122; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96221769.7778; train_global_loss: 125517756.4444; train_optim_loss: 125517756.4444; val_kl_reg_loss: 260485.7969; val_edge_recon_loss: 28591638.0000; val_gene_expr_recon_loss: 219150.1250; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 98117624.0000; val_global_loss: 127188896.0000; val_optim_loss: 127188896.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8889; val_auprc_score: 0.8563; val_best_acc_score: 0.8182; val_best_f1_score: 0.8354; train_kl_reg_loss: 277188.4549; train_edge_recon_loss: 28487239.5556; train_gene_expr_recon_loss: 216294.8646; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96402112.8889; train_global_loss: 125382835.5556; train_optim_loss: 125382835.5556; val_kl_reg_loss: 276277.2500; val_edge_recon_loss: 28257068.0000; val_gene_expr_recon_loss: 218866.3281; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97956528.0000; val_global_loss: 126708736.0000; val_optim_loss: 126708736.0000
