[True, False, True]
Run timestamp: 30092023_022140_307.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'nanostring_cosmx_human_nsclc', '--timestamp_suffix', '_307', '--reference_batches', 'batch1', 'batch2', 'batch5', 'batch6', 'batch7', 'batch8', '--cat_covariates_embeds_nums', '3', '30', '5', '--contrastive_logits_pos_ratio', '0', '--lambda_l1_addon', '0', '--lambda_l1_masked', '0', '--active_gp_thresh_ratio', '0.03', '--lambda_cat_covariates_contrastive', '1000000.0', '--n_neighbors', '4', '--no-filter_genes', '--nichenet_keep_target_genes_ratio', '1.0', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'human', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--cat_covariates_keys', 'batch', 'fov', 'patient', '--cat_covariates_no_edges', 'True', 'False', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--conv_layer_encoder', 'gatv2conv', '--n_epochs', '400', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000.', '--lambda_gene_expr_recon', '3000.', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--n_sampled_neighbors', '4', '--edge_batch_size', '512', '--node_batch_size', '256', '--n_hidden_encoder', '960', '--n_addon_gp', '100']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2325.
Number of gene programs after filtering and combining: 1858.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch7...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch8...
Loading data...
Computing spatial neighborhood graph...

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_recon_loss: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.03
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ONE HOP GCN NORM RNA NODE LABEL AGGREGATOR
ENCODER -> n_input: 960, n_cat_covariates_embed_input: 0, n_hidden: 960, n_latent: 1613, n_addon_latent: 100, n_fc_layers: 1, n_layers: 1, conv_layer: gatv2conv, n_attention_heads: 4, dropout_rate: 0.0, use_bn: False
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 1613, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 1613, n_addon_gp_input: 100, n_cat_covariates_embed_input: 38, n_output: 960

--- INITIALIZING TRAINER ---
Number of training nodes: 474107
Number of validation nodes: 52678
Number of training edges: 1120696
Number of validation edges: 124521
Edge batch size: 512
Node batch size: 256

--- MODEL TRAINING ---
Epoch 1/400 |--------------------| 0.2% val_auroc_score: 0.9086; val_auprc_score: 0.9797; val_best_acc_score: 0.9105; val_best_f1_score: 0.9489; train_kl_reg_loss: 12363.7858; train_edge_recon_loss: 819277.1622; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 2733142.5558; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 3564783.5048; train_optim_loss: 3564783.5048; val_kl_reg_loss: 13342.6125; val_edge_recon_loss: 834111.5612; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 2442488.9232; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 3289943.0922; val_optim_loss: 3289943.0922
Epoch 12/400 |--------------------| 3.0% val_auroc_score: 0.9515; val_auprc_score: 0.9896; val_best_acc_score: 0.9371; val_best_f1_score: 0.9637; train_kl_reg_loss: 19225.3483; train_edge_recon_loss: 787095.0311; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1975508.5337; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2781828.9101; train_optim_loss: 2781828.9101; val_kl_reg_loss: 19427.5467; val_edge_recon_loss: 818626.3706; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1972046.7623; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2810100.6824; val_optim_loss: 2810100.6824
Epoch 13/400 |--------------------| 3.2% val_auroc_score: 0.9515; val_auprc_score: 0.9896; val_best_acc_score: 0.9371; val_best_f1_score: 0.9637; train_kl_reg_loss: 19439.4718; train_edge_recon_loss: 785760.8474; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1968472.4641; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2773672.7831; train_optim_loss: 2773672.7831; val_kl_reg_loss: 19665.7956; val_edge_recon_loss: 818423.1053; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1967973.6440; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2806062.5482; val_optim_loss: 2806062.5482
Epoch 14/400 |--------------------| 3.5% val_auroc_score: 0.9514; val_auprc_score: 0.9895; val_best_acc_score: 0.9370; val_best_f1_score: 0.9636; train_kl_reg_loss: 19661.0499; train_edge_recon_loss: 788330.3807; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1965723.8400; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2773715.2722; train_optim_loss: 2773715.2722; val_kl_reg_loss: 19770.8833; val_edge_recon_loss: 822568.0382; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1965611.8868; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2807950.8023; val_optim_loss: 2807950.8023
Epoch 15/400 |--------------------| 3.8% val_auroc_score: 0.9521; val_auprc_score: 0.9897; val_best_acc_score: 0.9387; val_best_f1_score: 0.9645; train_kl_reg_loss: 20098.4348; train_edge_recon_loss: 786424.1997; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1962424.0672; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2768946.7020; train_optim_loss: 2768946.7020; val_kl_reg_loss: 20325.4301; val_edge_recon_loss: 818710.9541; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1969469.2884; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2808505.6691; val_optim_loss: 2808505.6691
Epoch 16/400 |--------------------| 4.0% val_auroc_score: 0.9541; val_auprc_score: 0.9902; val_best_acc_score: 0.9397; val_best_f1_score: 0.9652; train_kl_reg_loss: 20119.0796; train_edge_recon_loss: 785890.4611; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1957265.3597; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2763274.9001; train_optim_loss: 2763274.9001; val_kl_reg_loss: 20453.9061; val_edge_recon_loss: 814996.7728; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1961409.0758; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2796859.7500; val_optim_loss: 2796859.7500
Epoch 17/400 |--------------------| 4.2% val_auroc_score: 0.9539; val_auprc_score: 0.9900; val_best_acc_score: 0.9403; val_best_f1_score: 0.9655; train_kl_reg_loss: 19979.4315; train_edge_recon_loss: 787255.9764; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1952184.6640; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2759420.0723; train_optim_loss: 2759420.0723; val_kl_reg_loss: 20070.1047; val_edge_recon_loss: 817094.3870; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1953298.9472; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2790463.4283; val_optim_loss: 2790463.4283
Epoch 18/400 |--------------------| 4.5% val_auroc_score: 0.9527; val_auprc_score: 0.9898; val_best_acc_score: 0.9385; val_best_f1_score: 0.9645; train_kl_reg_loss: 20231.6939; train_edge_recon_loss: 789063.6281; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1954835.6303; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2764130.9526; train_optim_loss: 2764130.9526; val_kl_reg_loss: 22190.3754; val_edge_recon_loss: 815997.4416; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1990134.0707; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2828321.8924; val_optim_loss: 2828321.8924
Epoch 19/400 |--------------------| 4.8% val_auroc_score: 0.9532; val_auprc_score: 0.9900; val_best_acc_score: 0.9389; val_best_f1_score: 0.9647; train_kl_reg_loss: 20308.3556; train_edge_recon_loss: 786519.0988; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1949368.5526; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2756196.0057; train_optim_loss: 2756196.0057; val_kl_reg_loss: 20205.9767; val_edge_recon_loss: 812193.0461; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1957984.1895; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2790383.2070; val_optim_loss: 2790383.2070
Epoch 20/400 |█-------------------| 5.0% val_auroc_score: 0.9541; val_auprc_score: 0.9899; val_best_acc_score: 0.9400; val_best_f1_score: 0.9652; train_kl_reg_loss: 20235.4001; train_edge_recon_loss: 785247.9922; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1946179.2235; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2751662.6190; train_optim_loss: 2751662.6190; val_kl_reg_loss: 20314.0094; val_edge_recon_loss: 826433.8817; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1950111.7976; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2796859.6844; val_optim_loss: 2796859.6844
Epoch 21/400 |█-------------------| 5.2% val_auroc_score: 0.9516; val_auprc_score: 0.9895; val_best_acc_score: 0.9378; val_best_f1_score: 0.9641; train_kl_reg_loss: 20740.6027; train_edge_recon_loss: 785924.3609; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1973540.3479; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2780205.3109; train_optim_loss: 2780205.3109; val_kl_reg_loss: 20699.4706; val_edge_recon_loss: 817567.4629; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1949842.2715; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2788109.2070; val_optim_loss: 2788109.2070
Epoch 22/400 |█-------------------| 5.5% val_auroc_score: 0.9551; val_auprc_score: 0.9904; val_best_acc_score: 0.9409; val_best_f1_score: 0.9659; train_kl_reg_loss: 20593.5529; train_edge_recon_loss: 783708.5282; train_cat_covariates_contrastive_loss: 0.0000; train_gene_expr_recon_loss: 1942105.9444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_global_loss: 2746408.0270; train_optim_loss: 2746408.0270; val_kl_reg_loss: 20889.9516; val_edge_recon_loss: 815973.1931; val_cat_covariates_contrastive_loss: 0.0000; val_gene_expr_recon_loss: 1944162.1670; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_global_loss: 2781025.3145; val_optim_loss: 2781025.3145
