[True]
Run timestamp: 26072023_041401_158.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '50000000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_158']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.9231; val_auprc_score: 0.9323; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 15065.1716; train_edge_recon_loss: 34766848.0000; train_gene_expr_recon_loss: 30836045.5556; train_masked_gp_l1_reg_loss: 1928.1552; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 108706367.1111; train_global_loss: 174326254.2222; train_optim_loss: 174326254.2222; val_kl_reg_loss: 67314.7266; val_edge_recon_loss: 40653436.0000; val_gene_expr_recon_loss: 29317700.0000; val_masked_gp_l1_reg_loss: 1994.7015; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 107595808.0000; val_global_loss: 177636256.0000; val_optim_loss: 177636256.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9167; val_auprc_score: 0.9094; val_best_acc_score: 0.5499; val_best_f1_score: 0.6892; train_kl_reg_loss: 423174.8229; train_edge_recon_loss: 34975238.6667; train_gene_expr_recon_loss: 21223231.1111; train_masked_gp_l1_reg_loss: 3123.9123; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97377888.0000; train_global_loss: 154002659.5556; train_optim_loss: 154002659.5556; val_kl_reg_loss: 375711.6875; val_edge_recon_loss: 40621248.0000; val_gene_expr_recon_loss: 21205648.0000; val_masked_gp_l1_reg_loss: 3124.0386; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97761232.0000; val_global_loss: 159966960.0000; val_optim_loss: 159966960.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9199; val_auprc_score: 0.9142; val_best_acc_score: 0.5901; val_best_f1_score: 0.7085; train_kl_reg_loss: 421118.7292; train_edge_recon_loss: 34936255.1111; train_gene_expr_recon_loss: 21226688.4444; train_masked_gp_l1_reg_loss: 3126.2035; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97958210.6667; train_global_loss: 154545400.8889; train_optim_loss: 154545400.8889; val_kl_reg_loss: 340598.2188; val_edge_recon_loss: 40606472.0000; val_gene_expr_recon_loss: 21129168.0000; val_masked_gp_l1_reg_loss: 3128.0522; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97554376.0000; val_global_loss: 159633744.0000; val_optim_loss: 159633744.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9224; val_auprc_score: 0.9137; val_best_acc_score: 0.6466; val_best_f1_score: 0.7376; train_kl_reg_loss: 414402.5729; train_edge_recon_loss: 34919641.3333; train_gene_expr_recon_loss: 20985204.0000; train_masked_gp_l1_reg_loss: 3130.6540; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96974424.0000; train_global_loss: 153296803.5556; train_optim_loss: 153296803.5556; val_kl_reg_loss: 305175.7812; val_edge_recon_loss: 40586480.0000; val_gene_expr_recon_loss: 21094362.0000; val_masked_gp_l1_reg_loss: 3134.4226; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97530960.0000; val_global_loss: 159520112.0000; val_optim_loss: 159520112.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9234; val_auprc_score: 0.9181; val_best_acc_score: 0.7078; val_best_f1_score: 0.7718; train_kl_reg_loss: 414902.3438; train_edge_recon_loss: 34927364.4444; train_gene_expr_recon_loss: 20935447.7778; train_masked_gp_l1_reg_loss: 3139.4369; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97119454.2222; train_global_loss: 153400309.3333; train_optim_loss: 153400309.3333; val_kl_reg_loss: 281001.1250; val_edge_recon_loss: 40554716.0000; val_gene_expr_recon_loss: 21065846.0000; val_masked_gp_l1_reg_loss: 3144.7759; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97510416.0000; val_global_loss: 159415120.0000; val_optim_loss: 159415120.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9262; val_auprc_score: 0.9191; val_best_acc_score: 0.7598; val_best_f1_score: 0.8031; train_kl_reg_loss: 392699.1528; train_edge_recon_loss: 34942328.8889; train_gene_expr_recon_loss: 21022776.0000; train_masked_gp_l1_reg_loss: 3149.7360; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97115742.2222; train_global_loss: 153476700.4444; train_optim_loss: 153476700.4444; val_kl_reg_loss: 362905.9062; val_edge_recon_loss: 40514776.0000; val_gene_expr_recon_loss: 20985798.0000; val_masked_gp_l1_reg_loss: 3155.8379; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97201696.0000; val_global_loss: 159068336.0000; val_optim_loss: 159068336.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9233; val_auprc_score: 0.9108; val_best_acc_score: 0.8189; val_best_f1_score: 0.8408; train_kl_reg_loss: 380912.8924; train_edge_recon_loss: 34922689.7778; train_gene_expr_recon_loss: 20929777.7778; train_masked_gp_l1_reg_loss: 3160.3206; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97063734.2222; train_global_loss: 153300275.5556; train_optim_loss: 153300275.5556; val_kl_reg_loss: 312549.1250; val_edge_recon_loss: 40427968.0000; val_gene_expr_recon_loss: 20986378.0000; val_masked_gp_l1_reg_loss: 3166.5513; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97109544.0000; val_global_loss: 158839616.0000; val_optim_loss: 158839616.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9212; val_auprc_score: 0.9122; val_best_acc_score: 0.8370; val_best_f1_score: 0.8487; train_kl_reg_loss: 382107.5729; train_edge_recon_loss: 34874466.2222; train_gene_expr_recon_loss: 20902072.6667; train_masked_gp_l1_reg_loss: 3172.0865; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96403663.1111; train_global_loss: 152565479.1111; train_optim_loss: 152565479.1111; val_kl_reg_loss: 296080.7188; val_edge_recon_loss: 40321312.0000; val_gene_expr_recon_loss: 20951356.0000; val_masked_gp_l1_reg_loss: 3177.6133; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97061224.0000; val_global_loss: 158633152.0000; val_optim_loss: 158633152.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9234; val_auprc_score: 0.9146; val_best_acc_score: 0.8486; val_best_f1_score: 0.8525; train_kl_reg_loss: 365919.2812; train_edge_recon_loss: 34868117.3333; train_gene_expr_recon_loss: 20944793.7778; train_masked_gp_l1_reg_loss: 3183.5420; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97015834.6667; train_global_loss: 153197850.6667; train_optim_loss: 153197850.6667; val_kl_reg_loss: 335584.7188; val_edge_recon_loss: 40171848.0000; val_gene_expr_recon_loss: 20910748.0000; val_masked_gp_l1_reg_loss: 3189.8345; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97053584.0000; val_global_loss: 158474944.0000; val_optim_loss: 158474944.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9177; val_auprc_score: 0.9058; val_best_acc_score: 0.8343; val_best_f1_score: 0.8292; train_kl_reg_loss: 359145.5104; train_edge_recon_loss: 34823668.8889; train_gene_expr_recon_loss: 20855368.4444; train_masked_gp_l1_reg_loss: 3194.4055; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96808955.5556; train_global_loss: 152850330.6667; train_optim_loss: 152850330.6667; val_kl_reg_loss: 283758.2188; val_edge_recon_loss: 39917756.0000; val_gene_expr_recon_loss: 20885446.0000; val_masked_gp_l1_reg_loss: 3198.6804; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96966384.0000; val_global_loss: 158056544.0000; val_optim_loss: 158056544.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9235; val_auprc_score: 0.9110; val_best_acc_score: 0.8170; val_best_f1_score: 0.8300; train_kl_reg_loss: 353630.8611; train_edge_recon_loss: 34767947.1111; train_gene_expr_recon_loss: 20803028.6667; train_masked_gp_l1_reg_loss: 3202.3001; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96173193.7778; train_global_loss: 152100999.1111; train_optim_loss: 152100999.1111; val_kl_reg_loss: 324589.1875; val_edge_recon_loss: 39479896.0000; val_gene_expr_recon_loss: 20850344.0000; val_masked_gp_l1_reg_loss: 3207.1277; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96891032.0000; val_global_loss: 157549072.0000; val_optim_loss: 157549072.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9248; val_auprc_score: 0.9129; val_best_acc_score: 0.8347; val_best_f1_score: 0.8501; train_kl_reg_loss: 347123.2465; train_edge_recon_loss: 34660592.8889; train_gene_expr_recon_loss: 20790868.0000; train_masked_gp_l1_reg_loss: 3212.6015; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96317429.3333; train_global_loss: 152119224.8889; train_optim_loss: 152119224.8889; val_kl_reg_loss: 248979.0781; val_edge_recon_loss: 38721804.0000; val_gene_expr_recon_loss: 20855968.0000; val_masked_gp_l1_reg_loss: 3219.0703; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96711360.0000; val_global_loss: 156541328.0000; val_optim_loss: 156541328.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9154; val_auprc_score: 0.8989; val_best_acc_score: 0.8403; val_best_f1_score: 0.8481; train_kl_reg_loss: 286905.4670; train_edge_recon_loss: 34514106.2222; train_gene_expr_recon_loss: 20786530.2222; train_masked_gp_l1_reg_loss: 3227.3504; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96323724.4444; train_global_loss: 151914494.2222; train_optim_loss: 151914494.2222; val_kl_reg_loss: 233882.1250; val_edge_recon_loss: 37495612.0000; val_gene_expr_recon_loss: 20853774.0000; val_masked_gp_l1_reg_loss: 3235.4788; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96807704.0000; val_global_loss: 155394208.0000; val_optim_loss: 155394208.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9219; val_auprc_score: 0.9093; val_best_acc_score: 0.8452; val_best_f1_score: 0.8539; train_kl_reg_loss: 220216.9549; train_edge_recon_loss: 33946083.1111; train_gene_expr_recon_loss: 20847388.4444; train_masked_gp_l1_reg_loss: 3242.5024; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96406560.0000; train_global_loss: 151423493.3333; train_optim_loss: 151423493.3333; val_kl_reg_loss: 163293.7188; val_edge_recon_loss: 34451280.0000; val_gene_expr_recon_loss: 20919362.0000; val_masked_gp_l1_reg_loss: 3252.5730; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96779528.0000; val_global_loss: 152316720.0000; val_optim_loss: 152316720.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9054; val_auprc_score: 0.8926; val_best_acc_score: 0.8283; val_best_f1_score: 0.8323; train_kl_reg_loss: 143853.5208; train_edge_recon_loss: 32340451.5556; train_gene_expr_recon_loss: 20951392.0000; train_masked_gp_l1_reg_loss: 3266.2555; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96617262.2222; train_global_loss: 150056222.2222; train_optim_loss: 150056222.2222; val_kl_reg_loss: 133919.4062; val_edge_recon_loss: 31271038.0000; val_gene_expr_recon_loss: 21085610.0000; val_masked_gp_l1_reg_loss: 3289.0703; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 97037464.0000; val_global_loss: 149531328.0000; val_optim_loss: 149531328.0000
