[True]
Run timestamp: 29072023_094032_9.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_9']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, rna_pred_loss: nb, include_chrom_access_recon_loss: True, atac_pred_loss: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ONE HOP GCN NORM NODE LABEL AGGREGATOR
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2108, n_latent: 2098, n_addon_latent: 10, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED TARGET RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED SOURCE RNA DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 2694
MASKED TARGET ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366
MASKED SOURCE ATAC DECODER -> n_prior_gp_input: 2098, n_cat_covariates_embed_input: 0, n_addon_gp_input: 10, n_output: 12366

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8791; val_auprc_score: 0.8975; val_best_acc_score: 0.5000; val_best_f1_score: 0.6667; train_kl_reg_loss: 17012.8851; train_edge_recon_loss: 353070.2951; train_gene_expr_recon_loss: 782345.4861; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 18223949.1111; train_global_loss: 19376377.7778; train_optim_loss: 19376377.7778; val_kl_reg_loss: 16407.5039; val_edge_recon_loss: 406591.6875; val_gene_expr_recon_loss: 780465.1875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 17489184.0000; val_global_loss: 18692648.0000; val_optim_loss: 18692648.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8318; val_auprc_score: 0.8405; val_best_acc_score: 0.5062; val_best_f1_score: 0.6694; train_kl_reg_loss: 51717.0938; train_edge_recon_loss: 380695.2049; train_gene_expr_recon_loss: 535469.6250; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15851699.7778; train_global_loss: 16819582.0000; train_optim_loss: 16819582.0000; val_kl_reg_loss: 46787.0781; val_edge_recon_loss: 406542.0312; val_gene_expr_recon_loss: 524899.6875; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15903702.0000; val_global_loss: 16881930.0000; val_optim_loss: 16881930.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8278; val_auprc_score: 0.8394; val_best_acc_score: 0.5136; val_best_f1_score: 0.6727; train_kl_reg_loss: 50793.0182; train_edge_recon_loss: 378449.7257; train_gene_expr_recon_loss: 512798.5660; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15822662.5556; train_global_loss: 16764703.6667; train_optim_loss: 16764703.6667; val_kl_reg_loss: 45339.3438; val_edge_recon_loss: 406493.4062; val_gene_expr_recon_loss: 501299.4375; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15786882.0000; val_global_loss: 16740014.0000; val_optim_loss: 16740014.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8163; val_auprc_score: 0.8247; val_best_acc_score: 0.5245; val_best_f1_score: 0.6771; train_kl_reg_loss: 49564.0091; train_edge_recon_loss: 377368.7396; train_gene_expr_recon_loss: 489566.7674; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15594962.6667; train_global_loss: 16511462.2222; train_optim_loss: 16511462.2222; val_kl_reg_loss: 45163.4141; val_edge_recon_loss: 406418.9062; val_gene_expr_recon_loss: 481509.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15692348.0000; val_global_loss: 16625440.0000; val_optim_loss: 16625440.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8059; val_auprc_score: 0.8161; val_best_acc_score: 0.5469; val_best_f1_score: 0.6866; train_kl_reg_loss: 49062.2526; train_edge_recon_loss: 376483.5660; train_gene_expr_recon_loss: 470164.2188; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15580362.1111; train_global_loss: 16476072.0000; train_optim_loss: 16476072.0000; val_kl_reg_loss: 42903.0703; val_edge_recon_loss: 406286.1875; val_gene_expr_recon_loss: 465863.5000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15646740.0000; val_global_loss: 16561793.0000; val_optim_loss: 16561793.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8049; val_auprc_score: 0.8123; val_best_acc_score: 0.5516; val_best_f1_score: 0.6886; train_kl_reg_loss: 46911.6875; train_edge_recon_loss: 375564.4271; train_gene_expr_recon_loss: 454535.1250; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15513992.0000; train_global_loss: 16391003.3333; train_optim_loss: 16391003.3333; val_kl_reg_loss: 44022.1719; val_edge_recon_loss: 406237.3750; val_gene_expr_recon_loss: 449168.7500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15562771.0000; val_global_loss: 16462199.0000; val_optim_loss: 16462199.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.7863; val_auprc_score: 0.7876; val_best_acc_score: 0.5684; val_best_f1_score: 0.6954; train_kl_reg_loss: 47660.9119; train_edge_recon_loss: 374140.7535; train_gene_expr_recon_loss: 440803.7465; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15417662.1111; train_global_loss: 16280267.5556; train_optim_loss: 16280267.5556; val_kl_reg_loss: 40842.9180; val_edge_recon_loss: 406102.1562; val_gene_expr_recon_loss: 439827.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15499637.0000; val_global_loss: 16386409.0000; val_optim_loss: 16386409.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.7931; val_auprc_score: 0.7959; val_best_acc_score: 0.5883; val_best_f1_score: 0.7040; train_kl_reg_loss: 45147.4158; train_edge_recon_loss: 374216.3924; train_gene_expr_recon_loss: 431762.2153; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15410924.4444; train_global_loss: 16262050.4444; train_optim_loss: 16262050.4444; val_kl_reg_loss: 42693.7344; val_edge_recon_loss: 405968.5938; val_gene_expr_recon_loss: 428808.9688; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15457894.0000; val_global_loss: 16335365.0000; val_optim_loss: 16335365.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8020; val_auprc_score: 0.8042; val_best_acc_score: 0.6087; val_best_f1_score: 0.7124; train_kl_reg_loss: 45258.4032; train_edge_recon_loss: 372717.5590; train_gene_expr_recon_loss: 421774.9931; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15328121.8889; train_global_loss: 16167872.8889; train_optim_loss: 16167872.8889; val_kl_reg_loss: 40212.5938; val_edge_recon_loss: 405743.3750; val_gene_expr_recon_loss: 422168.0938; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15470764.0000; val_global_loss: 16338888.0000; val_optim_loss: 16338888.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.7928; val_auprc_score: 0.7927; val_best_acc_score: 0.6194; val_best_f1_score: 0.7163; train_kl_reg_loss: 43810.4197; train_edge_recon_loss: 372455.8889; train_gene_expr_recon_loss: 414964.1910; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15277156.4444; train_global_loss: 16108387.0000; train_optim_loss: 16108387.0000; val_kl_reg_loss: 39534.0859; val_edge_recon_loss: 405668.2500; val_gene_expr_recon_loss: 416109.8438; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15425036.0000; val_global_loss: 16286348.0000; val_optim_loss: 16286348.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8039; val_auprc_score: 0.8052; val_best_acc_score: 0.6403; val_best_f1_score: 0.7254; train_kl_reg_loss: 43720.5742; train_edge_recon_loss: 371289.0278; train_gene_expr_recon_loss: 411919.9444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15285175.6667; train_global_loss: 16112105.1111; train_optim_loss: 16112105.1111; val_kl_reg_loss: 39833.3047; val_edge_recon_loss: 405457.4375; val_gene_expr_recon_loss: 410682.7188; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15404553.0000; val_global_loss: 16260526.0000; val_optim_loss: 16260526.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8097; val_auprc_score: 0.8044; val_best_acc_score: 0.6748; val_best_f1_score: 0.7420; train_kl_reg_loss: 42795.2808; train_edge_recon_loss: 370910.3194; train_gene_expr_recon_loss: 406686.7326; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 15244491.2222; train_global_loss: 16064883.5556; train_optim_loss: 16064883.5556; val_kl_reg_loss: 38533.6094; val_edge_recon_loss: 405064.7188; val_gene_expr_recon_loss: 406774.2500; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 15399880.0000; val_global_loss: 16250253.0000; val_optim_loss: 16250253.0000
