[True]
Run timestamp: 21072023_200538_2034.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'seqfish_mouse_organogenesis_imputed', '--reference_batches', 'batch1', 'batch2', 'batch3', 'batch4', 'batch5', 'batch6', '--n_neighbors', '24', '--filter_genes', '--n_hvg', '4000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.05', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'gene_expr_decoder', '--cat_covariates_embeds_nums', '3', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000.0', '--lambda_gene_expr_recon', '300.0', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '10.0', '--edge_batch_size', '1024', '--node_batch_size', 'None', '--n_sampled_neighbors', '8', '--timestamp_suffix', '_2034']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 2324.
Number of gene programs after filtering and combining: 1818.

Processing batch batch1...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch2...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch3...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch4...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch5...
Loading data...
Computing spatial neighborhood graph...

Processing batch batch6...
Loading data...
Computing spatial neighborhood graph...

Filtering genes...
Starting with 29452 genes.
Keeping 29452 genes after filtering genes with expression in 0 cells.
Keeping 4032 highly variable or gene program relevant genes.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.05
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['gene_expr_decoder']
ENCODER -> n_input: 4032, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 1540, n_latent: 1540, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 1540, n_cat_covariates_embed_input: 3, n_addon_input: 0, n_output: 8064
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 47311
Number of validation nodes: 5257
Number of training edges: 635067
Number of validation edges: 70562
Edge batch size: 1024
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8746; val_auprc_score: 0.9701; val_best_acc_score: 0.8533; val_best_f1_score: 0.9209; train_kl_reg_loss: 16261891.8533; train_edge_recon_loss: 118305.3651; train_gene_expr_recon_loss: 15990806.8327; train_masked_gp_l1_reg_loss: 14843.0082; train_group_lasso_reg_loss: 0.0000; train_global_loss: 32385846.9565; train_optim_loss: 32385846.9565; val_kl_reg_loss: 4295111.1014; val_edge_recon_loss: 119231.3810; val_gene_expr_recon_loss: 52411000.1739; val_masked_gp_l1_reg_loss: 17126.9180; val_group_lasso_reg_loss: 0.0000; val_global_loss: 56842470.3768; val_optim_loss: 56842470.3768
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8806; val_auprc_score: 0.9749; val_best_acc_score: 0.8542; val_best_f1_score: 0.9214; train_kl_reg_loss: 221871998.9800; train_edge_recon_loss: 119303.6091; train_gene_expr_recon_loss: 6903840.0455; train_masked_gp_l1_reg_loss: 22747.3357; train_group_lasso_reg_loss: 0.0000; train_global_loss: 228917898.3957; train_optim_loss: 228917898.3957; val_kl_reg_loss: 947518.2355; val_edge_recon_loss: 118448.9800; val_gene_expr_recon_loss: 5699851.5507; val_masked_gp_l1_reg_loss: 23144.7461; val_group_lasso_reg_loss: 0.0000; val_global_loss: 6788963.2754; val_optim_loss: 6788963.2754
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8796; val_auprc_score: 0.9749; val_best_acc_score: 0.8580; val_best_f1_score: 0.9231; train_kl_reg_loss: 831277.5707; train_edge_recon_loss: 119115.6717; train_gene_expr_recon_loss: 5147283.7174; train_masked_gp_l1_reg_loss: 22060.2465; train_group_lasso_reg_loss: 0.0000; train_global_loss: 6119737.2295; train_optim_loss: 6119737.2295; val_kl_reg_loss: 368771.9375; val_edge_recon_loss: 120309.2575; val_gene_expr_recon_loss: 3739577.5000; val_masked_gp_l1_reg_loss: 21123.1270; val_group_lasso_reg_loss: 0.0000; val_global_loss: 4249781.7065; val_optim_loss: 4249781.7065
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8767; val_auprc_score: 0.9735; val_best_acc_score: 0.8515; val_best_f1_score: 0.9198; train_kl_reg_loss: 94803577.0373; train_edge_recon_loss: 118893.0694; train_gene_expr_recon_loss: 4925246.1888; train_masked_gp_l1_reg_loss: 21048.6620; train_group_lasso_reg_loss: 0.0000; train_global_loss: 99868758.7512; train_optim_loss: 99868758.7512; val_kl_reg_loss: 778519.7219; val_edge_recon_loss: 120712.6129; val_gene_expr_recon_loss: 6397880.4710; val_masked_gp_l1_reg_loss: 20965.0430; val_group_lasso_reg_loss: 0.0000; val_global_loss: 7318077.7899; val_optim_loss: 7318077.7899
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8777; val_auprc_score: 0.9745; val_best_acc_score: 0.8634; val_best_f1_score: 0.9257; train_kl_reg_loss: 12744890.4806; train_edge_recon_loss: 120110.0270; train_gene_expr_recon_loss: 3874004.6083; train_masked_gp_l1_reg_loss: 21354.2784; train_group_lasso_reg_loss: 0.0000; train_global_loss: 16760359.2564; train_optim_loss: 16760359.2564; val_kl_reg_loss: 258152.8302; val_edge_recon_loss: 120846.4647; val_gene_expr_recon_loss: 3088382.6522; val_masked_gp_l1_reg_loss: 20660.1875; val_group_lasso_reg_loss: 0.0000; val_global_loss: 3488042.1884; val_optim_loss: 3488042.1884
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8780; val_auprc_score: 0.9750; val_best_acc_score: 0.8644; val_best_f1_score: 0.9263; train_kl_reg_loss: 20528724.0697; train_edge_recon_loss: 119143.5464; train_gene_expr_recon_loss: 3830990.5733; train_masked_gp_l1_reg_loss: 20848.9455; train_group_lasso_reg_loss: 0.0000; train_global_loss: 24499707.9038; train_optim_loss: 24499707.9038; val_kl_reg_loss: 270779.5938; val_edge_recon_loss: 119443.4989; val_gene_expr_recon_loss: 2852992.1667; val_masked_gp_l1_reg_loss: 20629.9785; val_group_lasso_reg_loss: 0.0000; val_global_loss: 3263845.2645; val_optim_loss: 3263845.2645
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8727; val_auprc_score: 0.9734; val_best_acc_score: 0.8583; val_best_f1_score: 0.9234; train_kl_reg_loss: 1117843388.7538; train_edge_recon_loss: 119271.5411; train_gene_expr_recon_loss: 11538971.3728; train_masked_gp_l1_reg_loss: 23628.4744; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1129525258.8941; train_optim_loss: 1129525258.8941; val_kl_reg_loss: 1337974.5072; val_edge_recon_loss: 118462.0674; val_gene_expr_recon_loss: 7461442.2681; val_masked_gp_l1_reg_loss: 24570.4395; val_group_lasso_reg_loss: 0.0000; val_global_loss: 8942448.7391; val_optim_loss: 8942448.7391
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8677; val_auprc_score: 0.9697; val_best_acc_score: 0.8530; val_best_f1_score: 0.9207; train_kl_reg_loss: 86257014.8186; train_edge_recon_loss: 119288.5941; train_gene_expr_recon_loss: 7335268.7882; train_masked_gp_l1_reg_loss: 23705.0136; train_group_lasso_reg_loss: 0.0000; train_global_loss: 93735274.3382; train_optim_loss: 93735274.3382; val_kl_reg_loss: 3748378.5761; val_edge_recon_loss: 119489.4579; val_gene_expr_recon_loss: 8962697.1739; val_masked_gp_l1_reg_loss: 24289.9648; val_group_lasso_reg_loss: 0.0000; val_global_loss: 12854855.2174; val_optim_loss: 12854855.2174
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8756; val_auprc_score: 0.9743; val_best_acc_score: 0.8638; val_best_f1_score: 0.9262; train_kl_reg_loss: 1844327.5933; train_edge_recon_loss: 119687.3109; train_gene_expr_recon_loss: 77337674.6264; train_masked_gp_l1_reg_loss: 23727.8452; train_group_lasso_reg_loss: 0.0000; train_global_loss: 79325417.3897; train_optim_loss: 79325417.3897; val_kl_reg_loss: 740486.8288; val_edge_recon_loss: 118134.1748; val_gene_expr_recon_loss: 83719113.2754; val_masked_gp_l1_reg_loss: 22741.9102; val_group_lasso_reg_loss: 0.0000; val_global_loss: 84600478.8406; val_optim_loss: 84600478.8406
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8774; val_auprc_score: 0.9744; val_best_acc_score: 0.8650; val_best_f1_score: 0.9263; train_kl_reg_loss: 23956669.4360; train_edge_recon_loss: 119250.0090; train_gene_expr_recon_loss: 38149082.5946; train_masked_gp_l1_reg_loss: 22829.9075; train_group_lasso_reg_loss: 0.0000; train_global_loss: 62247832.3446; train_optim_loss: 62247832.3446; val_kl_reg_loss: 358358.9900; val_edge_recon_loss: 120902.3025; val_gene_expr_recon_loss: 4008494.0217; val_masked_gp_l1_reg_loss: 23194.2285; val_group_lasso_reg_loss: 0.0000; val_global_loss: 4510949.3406; val_optim_loss: 4510949.3406

Reducing learning rate: metric has not improved more than 0.0 in the last 4 epochs.
New learning rate is 0.0001.

Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8743; val_auprc_score: 0.9744; val_best_acc_score: 0.8674; val_best_f1_score: 0.9275; train_kl_reg_loss: 329489.3688; train_edge_recon_loss: 119593.0397; train_gene_expr_recon_loss: 3871078.7287; train_masked_gp_l1_reg_loss: 23029.0239; train_group_lasso_reg_loss: 0.0000; train_global_loss: 4343190.1518; train_optim_loss: 4343190.1518; val_kl_reg_loss: 297414.5462; val_edge_recon_loss: 118403.7330; val_gene_expr_recon_loss: 3430976.3551; val_masked_gp_l1_reg_loss: 22892.7441; val_group_lasso_reg_loss: 0.0000; val_global_loss: 3869687.3841; val_optim_loss: 3869687.3841
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8795; val_auprc_score: 0.9757; val_best_acc_score: 0.8704; val_best_f1_score: 0.9288; train_kl_reg_loss: 274369.4991; train_edge_recon_loss: 119889.6082; train_gene_expr_recon_loss: 3210070.2419; train_masked_gp_l1_reg_loss: 22766.3059; train_group_lasso_reg_loss: 0.0000; train_global_loss: 3627095.6526; train_optim_loss: 3627095.6526; val_kl_reg_loss: 250863.5854; val_edge_recon_loss: 118714.7668; val_gene_expr_recon_loss: 2380392.5761; val_masked_gp_l1_reg_loss: 22631.2461; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2772602.1812; val_optim_loss: 2772602.1812
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8772; val_auprc_score: 0.9752; val_best_acc_score: 0.8701; val_best_f1_score: 0.9281; train_kl_reg_loss: 230285.1765; train_edge_recon_loss: 118653.9583; train_gene_expr_recon_loss: 2230844.3808; train_masked_gp_l1_reg_loss: 22480.5576; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2602264.0725; train_optim_loss: 2602264.0725; val_kl_reg_loss: 210346.6245; val_edge_recon_loss: 118793.2293; val_gene_expr_recon_loss: 2086272.1830; val_masked_gp_l1_reg_loss: 22347.1992; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2437759.2790; val_optim_loss: 2437759.2790
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8784; val_auprc_score: 0.9754; val_best_acc_score: 0.8719; val_best_f1_score: 0.9286; train_kl_reg_loss: 197671.4104; train_edge_recon_loss: 119179.7753; train_gene_expr_recon_loss: 1969651.4835; train_masked_gp_l1_reg_loss: 22229.9281; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2308732.5938; train_optim_loss: 2308732.5938; val_kl_reg_loss: 186514.8240; val_edge_recon_loss: 118506.8502; val_gene_expr_recon_loss: 1899578.7935; val_masked_gp_l1_reg_loss: 22096.6309; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2226697.2210; val_optim_loss: 2226697.2210
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8796; val_auprc_score: 0.9756; val_best_acc_score: 0.8711; val_best_f1_score: 0.9277; train_kl_reg_loss: 180299.1854; train_edge_recon_loss: 118568.6388; train_gene_expr_recon_loss: 1830378.7886; train_masked_gp_l1_reg_loss: 21964.7261; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2151211.3438; train_optim_loss: 2151211.3438; val_kl_reg_loss: 170893.1660; val_edge_recon_loss: 118809.4885; val_gene_expr_recon_loss: 1744091.3641; val_masked_gp_l1_reg_loss: 21804.6387; val_group_lasso_reg_loss: 0.0000; val_global_loss: 2055598.6522; val_optim_loss: 2055598.6522
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.8787; val_auprc_score: 0.9754; val_best_acc_score: 0.8707; val_best_f1_score: 0.9273; train_kl_reg_loss: 166017.8473; train_edge_recon_loss: 118327.3782; train_gene_expr_recon_loss: 1699515.2037; train_masked_gp_l1_reg_loss: 21620.4026; train_group_lasso_reg_loss: 0.0000; train_global_loss: 2005480.8347; train_optim_loss: 2005480.8347; val_kl_reg_loss: 160308.3716; val_edge_recon_loss: 118735.6461; val_gene_expr_recon_loss: 1645674.1938; val_masked_gp_l1_reg_loss: 21408.2129; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1946126.4656; val_optim_loss: 1946126.4656
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.8759; val_auprc_score: 0.9746; val_best_acc_score: 0.8705; val_best_f1_score: 0.9273; train_kl_reg_loss: 163038.3332; train_edge_recon_loss: 118659.6145; train_gene_expr_recon_loss: 1657867.2931; train_masked_gp_l1_reg_loss: 21180.2438; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1960745.4875; train_optim_loss: 1960745.4875; val_kl_reg_loss: 159426.2144; val_edge_recon_loss: 119302.2361; val_gene_expr_recon_loss: 1639397.3478; val_masked_gp_l1_reg_loss: 20901.4688; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1939027.2935; val_optim_loss: 1939027.2935
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.8775; val_auprc_score: 0.9747; val_best_acc_score: 0.8716; val_best_f1_score: 0.9273; train_kl_reg_loss: 151544.2836; train_edge_recon_loss: 118019.6948; train_gene_expr_recon_loss: 1621079.1812; train_masked_gp_l1_reg_loss: 20624.6869; train_group_lasso_reg_loss: 0.0000; train_global_loss: 1911267.8454; train_optim_loss: 1911267.8454; val_kl_reg_loss: 143822.2312; val_edge_recon_loss: 119280.7116; val_gene_expr_recon_loss: 1606105.9620; val_masked_gp_l1_reg_loss: 20352.9590; val_group_lasso_reg_loss: 0.0000; val_global_loss: 1889561.9022; val_optim_loss: 1889561.9022
