[True]
Run timestamp: 26072023_014655_37.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '300', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '0', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_37']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8965; val_auprc_score: 0.9082; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 8988.0020; train_edge_recon_loss: 352051.4444; train_gene_expr_recon_loss: 31955241.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 1084203.7778; train_global_loss: 33400484.8889; train_optim_loss: 33400484.8889; val_kl_reg_loss: 18996.2578; val_edge_recon_loss: 406592.6875; val_gene_expr_recon_loss: 29388064.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 1062429.0000; val_global_loss: 30876080.0000; val_optim_loss: 30876080.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8776; val_auprc_score: 0.8679; val_best_acc_score: 0.6650; val_best_f1_score: 0.7446; train_kl_reg_loss: 128523.2804; train_edge_recon_loss: 403786.4688; train_gene_expr_recon_loss: 21093936.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 979223.8889; train_global_loss: 22605469.7778; train_optim_loss: 22605469.7778; val_kl_reg_loss: 122726.0938; val_edge_recon_loss: 405437.4062; val_gene_expr_recon_loss: 20658954.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 969965.8750; val_global_loss: 22157084.0000; val_optim_loss: 22157084.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8785; val_auprc_score: 0.8681; val_best_acc_score: 0.6964; val_best_f1_score: 0.7604; train_kl_reg_loss: 125474.6944; train_edge_recon_loss: 403267.6424; train_gene_expr_recon_loss: 20989010.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 977038.3194; train_global_loss: 22494790.6667; train_optim_loss: 22494790.6667; val_kl_reg_loss: 120397.0312; val_edge_recon_loss: 405002.3750; val_gene_expr_recon_loss: 20600800.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 968192.4375; val_global_loss: 22094392.0000; val_optim_loss: 22094392.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8804; val_auprc_score: 0.8707; val_best_acc_score: 0.7241; val_best_f1_score: 0.7751; train_kl_reg_loss: 122130.4010; train_edge_recon_loss: 402779.0139; train_gene_expr_recon_loss: 20815459.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 973642.4583; train_global_loss: 22314011.1111; train_optim_loss: 22314011.1111; val_kl_reg_loss: 117976.6719; val_edge_recon_loss: 404446.6562; val_gene_expr_recon_loss: 20528704.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 965425.7500; val_global_loss: 22016554.0000; val_optim_loss: 22016554.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8848; val_auprc_score: 0.8745; val_best_acc_score: 0.7542; val_best_f1_score: 0.7931; train_kl_reg_loss: 119786.5148; train_edge_recon_loss: 402077.0139; train_gene_expr_recon_loss: 20843264.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 972777.7431; train_global_loss: 22337906.0000; train_optim_loss: 22337906.0000; val_kl_reg_loss: 115826.5469; val_edge_recon_loss: 403945.4062; val_gene_expr_recon_loss: 20507622.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 966321.8125; val_global_loss: 21993716.0000; val_optim_loss: 21993716.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8946; val_auprc_score: 0.8829; val_best_acc_score: 0.7866; val_best_f1_score: 0.8127; train_kl_reg_loss: 117803.5859; train_edge_recon_loss: 401250.8576; train_gene_expr_recon_loss: 20818934.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 973713.0833; train_global_loss: 22311702.0000; train_optim_loss: 22311702.0000; val_kl_reg_loss: 109596.1094; val_edge_recon_loss: 403259.0000; val_gene_expr_recon_loss: 20467706.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 964714.4375; val_global_loss: 21945276.0000; val_optim_loss: 21945276.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8928; val_auprc_score: 0.8795; val_best_acc_score: 0.8134; val_best_f1_score: 0.8312; train_kl_reg_loss: 113717.9922; train_edge_recon_loss: 400575.3854; train_gene_expr_recon_loss: 20821482.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 973655.9792; train_global_loss: 22309432.4444; train_optim_loss: 22309432.4444; val_kl_reg_loss: 108547.7734; val_edge_recon_loss: 402865.1562; val_gene_expr_recon_loss: 20448348.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 964945.3125; val_global_loss: 21924706.0000; val_optim_loss: 21924706.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9150; val_auprc_score: 0.9080; val_best_acc_score: 0.8430; val_best_f1_score: 0.8523; train_kl_reg_loss: 112450.0703; train_edge_recon_loss: 399944.9201; train_gene_expr_recon_loss: 20702456.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 971882.3889; train_global_loss: 22186734.6667; train_optim_loss: 22186734.6667; val_kl_reg_loss: 107255.9297; val_edge_recon_loss: 401875.8438; val_gene_expr_recon_loss: 20417678.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 963912.1875; val_global_loss: 21890722.0000; val_optim_loss: 21890722.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9140; val_auprc_score: 0.9049; val_best_acc_score: 0.8420; val_best_f1_score: 0.8490; train_kl_reg_loss: 110916.0304; train_edge_recon_loss: 398867.4757; train_gene_expr_recon_loss: 20694862.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 964163.9722; train_global_loss: 22168810.2222; train_optim_loss: 22168810.2222; val_kl_reg_loss: 103363.7812; val_edge_recon_loss: 401346.4688; val_gene_expr_recon_loss: 20375072.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 962192.7500; val_global_loss: 21841974.0000; val_optim_loss: 21841974.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9145; val_auprc_score: 0.9031; val_best_acc_score: 0.8417; val_best_f1_score: 0.8467; train_kl_reg_loss: 107651.2839; train_edge_recon_loss: 398060.0799; train_gene_expr_recon_loss: 20516050.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 962681.4583; train_global_loss: 21984442.8889; train_optim_loss: 21984442.8889; val_kl_reg_loss: 101165.0469; val_edge_recon_loss: 400652.8438; val_gene_expr_recon_loss: 20341608.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 960844.6250; val_global_loss: 21804270.0000; val_optim_loss: 21804270.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9192; val_auprc_score: 0.9106; val_best_acc_score: 0.8437; val_best_f1_score: 0.8457; train_kl_reg_loss: 106535.1762; train_edge_recon_loss: 397210.1528; train_gene_expr_recon_loss: 20595449.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 969388.5278; train_global_loss: 22068582.4444; train_optim_loss: 22068582.4444; val_kl_reg_loss: 100374.5469; val_edge_recon_loss: 399700.0938; val_gene_expr_recon_loss: 20320372.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 960963.4375; val_global_loss: 21781410.0000; val_optim_loss: 21781410.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9199; val_auprc_score: 0.9087; val_best_acc_score: 0.8425; val_best_f1_score: 0.8418; train_kl_reg_loss: 104841.0339; train_edge_recon_loss: 396167.5729; train_gene_expr_recon_loss: 20616981.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 970062.0625; train_global_loss: 22088052.4444; train_optim_loss: 22088052.4444; val_kl_reg_loss: 97512.5391; val_edge_recon_loss: 398874.9688; val_gene_expr_recon_loss: 20295756.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 959480.8750; val_global_loss: 21751624.0000; val_optim_loss: 21751624.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9274; val_auprc_score: 0.9174; val_best_acc_score: 0.8463; val_best_f1_score: 0.8419; train_kl_reg_loss: 103745.2300; train_edge_recon_loss: 395170.4826; train_gene_expr_recon_loss: 20655247.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 969083.7986; train_global_loss: 22123246.8889; train_optim_loss: 22123246.8889; val_kl_reg_loss: 93994.4688; val_edge_recon_loss: 397900.9062; val_gene_expr_recon_loss: 20272172.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 959610.1875; val_global_loss: 21723678.0000; val_optim_loss: 21723678.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9237; val_auprc_score: 0.9108; val_best_acc_score: 0.8411; val_best_f1_score: 0.8346; train_kl_reg_loss: 101642.3438; train_edge_recon_loss: 394295.4340; train_gene_expr_recon_loss: 20531421.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 966196.2361; train_global_loss: 21993555.3333; train_optim_loss: 21993555.3333; val_kl_reg_loss: 92534.5469; val_edge_recon_loss: 397381.3125; val_gene_expr_recon_loss: 20285076.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 959760.3750; val_global_loss: 21734752.0000; val_optim_loss: 21734752.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9301; val_auprc_score: 0.9204; val_best_acc_score: 0.8429; val_best_f1_score: 0.8333; train_kl_reg_loss: 100551.4844; train_edge_recon_loss: 393348.1493; train_gene_expr_recon_loss: 20608236.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 965074.7083; train_global_loss: 22067210.8889; train_optim_loss: 22067210.8889; val_kl_reg_loss: 90340.8203; val_edge_recon_loss: 395759.6562; val_gene_expr_recon_loss: 20235258.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 957386.1250; val_global_loss: 21678744.0000; val_optim_loss: 21678744.0000
