[True]
Run timestamp: 26072023_022452_68.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '5000000', '--lambda_gene_expr_recon', '300', '--lambda_chrom_access_recon', '30000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_68']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8957; val_auprc_score: 0.9093; val_best_acc_score: 0.5003; val_best_f1_score: 0.6668; train_kl_reg_loss: 6835.0411; train_edge_recon_loss: 3487316.4167; train_gene_expr_recon_loss: 318501.7569; train_masked_gp_l1_reg_loss: 1644.0194; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 107782234.6667; train_global_loss: 111596531.5556; train_optim_loss: 111596531.5556; val_kl_reg_loss: 24378.6484; val_edge_recon_loss: 4065675.5000; val_gene_expr_recon_loss: 303106.3750; val_masked_gp_l1_reg_loss: 1491.4899; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 105851336.0000; val_global_loss: 110245984.0000; val_optim_loss: 110245984.0000
Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.8724; val_auprc_score: 0.8691; val_best_acc_score: 0.5916; val_best_f1_score: 0.7073; train_kl_reg_loss: 200652.9635; train_edge_recon_loss: 3610033.5278; train_gene_expr_recon_loss: 217397.5035; train_masked_gp_l1_reg_loss: 1289.3455; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97390596.4444; train_global_loss: 101419968.8889; train_optim_loss: 101419968.8889; val_kl_reg_loss: 170840.1875; val_edge_recon_loss: 4060088.7500; val_gene_expr_recon_loss: 212316.6719; val_masked_gp_l1_reg_loss: 1277.5999; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 96142832.0000; val_global_loss: 100587352.0000; val_optim_loss: 100587352.0000
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.8736; val_auprc_score: 0.8690; val_best_acc_score: 0.6311; val_best_f1_score: 0.7263; train_kl_reg_loss: 199474.2622; train_edge_recon_loss: 3601704.6111; train_gene_expr_recon_loss: 217002.7101; train_masked_gp_l1_reg_loss: 1271.4427; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97454505.7778; train_global_loss: 101473959.1111; train_optim_loss: 101473959.1111; val_kl_reg_loss: 153916.3125; val_edge_recon_loss: 4058138.2500; val_gene_expr_recon_loss: 211676.3750; val_masked_gp_l1_reg_loss: 1260.6987; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95939808.0000; val_global_loss: 100364800.0000; val_optim_loss: 100364800.0000
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.8760; val_auprc_score: 0.8672; val_best_acc_score: 0.6772; val_best_f1_score: 0.7506; train_kl_reg_loss: 196523.2361; train_edge_recon_loss: 3596988.7500; train_gene_expr_recon_loss: 215810.2569; train_masked_gp_l1_reg_loss: 1258.2194; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96781620.4444; train_global_loss: 100792200.0000; train_optim_loss: 100792200.0000; val_kl_reg_loss: 177260.9062; val_edge_recon_loss: 4055574.5000; val_gene_expr_recon_loss: 210780.3594; val_masked_gp_l1_reg_loss: 1252.5444; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95948368.0000; val_global_loss: 100393240.0000; val_optim_loss: 100393240.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8860; val_auprc_score: 0.8775; val_best_acc_score: 0.7369; val_best_f1_score: 0.7839; train_kl_reg_loss: 197816.2292; train_edge_recon_loss: 3589875.5000; train_gene_expr_recon_loss: 214272.2153; train_masked_gp_l1_reg_loss: 1250.5496; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96958828.4444; train_global_loss: 100962043.5556; train_optim_loss: 100962043.5556; val_kl_reg_loss: 155465.1250; val_edge_recon_loss: 4051253.7500; val_gene_expr_recon_loss: 210176.4844; val_masked_gp_l1_reg_loss: 1245.8135; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95793600.0000; val_global_loss: 100211744.0000; val_optim_loss: 100211744.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8870; val_auprc_score: 0.8794; val_best_acc_score: 0.7763; val_best_f1_score: 0.8057; train_kl_reg_loss: 193150.1823; train_edge_recon_loss: 3588169.8611; train_gene_expr_recon_loss: 215998.0625; train_masked_gp_l1_reg_loss: 1245.0823; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 97582121.7778; train_global_loss: 101580685.3333; train_optim_loss: 101580685.3333; val_kl_reg_loss: 145520.8438; val_edge_recon_loss: 4044806.0000; val_gene_expr_recon_loss: 209930.2031; val_masked_gp_l1_reg_loss: 1241.1141; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95798888.0000; val_global_loss: 100200384.0000; val_optim_loss: 100200384.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8797; val_auprc_score: 0.8645; val_best_acc_score: 0.7939; val_best_f1_score: 0.8131; train_kl_reg_loss: 184772.4479; train_edge_recon_loss: 3592030.9444; train_gene_expr_recon_loss: 213038.9323; train_masked_gp_l1_reg_loss: 1242.8638; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96716796.4444; train_global_loss: 100707881.7778; train_optim_loss: 100707881.7778; val_kl_reg_loss: 164326.9375; val_edge_recon_loss: 4035620.0000; val_gene_expr_recon_loss: 209158.7969; val_masked_gp_l1_reg_loss: 1240.5024; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95611240.0000; val_global_loss: 100021584.0000; val_optim_loss: 100021584.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8712; val_auprc_score: 0.8550; val_best_acc_score: 0.7924; val_best_f1_score: 0.8003; train_kl_reg_loss: 192878.2135; train_edge_recon_loss: 3572369.0833; train_gene_expr_recon_loss: 213238.6962; train_masked_gp_l1_reg_loss: 1237.3302; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96766945.7778; train_global_loss: 100746669.3333; train_optim_loss: 100746669.3333; val_kl_reg_loss: 144530.1875; val_edge_recon_loss: 4022554.5000; val_gene_expr_recon_loss: 208961.3750; val_masked_gp_l1_reg_loss: 1234.5670; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95329376.0000; val_global_loss: 99706656.0000; val_optim_loss: 99706656.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8843; val_auprc_score: 0.8707; val_best_acc_score: 0.7966; val_best_f1_score: 0.7926; train_kl_reg_loss: 177827.6736; train_edge_recon_loss: 3579992.4167; train_gene_expr_recon_loss: 211356.4774; train_masked_gp_l1_reg_loss: 1238.5780; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96265663.1111; train_global_loss: 100236079.1111; train_optim_loss: 100236079.1111; val_kl_reg_loss: 155848.4375; val_edge_recon_loss: 3998806.0000; val_gene_expr_recon_loss: 208595.9531; val_masked_gp_l1_reg_loss: 1241.0723; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95417648.0000; val_global_loss: 99782136.0000; val_optim_loss: 99782136.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.8809; val_auprc_score: 0.8611; val_best_acc_score: 0.7831; val_best_f1_score: 0.7957; train_kl_reg_loss: 181115.4896; train_edge_recon_loss: 3565195.7222; train_gene_expr_recon_loss: 212883.3872; train_masked_gp_l1_reg_loss: 1243.8642; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96653285.3333; train_global_loss: 100613723.5556; train_optim_loss: 100613723.5556; val_kl_reg_loss: 140718.0156; val_edge_recon_loss: 3969226.5000; val_gene_expr_recon_loss: 208647.8906; val_masked_gp_l1_reg_loss: 1241.0900; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95437672.0000; val_global_loss: 99757504.0000; val_optim_loss: 99757504.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.8886; val_auprc_score: 0.8772; val_best_acc_score: 0.7788; val_best_f1_score: 0.8093; train_kl_reg_loss: 172078.5330; train_edge_recon_loss: 3558060.3056; train_gene_expr_recon_loss: 211842.2101; train_masked_gp_l1_reg_loss: 1239.7626; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95765079.1111; train_global_loss: 99708299.5556; train_optim_loss: 99708299.5556; val_kl_reg_loss: 142620.1719; val_edge_recon_loss: 3919420.5000; val_gene_expr_recon_loss: 207887.0781; val_masked_gp_l1_reg_loss: 1236.1636; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95149896.0000; val_global_loss: 99421056.0000; val_optim_loss: 99421056.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8888; val_auprc_score: 0.8775; val_best_acc_score: 0.7936; val_best_f1_score: 0.8138; train_kl_reg_loss: 170059.1979; train_edge_recon_loss: 3537065.7500; train_gene_expr_recon_loss: 210705.7743; train_masked_gp_l1_reg_loss: 1236.3215; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95495921.7778; train_global_loss: 99414987.5556; train_optim_loss: 99414987.5556; val_kl_reg_loss: 140351.3750; val_edge_recon_loss: 3851116.0000; val_gene_expr_recon_loss: 207640.6562; val_masked_gp_l1_reg_loss: 1235.9189; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95157424.0000; val_global_loss: 99357768.0000; val_optim_loss: 99357768.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8853; val_auprc_score: 0.8693; val_best_acc_score: 0.7902; val_best_f1_score: 0.8052; train_kl_reg_loss: 158371.4149; train_edge_recon_loss: 3515143.2500; train_gene_expr_recon_loss: 211581.6649; train_masked_gp_l1_reg_loss: 1239.7904; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 95537346.6667; train_global_loss: 99423684.4444; train_optim_loss: 99423684.4444; val_kl_reg_loss: 139265.3750; val_edge_recon_loss: 3752780.7500; val_gene_expr_recon_loss: 207603.4219; val_masked_gp_l1_reg_loss: 1241.9360; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 95094976.0000; val_global_loss: 99195864.0000; val_optim_loss: 99195864.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8879; val_auprc_score: 0.8750; val_best_acc_score: 0.7947; val_best_f1_score: 0.8059; train_kl_reg_loss: 152495.4132; train_edge_recon_loss: 3468806.6667; train_gene_expr_recon_loss: 211109.0208; train_masked_gp_l1_reg_loss: 1245.6866; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96599976.8889; train_global_loss: 100433634.6667; train_optim_loss: 100433634.6667; val_kl_reg_loss: 136690.4844; val_edge_recon_loss: 3605423.2500; val_gene_expr_recon_loss: 207361.1562; val_masked_gp_l1_reg_loss: 1248.8990; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 94964784.0000; val_global_loss: 98915504.0000; val_optim_loss: 98915504.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8881; val_auprc_score: 0.8712; val_best_acc_score: 0.7957; val_best_f1_score: 0.8054; train_kl_reg_loss: 146305.6684; train_edge_recon_loss: 3396281.7500; train_gene_expr_recon_loss: 210614.2170; train_masked_gp_l1_reg_loss: 1256.2204; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 96122185.7778; train_global_loss: 99876643.5556; train_optim_loss: 99876643.5556; val_kl_reg_loss: 127838.4688; val_edge_recon_loss: 3423275.7500; val_gene_expr_recon_loss: 207735.4062; val_masked_gp_l1_reg_loss: 1262.1052; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 94960856.0000; val_global_loss: 98720968.0000; val_optim_loss: 98720968.0000
