[True]
Run timestamp: 26072023_015335_44.
Script arguments:
['../train_nichecompass_reference_model.py', '--dataset', 'spatial_atac_rna_seq_mouse_brain_batch2', '--reference_batches', 'None', '--n_neighbors', '8', '--filter_genes', '--n_hvg', '3000', '--nichenet_keep_target_genes_ratio', '0.1', '--nichenet_max_n_target_genes_per_gp', '250', '--include_mebocost_gps', '--include_collectri_gps', '--species', 'mouse', '--gp_filter_mode', 'subset', '--combine_overlap_gps', '--overlap_thresh_source_genes', '0.9', '--overlap_thresh_target_genes', '0.9', '--overlap_thresh_genes', '0.9', '--counts_key', 'counts', '--condition_key', 'batch', '--cat_covariates_keys', 'batch', '--cat_covariates_no_edges', 'True', '--spatial_key', 'spatial', '--adj_key', 'spatial_connectivities', '--mapping_entity_key', 'mapping_entity', '--gp_targets_mask_key', 'nichecompass_gp_targets', '--gp_sources_mask_key', 'nichecompass_gp_sources', '--gp_names_key', 'nichecompass_gp_names', '--include_atac_modality', '--filter_peaks', '--min_cell_peak_thresh_ratio', '0.0005', '--model_label', 'one-hop-norm_reference', '--active_gp_names_key', 'nichecompass_active_gp_names', '--latent_key', 'nichecompass_latent', '--active_gp_thresh_ratio', '0.0', '--gene_expr_recon_dist', 'nb', '--cat_covariates_embeds_injection', 'None', '--cat_covariates_embeds_nums', '0', '--log_variational', '--node_label_method', 'one-hop-norm', '--n_layers_encoder', '1', '--n_hidden_encoder', 'None', '--conv_layer_encoder', 'gcnconv', '--n_epochs', '100', '--n_epochs_all_gps', '25', '--n_epochs_no_cat_covariates_contrastive', '0', '--lr', '0.001', '--lambda_edge_recon', '500000', '--lambda_gene_expr_recon', '30000', '--lambda_chrom_access_recon', '3000', '--lambda_cat_covariates_contrastive', '0.0', '--contrastive_logits_pos_ratio', '0.0', '--contrastive_logits_neg_ratio', '0.0', '--lambda_group_lasso', '0.', '--lambda_l1_masked', '5', '--edge_batch_size', '4096', '--node_batch_size', 'None', '--n_sampled_neighbors', '4', '--timestamp_suffix', '_44']

Preparing the gene program mask...
Number of gene programs before filtering and combining: 3396.
Number of gene programs after filtering and combining: 2766.

Filtering genes...
Starting with 22914 genes.
Keeping 22914 genes after filtering genes with expression in 0 cells.
Keeping 3011 highly variable or gene program relevant genes.

Filtering peaks...
Starting with 121068 peaks.
Keeping 121068 peaks after filtering  peaks with counts in less than 4 cells.
Keeping 12366 peaks after filtering peaks with no matching genes in gp mask.

Training model...
--- INITIALIZING NEW NETWORK MODULE: VARIATIONAL GENE PROGRAM GRAPH AUTOENCODER ---
LOSS -> include_edge_recon_loss: True, include_gene_expr_recon_loss: True, gene_expr_recon_dist: nb, include_chrom_access_recon_loss: True, chrom_access_recon_dist: nb 
NODE LABEL METHOD -> one-hop-norm
ACTIVE GP THRESHOLD RATIO -> 0.0
LOG VARIATIONAL -> True
CATEGORICAL COVARIATES EMBEDDINGS INJECTION -> ['None']
ENCODER -> n_input: 15060, n_cat_covariates_embed_input: 0, n_layers: 1, n_hidden: 2098, n_latent: 2098, n_addon_latent: 0, conv_layer: gcnconv, n_attention_heads: 0, dropout_rate: 0.0
COSINE SIM GRAPH DECODER -> dropout_rate: 0.0
MASKED GENE EXPRESSION DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 5388
MASKED CHROMATIN ACCESSIBILITY DECODER -> n_input: 2098, n_cat_covariates_embed_input: 0, n_addon_input: 0, n_output: 24732
ONE HOP GCN NORM NODE LABEL AGGREGATOR

--- INITIALIZING TRAINER ---
Number of training nodes: 8293
Number of validation nodes: 922
Number of training edges: 33399
Number of validation edges: 3711
Edge batch size: 4096
Node batch size: None

--- MODEL TRAINING ---
Epoch 1/100 |--------------------| 1.0% val_auroc_score: 0.8834; val_auprc_score: 0.8936; val_best_acc_score: 0.5001; val_best_f1_score: 0.6667; train_kl_reg_loss: 5222.7703; train_edge_recon_loss: 351901.3194; train_gene_expr_recon_loss: 31815121.3333; train_masked_gp_l1_reg_loss: 1928.9442; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 10784752.7778; train_global_loss: 42958927.1111; train_optim_loss: 42958927.1111; val_kl_reg_loss: 23358.7070; val_edge_recon_loss: 406600.8438; val_gene_expr_recon_loss: 30248400.0000; val_masked_gp_l1_reg_loss: 2005.9202; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 10683784.0000; val_global_loss: 41364152.0000; val_optim_loss: 41364152.0000
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.8823; val_auprc_score: 0.8660; val_best_acc_score: 0.7070; val_best_f1_score: 0.7665; train_kl_reg_loss: 135065.5208; train_edge_recon_loss: 403764.3576; train_gene_expr_recon_loss: 20886299.7778; train_masked_gp_l1_reg_loss: 2614.3739; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9692254.3333; train_global_loss: 31119998.6667; train_optim_loss: 31119998.6667; val_kl_reg_loss: 126998.9531; val_edge_recon_loss: 404886.9062; val_gene_expr_recon_loss: 21012236.0000; val_masked_gp_l1_reg_loss: 2617.8906; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9677206.0000; val_global_loss: 31223946.0000; val_optim_loss: 31223946.0000
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.8814; val_auprc_score: 0.8674; val_best_acc_score: 0.7326; val_best_f1_score: 0.7812; train_kl_reg_loss: 130875.8602; train_edge_recon_loss: 403255.9792; train_gene_expr_recon_loss: 20905658.0000; train_masked_gp_l1_reg_loss: 2622.3190; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9756247.7778; train_global_loss: 31198659.7778; train_optim_loss: 31198659.7778; val_kl_reg_loss: 123685.3594; val_edge_recon_loss: 404490.7500; val_gene_expr_recon_loss: 20966658.0000; val_masked_gp_l1_reg_loss: 2627.3115; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9664272.0000; val_global_loss: 31161734.0000; val_optim_loss: 31161734.0000
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.8884; val_auprc_score: 0.8730; val_best_acc_score: 0.7549; val_best_f1_score: 0.7944; train_kl_reg_loss: 127204.8889; train_edge_recon_loss: 402739.6181; train_gene_expr_recon_loss: 20591548.8889; train_masked_gp_l1_reg_loss: 2630.6417; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9598273.2222; train_global_loss: 30722396.4444; train_optim_loss: 30722396.4444; val_kl_reg_loss: 124541.0312; val_edge_recon_loss: 404160.3125; val_gene_expr_recon_loss: 20936498.0000; val_masked_gp_l1_reg_loss: 2634.7366; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9667728.0000; val_global_loss: 31135562.0000; val_optim_loss: 31135562.0000
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.8960; val_auprc_score: 0.8847; val_best_acc_score: 0.7767; val_best_f1_score: 0.8078; train_kl_reg_loss: 125822.7821; train_edge_recon_loss: 402156.3681; train_gene_expr_recon_loss: 20769076.8889; train_masked_gp_l1_reg_loss: 2638.2177; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9675627.2222; train_global_loss: 30975321.5556; train_optim_loss: 30975321.5556; val_kl_reg_loss: 120668.2812; val_edge_recon_loss: 403652.3125; val_gene_expr_recon_loss: 20895376.0000; val_masked_gp_l1_reg_loss: 2641.7842; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9647695.0000; val_global_loss: 31070032.0000; val_optim_loss: 31070032.0000
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.8993; val_auprc_score: 0.8843; val_best_acc_score: 0.8036; val_best_f1_score: 0.8252; train_kl_reg_loss: 122189.4618; train_edge_recon_loss: 401610.6840; train_gene_expr_recon_loss: 20685855.7778; train_masked_gp_l1_reg_loss: 2647.1774; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9658184.0000; train_global_loss: 30870487.3333; train_optim_loss: 30870487.3333; val_kl_reg_loss: 115982.5312; val_edge_recon_loss: 403323.7188; val_gene_expr_recon_loss: 20873334.0000; val_masked_gp_l1_reg_loss: 2654.2915; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9648012.0000; val_global_loss: 31043306.0000; val_optim_loss: 31043306.0000
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9077; val_auprc_score: 0.8946; val_best_acc_score: 0.8246; val_best_f1_score: 0.8387; train_kl_reg_loss: 119875.6875; train_edge_recon_loss: 401105.3299; train_gene_expr_recon_loss: 20642921.7778; train_masked_gp_l1_reg_loss: 2660.7231; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9647649.7778; train_global_loss: 30814213.7778; train_optim_loss: 30814213.7778; val_kl_reg_loss: 112770.1719; val_edge_recon_loss: 402507.3125; val_gene_expr_recon_loss: 20842358.0000; val_masked_gp_l1_reg_loss: 2666.6094; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9625271.0000; val_global_loss: 30985572.0000; val_optim_loss: 30985572.0000
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9078; val_auprc_score: 0.8937; val_best_acc_score: 0.8312; val_best_f1_score: 0.8417; train_kl_reg_loss: 117235.9227; train_edge_recon_loss: 400354.3194; train_gene_expr_recon_loss: 20637199.5556; train_masked_gp_l1_reg_loss: 2671.3978; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9670112.1111; train_global_loss: 30827574.0000; train_optim_loss: 30827574.0000; val_kl_reg_loss: 109983.1406; val_edge_recon_loss: 402050.9062; val_gene_expr_recon_loss: 20816206.0000; val_masked_gp_l1_reg_loss: 2676.4023; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9630236.0000; val_global_loss: 30961152.0000; val_optim_loss: 30961152.0000
Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.9232; val_auprc_score: 0.9115; val_best_acc_score: 0.8482; val_best_f1_score: 0.8530; train_kl_reg_loss: 115935.4826; train_edge_recon_loss: 399777.9688; train_gene_expr_recon_loss: 20726197.7778; train_masked_gp_l1_reg_loss: 2681.5048; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9677738.7778; train_global_loss: 30922331.5556; train_optim_loss: 30922331.5556; val_kl_reg_loss: 108074.8672; val_edge_recon_loss: 401186.1562; val_gene_expr_recon_loss: 20804534.0000; val_masked_gp_l1_reg_loss: 2687.1716; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9624494.0000; val_global_loss: 30940978.0000; val_optim_loss: 30940978.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.9223; val_auprc_score: 0.9115; val_best_acc_score: 0.8434; val_best_f1_score: 0.8464; train_kl_reg_loss: 114383.0208; train_edge_recon_loss: 398994.4201; train_gene_expr_recon_loss: 20555200.4444; train_masked_gp_l1_reg_loss: 2693.1223; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9625190.5556; train_global_loss: 30696462.2222; train_optim_loss: 30696462.2222; val_kl_reg_loss: 104311.5625; val_edge_recon_loss: 400604.7188; val_gene_expr_recon_loss: 20778814.0000; val_masked_gp_l1_reg_loss: 2698.7686; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9612900.0000; val_global_loss: 30899328.0000; val_optim_loss: 30899328.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.9227; val_auprc_score: 0.9077; val_best_acc_score: 0.8471; val_best_f1_score: 0.8475; train_kl_reg_loss: 111641.7266; train_edge_recon_loss: 398440.8368; train_gene_expr_recon_loss: 20587194.0000; train_masked_gp_l1_reg_loss: 2705.0599; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9645441.5556; train_global_loss: 30745423.3333; train_optim_loss: 30745423.3333; val_kl_reg_loss: 100883.2500; val_edge_recon_loss: 399898.1250; val_gene_expr_recon_loss: 20746294.0000; val_masked_gp_l1_reg_loss: 2712.3218; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9601040.0000; val_global_loss: 30850828.0000; val_optim_loss: 30850828.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.9215; val_auprc_score: 0.9077; val_best_acc_score: 0.8452; val_best_f1_score: 0.8437; train_kl_reg_loss: 110618.1719; train_edge_recon_loss: 397578.9549; train_gene_expr_recon_loss: 20505823.1111; train_masked_gp_l1_reg_loss: 2719.5874; train_group_lasso_reg_loss: 0.0000; train_chrom_access_recon_loss: 9597575.7778; train_global_loss: 30614315.7778; train_optim_loss: 30614315.7778; val_kl_reg_loss: 100637.7188; val_edge_recon_loss: 399520.8750; val_gene_expr_recon_loss: 20729750.0000; val_masked_gp_l1_reg_loss: 2726.2512; val_group_lasso_reg_loss: 0.0000; val_chrom_access_recon_loss: 9601846.0000; val_global_loss: 30834480.0000; val_optim_loss: 30834480.0000
